,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Paul George,38:16,.659,.659,.409,.000,0.0,27.4,12.0,22.2,2.7,2.3,0.0,26.1,141,122,8.3,Toronto Raptors,Los Angeles Clippers,2024-01-10
1,Kawhi Leonard,37:45,.688,.611,.222,.389,6.2,4.0,5.2,24.5,1.3,4.7,0.0,25.4,158,126,9.8,Toronto Raptors,Los Angeles Clippers,2024-01-10
2,James Harden,33:40,.504,.462,.538,.154,0.0,22.3,9.8,37.5,1.5,0.0,17.8,22.8,113,127,-3.8,Toronto Raptors,Los Angeles Clippers,2024-01-10
3,Ivica Zubac,31:10,.750,.750,.000,.000,18.8,28.9,23.2,11.6,0.0,2.9,20.0,14.6,142,127,-0.5,Toronto Raptors,Los Angeles Clippers,2024-01-10
4,Terance Mann,23:41,1.300,1.300,.600,.000,9.9,0.0,5.6,5.2,0.0,0.0,16.7,11.5,192,133,7.5,Toronto Raptors,Los Angeles Clippers,2024-01-10
6,Norman Powell,27:22,.547,.500,.727,.182,0.0,16.4,7.2,4.2,0.0,0.0,0.0,19.7,119,131,-6.4,Toronto Raptors,Los Angeles Clippers,2024-01-10
7,Amir Coffey,17:52,.600,.600,.400,.000,0.0,8.4,3.7,6.6,2.8,0.0,0.0,12.7,128,126,-3.8,Toronto Raptors,Los Angeles Clippers,2024-01-10
8,Daniel Theis,15:54,.694,.500,.000,1.000,14.7,18.9,16.5,6.6,3.2,5.6,25.8,11.1,136,119,-0.1,Toronto Raptors,Los Angeles Clippers,2024-01-10
9,Russell Westbrook,14:20,.333,.333,.111,.000,0.0,0.0,0.0,25.8,0.0,0.0,0.0,28.5,92,133,-13.4,Toronto Raptors,Los Angeles Clippers,2024-01-10
10,Brandon Boston Jr.,0:0,Toronto Raptors,Los Angeles Clippers,2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Kobe Brown,0:0,Toronto Raptors,Los Angeles Clippers,2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Bones Hyland,0:0,Toronto Raptors,Los Angeles Clippers,2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Mason Plumlee,0:0,Toronto Raptors,Los Angeles Clippers,2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,P.J. Tucker,0:0,Toronto Raptors,Los Angeles Clippers,2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
