,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Marcus Smart,39:09,.816,.813,.875,.250,3.7,2.7,3.1,18.6,1.2,0.0,14.5,23.6,138,117,5.1,Memphis Grizzlies,Los Angeles Lakers,2024-01-05
1,Desmond Bane,37:00,.761,.750,.571,.286,0.0,14.1,8.2,50.2,1.3,0.0,16.0,22.6,149,115,9.5,Memphis Grizzlies,Los Angeles Lakers,2024-01-05
2,Ja Morant,34:37,.547,.500,.412,.294,8.4,15.1,12.3,28.3,1.4,2.4,9.4,27.3,122,112,-0.5,Memphis Grizzlies,Los Angeles Lakers,2024-01-05
3,Bismack Biyombo,31:15,1.000,1.000,.000,.000,4.7,30.1,19.4,3.9,0.0,0.0,40.0,7.1,117,115,-3.2,Memphis Grizzlies,Los Angeles Lakers,2024-01-05
4,Jaren Jackson Jr.,29:30,.984,.964,.429,.286,0.0,31.8,18.5,6.2,0.0,8.6,16.0,28.3,146,107,13.1,Memphis Grizzlies,Los Angeles Lakers,2024-01-05
6,Luke Kennard,20:28,.000,.000,.750,.000,7.1,10.2,8.9,21.3,2.3,0.0,0.0,8.7,88,113,-7.1,Memphis Grizzlies,Los Angeles Lakers,2024-01-05
7,Ziaire Williams,20:19,.656,.636,.545,.091,0.0,5.1,3.0,7.9,2.4,0.0,14.9,29.5,104,114,-4.4,Memphis Grizzlies,Los Angeles Lakers,2024-01-05
8,Xavier Tillman Sr.,11:48,.266,.000,.000,2.000,12.3,35.4,25.7,9.2,8.1,0.0,34.7,10.9,83,95,-2.6,Memphis Grizzlies,Los Angeles Lakers,2024-01-05
9,Santi Aldama,9:14,,,,,0.0,0.0,0.0,0.0,5.2,0.0,100.0,4.8,0,109,-6.6,Memphis Grizzlies,Los Angeles Lakers,2024-01-05
10,David Roddy,6:40,.000,.000,.500,.000,0.0,31.3,18.2,0.0,0.0,0.0,0.0,13.4,0,114,-22.3,Memphis Grizzlies,Los Angeles Lakers,2024-01-05
11,John Konchar,0:0,Memphis Grizzlies,Los Angeles Lakers,2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Derrick Rose,Did Not Dress,Memphis Grizzlies,Los Angeles Lakers,2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
