,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Zion Williamson,32:22,12,17,.706,0,0,,6,11,.545,0,1,1,3,1,0,3,2,30,+6,New Orleans Pelicans,Dallas Mavericks,2024-01-15
1,Brandon Ingram,32:05,3,14,.214,0,4,.000,6,8,.750,0,5,5,5,1,0,1,3,12,-19,New Orleans Pelicans,Dallas Mavericks,2024-01-15
2,Herbert Jones,29:16,4,5,.800,1,1,1.000,1,1,1.000,1,2,3,3,0,0,0,2,10,-14,New Orleans Pelicans,Dallas Mavericks,2024-01-15
3,CJ McCollum,29:00,9,17,.529,3,7,.429,2,2,1.000,0,6,6,4,1,0,0,5,23,+15,New Orleans Pelicans,Dallas Mavericks,2024-01-15
4,Jonas Valančiūnas,19:28,2,5,.400,0,0,,2,2,1.000,4,2,6,2,0,2,3,4,6,-22,New Orleans Pelicans,Dallas Mavericks,2024-01-15
6,Larry Nance Jr.,26:26,5,11,.455,1,4,.250,3,3,1.000,1,7,8,2,3,0,1,1,14,+16,New Orleans Pelicans,Dallas Mavericks,2024-01-15
7,Trey Murphy III,22:28,2,5,.400,1,4,.250,9,12,.750,0,3,3,0,1,0,0,0,14,-10,New Orleans Pelicans,Dallas Mavericks,2024-01-15
8,Jordan Hawkins,20:46,3,4,.750,1,2,.500,2,2,1.000,0,1,1,0,1,0,0,3,9,+8,New Orleans Pelicans,Dallas Mavericks,2024-01-15
9,Dyson Daniels,18:59,1,2,.500,0,1,.000,0,0,,2,1,3,2,0,0,0,3,2,-20,New Orleans Pelicans,Dallas Mavericks,2024-01-15
10,Naji Marshall,9:07,0,1,.000,0,0,,0,0,,0,1,1,0,1,0,1,5,0,+15,New Orleans Pelicans,Dallas Mavericks,2024-01-15
11,Jose Alvarado,0:0,New Orleans Pelicans,Dallas Mavericks,2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Cody Zeller,0:0,New Orleans Pelicans,Dallas Mavericks,2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
