,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Anthony Davis,31:40,.568,.545,.182,.091,0.0,17.6,9.1,4.9,1.5,5.6,20.8,20.1,84,124,-8.7,Phoenix Suns,Los Angeles Lakers,2024-01-11
1,Austin Reaves,30:22,.781,.714,.429,.429,4.0,0.0,1.9,28.2,1.6,0.0,26.5,16.4,126,133,-0.1,Phoenix Suns,Los Angeles Lakers,2024-01-11
2,Taurean Prince,28:13,.550,.550,.800,.000,4.3,19.8,12.3,10.2,0.0,0.0,0.0,15.6,115,131,-1.8,Phoenix Suns,Los Angeles Lakers,2024-01-11
3,LeBron James,24:16,.355,.273,.364,.636,0.0,23.0,11.9,52.3,2.0,0.0,22.1,32.8,83,125,-8.2,Phoenix Suns,Los Angeles Lakers,2024-01-11
4,Cam Reddish,8:25,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0,137,-16.1,Phoenix Suns,Los Angeles Lakers,2024-01-11
6,Jarred Vanderbilt,29:28,.444,.500,.600,.800,12.2,22.7,17.7,8.9,3.3,0.0,12.9,11.6,103,122,-1.5,Phoenix Suns,Los Angeles Lakers,2024-01-11
7,D'Angelo Russell,27:24,.603,.607,.500,.286,0.0,4.1,2.1,37.9,3.5,0.0,16.0,30.2,106,127,1.8,Phoenix Suns,Los Angeles Lakers,2024-01-11
8,Max Christie,24:33,.658,.563,.375,.750,0.0,31.8,16.5,24.3,0.0,0.0,15.8,22.7,120,127,-0.1,Phoenix Suns,Los Angeles Lakers,2024-01-11
9,Jaxson Hayes,13:01,1.000,1.000,.000,.000,9.2,8.6,8.9,12.7,0.0,13.7,40.0,16.9,106,126,-4.1,Phoenix Suns,Los Angeles Lakers,2024-01-11
10,Skylar Mays,12:00,1.000,1.000,.333,.000,10.0,0.0,4.8,20.0,4.0,0.0,0.0,22.0,187,127,23.2,Phoenix Suns,Los Angeles Lakers,2024-01-11
11,Jalen Hood-Schifino,5:19,.333,.333,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,65,137,-18.3,Phoenix Suns,Los Angeles Lakers,2024-01-11
12,Dylan Windler,5:19,1.500,1.500,1.000,.000,0.0,0.0,0.0,29.1,0.0,0.0,0.0,8.3,272,137,12.3,Phoenix Suns,Los Angeles Lakers,2024-01-11
13,Maxwell Lewis,Did Not Dress,Phoenix Suns,Los Angeles Lakers,2024-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Christian Wood,Did Not Dress,Phoenix Suns,Los Angeles Lakers,2024-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
