,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Lauri Markkanen,36:11,.835,.806,.389,.222,10.5,25.3,18.2,8.8,1.4,0.0,9.2,25.1,160,122,11.1,Oklahoma City Thunder,Utah Jazz,2024-02-06
1,John Collins,29:28,.674,.633,.267,.200,12.9,23.3,18.3,0.0,0.0,3.1,5.8,24.6,141,124,-0.7,Oklahoma City Thunder,Utah Jazz,2024-02-06
2,Kris Dunn,26:30,.500,.500,.625,.000,4.8,8.6,6.8,22.3,7.5,10.3,11.1,14.2,128,104,12.8,Oklahoma City Thunder,Utah Jazz,2024-02-06
3,Collin Sexton,26:13,.574,.450,.300,.500,0.0,0.0,0.0,18.9,0.0,0.0,14.1,22.6,124,132,-7.0,Oklahoma City Thunder,Utah Jazz,2024-02-06
4,Simone Fontecchio,24:53,.250,.250,.500,.000,15.2,13.8,14.5,13.1,2.0,0.0,33.3,10.1,89,124,-5.4,Oklahoma City Thunder,Utah Jazz,2024-02-06
6,Keyonte George,26:54,.727,.727,.545,.000,4.7,4.2,4.5,25.3,1.8,3.4,8.3,18.7,155,124,10.7,Oklahoma City Thunder,Utah Jazz,2024-02-06
7,Jordan Clarkson,26:52,.466,.458,.500,.167,0.0,8.5,4.5,9.6,3.7,0.0,28.0,27.8,76,121,-13.6,Oklahoma City Thunder,Utah Jazz,2024-02-06
8,Walker Kessler,20:50,1.000,1.000,.000,.000,6.1,43.9,25.9,5.6,0.0,13.0,33.3,6.0,134,111,2.4,Oklahoma City Thunder,Utah Jazz,2024-02-06
9,Kelly Olynyk,16:00,.727,.667,.000,.333,15.8,14.3,15.0,61.8,0.0,0.0,0.0,18.0,185,128,16.6,Oklahoma City Thunder,Utah Jazz,2024-02-06
10,Luka Šamanić,6:09,.315,.000,.667,1.333,20.5,18.6,19.5,0.0,0.0,0.0,29.6,46.0,62,127,-39.4,Oklahoma City Thunder,Utah Jazz,2024-02-06
11,Talen Horton-Tucker,0:0,Oklahoma City Thunder,Utah Jazz,2024-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Omer Yurtseven,0:0,Oklahoma City Thunder,Utah Jazz,2024-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
