,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Shai Gilgeous-Alexander,33:23,.820,.750,.150,.500,0.0,12.5,6.6,16.7,2.9,3.0,3.9,33.5,162,93,20.0,Oklahoma City Thunder,Denver Nuggets,2023-12-29
1,Luguentz Dort,32:28,.333,.333,.500,.000,3.6,9.6,6.8,3.4,4.5,3.1,14.3,9.5,76,90,-3.1,Oklahoma City Thunder,Denver Nuggets,2023-12-29
2,Jalen Williams,30:52,.506,.500,.500,.200,3.8,20.3,12.5,35.2,3.1,3.2,21.6,19.8,108,91,5.4,Oklahoma City Thunder,Denver Nuggets,2023-12-29
3,Chet Holmgren,28:27,.806,.786,.286,.143,12.3,11.0,11.6,16.4,0.0,7.0,11.8,26.1,145,96,14.1,Oklahoma City Thunder,Denver Nuggets,2023-12-29
4,Josh Giddey,21:16,.600,.600,.100,.000,11.0,29.4,20.8,27.8,2.3,0.0,23.1,26.9,107,94,2.9,Oklahoma City Thunder,Denver Nuggets,2023-12-29
6,Cason Wallace,17:34,.400,.400,.400,.000,0.0,17.8,9.4,13.5,0.0,5.7,0.0,12.5,102,96,-2.3,Oklahoma City Thunder,Denver Nuggets,2023-12-29
7,Jaylin Williams,16:49,.000,.000,1.000,.000,0.0,49.6,26.2,24.8,2.9,5.9,0.0,5.2,96,85,5.4,Oklahoma City Thunder,Denver Nuggets,2023-12-29
8,Kenrich Williams,14:46,.357,.357,.571,.000,7.9,7.1,7.5,0.0,3.3,0.0,0.0,20.9,86,95,-8.6,Oklahoma City Thunder,Denver Nuggets,2023-12-29
9,Vasilije Micić,13:44,.250,.250,.750,.000,0.0,7.6,4.0,16.4,0.0,7.3,0.0,12.8,82,96,-7.7,Oklahoma City Thunder,Denver Nuggets,2023-12-29
10,Isaiah Joe,13:15,.417,.417,.833,.000,0.0,7.9,4.2,9.3,0.0,0.0,0.0,19.9,96,102,-6.0,Oklahoma City Thunder,Denver Nuggets,2023-12-29
11,Aaron Wiggins,11:58,.700,.700,.200,.000,19.6,26.2,23.1,0.0,0.0,0.0,16.7,22.1,121,99,-0.9,Oklahoma City Thunder,Denver Nuggets,2023-12-29
12,Olivier Sarr,2:44,1.136,,,,0.0,38.2,20.2,0.0,0.0,0.0,0.0,14.2,250,98,13.2,Oklahoma City Thunder,Denver Nuggets,2023-12-29
13,Lindy Waters III,2:44,.750,.750,1.000,.000,0.0,38.2,20.2,0.0,0.0,0.0,0.0,32.2,133,98,16.9,Oklahoma City Thunder,Denver Nuggets,2023-12-29
14,Dāvis Bertāns,0:0,Oklahoma City Thunder,Denver Nuggets,2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Tre Mann,0:0,Oklahoma City Thunder,Denver Nuggets,2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
