,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Desmond Bane,35:42,.719,.677,.258,.226,3.1,14.9,9.2,50.1,1.3,4.8,8.1,44.9,139,102,19.6,Memphis Grizzlies,Detroit Pistons,2023-12-06
1,Jaren Jackson Jr.,35:00,.563,.550,.300,.150,0.0,12.2,6.2,0.0,0.0,7.3,0.0,26.3,113,103,-3.4,Memphis Grizzlies,Detroit Pistons,2023-12-06
2,Bismack Biyombo,25:42,.333,.333,.000,.000,8.7,37.4,23.3,16.6,0.0,3.3,40.0,8.4,93,101,-4.1,Memphis Grizzlies,Detroit Pistons,2023-12-06
3,David Roddy,21:58,.515,.500,.667,.667,5.1,24.3,14.9,4.9,4.3,0.0,43.6,13.5,71,97,-7.0,Memphis Grizzlies,Detroit Pistons,2023-12-06
4,Derrick Rose,15:29,.286,.286,.143,.000,0.0,6.9,3.5,15.2,6.1,0.0,41.7,33.5,42,96,-23.3,Memphis Grizzlies,Detroit Pistons,2023-12-06
6,Santi Aldama,26:05,.389,.389,.333,.000,12.8,0.0,6.3,13.3,1.8,3.3,10.0,16.6,101,105,-4.8,Memphis Grizzlies,Detroit Pistons,2023-12-06
7,Jaylen Nowell,25:57,.750,.750,.250,.000,0.0,8.2,4.2,20.6,1.8,0.0,0.0,13.3,160,106,3.3,Memphis Grizzlies,Detroit Pistons,2023-12-06
8,Vince Williams Jr.,24:46,.750,.750,1.000,.000,0.0,17.2,8.8,4.3,1.9,0.0,0.0,3.5,157,104,-4.0,Memphis Grizzlies,Detroit Pistons,2023-12-06
9,John Konchar,21:44,.922,1.000,.500,.500,5.1,29.4,17.6,10.9,4.4,3.9,0.0,9.7,187,92,12.7,Memphis Grizzlies,Detroit Pistons,2023-12-06
10,Xavier Tillman Sr.,6:32,.250,.250,.000,.000,17.1,0.0,8.3,18.5,0.0,0.0,0.0,26.4,83,112,-14.9,Memphis Grizzlies,Detroit Pistons,2023-12-06
11,Jacob Gilyard,0:20,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,112,-13.3,Memphis Grizzlies,Detroit Pistons,2023-12-06
12,Kenneth Lofton Jr.,0:20,,,,,0.0,100.0,100.0,0.0,0.0,0.0,,0.0,0,44,11.0,Memphis Grizzlies,Detroit Pistons,2023-12-06
13,Ziaire Williams,0:20,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,112,-10.5,Memphis Grizzlies,Detroit Pistons,2023-12-06
