,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Scottie Barnes,30:14,3,15,.200,1,3,.333,0,1,.000,5,4,9,9,1,1,5,3,7,-6,San Antonio Spurs,Toronto Raptors,2024-02-12
1,Immanuel Quickley,25:32,2,12,.167,1,9,.111,2,2,1.000,0,3,3,3,1,1,3,2,7,-24,San Antonio Spurs,Toronto Raptors,2024-02-12
2,RJ Barrett,24:05,6,10,.600,0,2,.000,1,2,.500,2,3,5,2,1,0,4,3,13,-30,San Antonio Spurs,Toronto Raptors,2024-02-12
3,Gary Trent Jr.,21:47,2,7,.286,0,0,,0,0,,0,1,1,0,2,0,2,1,4,-19,San Antonio Spurs,Toronto Raptors,2024-02-12
4,Jakob Poeltl,20:02,5,10,.500,0,0,,2,2,1.000,3,3,6,1,0,0,0,2,12,-5,San Antonio Spurs,Toronto Raptors,2024-02-12
6,Bruce Brown,31:02,5,8,.625,1,2,.500,1,1,1.000,1,4,5,4,1,0,1,1,12,-14,San Antonio Spurs,Toronto Raptors,2024-02-12
7,Gradey Dick,21:45,7,10,.700,4,5,.800,0,0,,1,1,2,0,0,0,1,1,18,-12,San Antonio Spurs,Toronto Raptors,2024-02-12
8,Kelly Olynyk,21:02,6,10,.600,1,4,.250,4,4,1.000,0,5,5,2,3,0,1,3,17,-20,San Antonio Spurs,Toronto Raptors,2024-02-12
9,Ochai Agbaji,17:31,1,8,.125,0,3,.000,0,0,,2,0,2,1,1,0,1,0,2,0,San Antonio Spurs,Toronto Raptors,2024-02-12
10,Jordan Nwora,7:28,0,2,.000,0,1,.000,3,4,.750,0,3,3,1,1,0,0,1,3,+5,San Antonio Spurs,Toronto Raptors,2024-02-12
11,Jontay Porter,6:56,1,2,.500,0,1,.000,0,0,,0,2,2,1,0,0,1,2,2,+2,San Antonio Spurs,Toronto Raptors,2024-02-12
12,Mouhamadou Gueye,6:18,1,3,.333,0,0,,0,0,,2,1,3,0,0,2,0,1,2,+4,San Antonio Spurs,Toronto Raptors,2024-02-12
13,Jalen McDaniels,6:18,0,1,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,0,0,+4,San Antonio Spurs,Toronto Raptors,2024-02-12
14,Chris Boucher,0:0,San Antonio Spurs,Toronto Raptors,2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Garrett Temple,0:0,San Antonio Spurs,Toronto Raptors,2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
