,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Paolo Banchero,27:54,3,6,.500,0,1,.000,6,7,.857,0,5,5,5,1,0,1,2,12,+13,Houston Rockets,Orlando Magic,2023-10-25
1,Franz Wagner,27:03,5,12,.417,3,7,.429,6,6,1.000,3,1,4,2,1,0,3,1,19,+10,Houston Rockets,Orlando Magic,2023-10-25
2,Wendell Carter Jr.,26:55,4,10,.400,0,2,.000,0,0,,4,4,8,1,2,0,2,3,8,+8,Houston Rockets,Orlando Magic,2023-10-25
3,Markelle Fultz,24:31,5,9,.556,0,0,,0,0,,3,1,4,2,3,0,1,0,10,+12,Houston Rockets,Orlando Magic,2023-10-25
4,Jalen Suggs,20:51,3,12,.250,2,7,.286,0,0,,1,3,4,0,0,0,0,2,8,+5,Houston Rockets,Orlando Magic,2023-10-25
6,Cole Anthony,24:05,8,12,.667,1,2,.500,3,3,1.000,1,7,8,2,0,0,0,2,20,+17,Houston Rockets,Orlando Magic,2023-10-25
7,Joe Ingles,18:14,0,3,.000,0,3,.000,0,0,,0,4,4,5,0,0,1,3,0,+9,Houston Rockets,Orlando Magic,2023-10-25
8,Gary Harris,16:57,5,8,.625,1,4,.250,0,0,,3,2,5,0,0,1,0,0,11,+8,Houston Rockets,Orlando Magic,2023-10-25
9,Moritz Wagner,15:21,0,1,.000,0,1,.000,2,2,1.000,0,4,4,0,0,1,3,4,2,+13,Houston Rockets,Orlando Magic,2023-10-25
10,Jonathan Isaac,14:09,4,6,.667,1,3,.333,2,3,.667,1,3,4,0,0,2,2,2,11,+10,Houston Rockets,Orlando Magic,2023-10-25
11,Goga Bitadze,4:48,2,2,1.000,0,0,,3,4,.750,1,2,3,0,1,0,1,1,7,+9,Houston Rockets,Orlando Magic,2023-10-25
12,Anthony Black,4:48,2,2,1.000,0,0,,1,1,1.000,0,0,0,1,0,2,0,0,5,+9,Houston Rockets,Orlando Magic,2023-10-25
13,Caleb Houstan,4:48,1,2,.500,1,2,.500,0,0,,0,1,1,0,0,0,0,0,3,+9,Houston Rockets,Orlando Magic,2023-10-25
14,Jett Howard,4:48,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,+9,Houston Rockets,Orlando Magic,2023-10-25
15,Chuma Okeke,4:48,0,1,.000,0,1,.000,0,0,,0,3,3,0,0,0,0,0,0,+9,Houston Rockets,Orlando Magic,2023-10-25
