,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Jonathan Kuminga,34:15,9,18,.500,0,1,.000,3,5,.600,1,4,5,2,0,0,1,4,21,-2,Phoenix Suns,Golden State Warriors,2024-02-10
1,Stephen Curry,33:52,10,22,.455,9,16,.563,1,2,.500,1,8,9,6,1,0,3,0,30,+10,Phoenix Suns,Golden State Warriors,2024-02-10
2,Draymond Green,29:30,7,9,.778,1,3,.333,0,0,,2,5,7,9,0,0,4,4,15,+3,Phoenix Suns,Golden State Warriors,2024-02-10
3,Andrew Wiggins,28:20,5,13,.385,1,4,.250,1,2,.500,1,4,5,3,2,0,0,3,12,+2,Phoenix Suns,Golden State Warriors,2024-02-10
4,Klay Thompson,24:20,2,10,.200,1,7,.143,0,0,,0,2,2,1,1,1,1,0,5,-3,Phoenix Suns,Golden State Warriors,2024-02-10
6,Brandin Podziemski,35:11,4,12,.333,2,4,.500,0,0,,1,7,8,7,0,0,2,1,10,+5,Phoenix Suns,Golden State Warriors,2024-02-10
7,Lester Quinones,19:09,2,6,.333,2,4,.500,0,0,,1,2,3,0,0,0,0,1,6,-3,Phoenix Suns,Golden State Warriors,2024-02-10
8,Gary Payton II,14:00,5,5,1.000,1,1,1.000,0,0,,2,2,4,2,1,1,0,2,11,-2,Phoenix Suns,Golden State Warriors,2024-02-10
9,Dario Šarić,10:33,0,3,.000,0,1,.000,0,0,,0,1,1,2,1,0,0,1,0,-10,Phoenix Suns,Golden State Warriors,2024-02-10
10,Trayce Jackson-Davis,5:26,0,2,.000,0,0,,0,0,,2,2,4,1,0,0,1,2,0,+4,Phoenix Suns,Golden State Warriors,2024-02-10
11,Kevon Looney,5:24,1,1,1.000,0,0,,1,2,.500,2,2,4,0,0,0,1,2,3,+1,Phoenix Suns,Golden State Warriors,2024-02-10
12,Moses Moody,0:0,Phoenix Suns,Golden State Warriors,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Gui Santos,0:0,Phoenix Suns,Golden State Warriors,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
