,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Kevin Durant,38:41,8,11,.727,3,3,1.000,2,2,1.000,1,3,4,11,1,3,1,2,21,+10,Charlotte Hornets,Phoenix Suns,2023-12-29
1,Devin Booker,36:41,10,18,.556,5,7,.714,10,10,1.000,0,4,4,7,0,1,2,4,35,+11,Charlotte Hornets,Phoenix Suns,2023-12-29
2,Grayson Allen,32:52,6,8,.750,2,4,.500,2,2,1.000,1,3,4,3,0,1,1,2,16,+15,Charlotte Hornets,Phoenix Suns,2023-12-29
3,Bradley Beal,29:59,3,8,.375,0,2,.000,0,0,,0,3,3,7,0,1,2,2,6,-1,Charlotte Hornets,Phoenix Suns,2023-12-29
4,Jusuf Nurkić,28:25,10,13,.769,0,1,.000,4,4,1.000,3,12,15,1,0,2,3,1,24,+9,Charlotte Hornets,Phoenix Suns,2023-12-29
6,Eric Gordon,32:46,7,12,.583,7,12,.583,0,0,,0,2,2,1,0,1,4,1,21,+5,Charlotte Hornets,Phoenix Suns,2023-12-29
7,Chimezie Metu,19:00,2,3,.667,1,1,1.000,4,4,1.000,1,6,7,1,1,0,0,0,9,+5,Charlotte Hornets,Phoenix Suns,2023-12-29
8,Saben Lee,14:28,0,1,.000,0,0,,1,2,.500,0,0,0,3,1,0,0,1,1,+11,Charlotte Hornets,Phoenix Suns,2023-12-29
9,Udoka Azubuike,6:21,0,0,,0,0,,0,0,,0,0,0,0,0,2,1,1,0,+3,Charlotte Hornets,Phoenix Suns,2023-12-29
10,Jordan Goodwin,0:47,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2,Charlotte Hornets,Phoenix Suns,2023-12-29
11,Keita Bates-Diop,0:0,Charlotte Hornets,Phoenix Suns,2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Bol Bol,0:0,Charlotte Hornets,Phoenix Suns,2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Drew Eubanks,0:0,Charlotte Hornets,Phoenix Suns,2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Yuta Watanabe,0:0,Charlotte Hornets,Phoenix Suns,2023-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
