,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Mikal Bridges,38:32,.548,.389,.333,.722,0.0,17.0,8.5,4.2,1.3,0.0,14.4,31.3,100,114,-1.2,Brooklyn Nets,Cleveland Cavaliers,2024-01-11
1,Nic Claxton,33:16,.658,.667,.000,.222,9.8,26.2,18.0,5.1,1.5,0.0,28.8,18.2,99,110,-1.1,Brooklyn Nets,Cleveland Cavaliers,2024-01-11
2,Cameron Johnson,23:16,.190,.214,.714,.286,4.7,4.7,4.7,5.9,2.1,0.0,27.6,20.3,39,117,-14.8,Brooklyn Nets,Cleveland Cavaliers,2024-01-11
3,Spencer Dinwiddie,15:35,.333,.333,.667,.000,0.0,14.0,7.0,27.2,0.0,0.0,0.0,8.4,106,118,-3.6,Brooklyn Nets,Cleveland Cavaliers,2024-01-11
4,Dorian Finney-Smith,14:14,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,8.9,50.0,6.1,0,120,-10.5,Brooklyn Nets,Cleveland Cavaliers,2024-01-11
6,Cam Thomas,34:30,.503,.452,.238,.524,0.0,19.0,9.5,11.4,0.0,3.7,0.0,32.6,109,115,2.8,Brooklyn Nets,Cleveland Cavaliers,2024-01-11
7,Lonnie Walker IV,24:59,.833,.833,.417,.000,4.4,8.7,6.5,17.8,2.0,5.1,7.7,22.6,150,114,18.4,Brooklyn Nets,Cleveland Cavaliers,2024-01-11
8,Dennis Smith Jr.,22:43,.500,.500,.000,.000,4.8,14.4,9.6,30.3,0.0,5.6,33.3,5.7,122,116,3.0,Brooklyn Nets,Cleveland Cavaliers,2024-01-11
9,Royce O'Neale,17:16,.000,.000,1.000,.000,0.0,12.6,6.3,7.5,0.0,0.0,33.3,7.6,19,119,-10.8,Brooklyn Nets,Cleveland Cavaliers,2024-01-11
10,Trendon Watford,12:39,.800,.800,.200,.000,17.2,17.2,17.2,17.4,3.9,0.0,0.0,17.2,169,107,9.7,Brooklyn Nets,Cleveland Cavaliers,2024-01-11
11,Harry Giles,3:00,.500,.500,.000,.000,36.4,0.0,18.2,76.2,0.0,0.0,33.3,43.5,94,124,2.3,Brooklyn Nets,Cleveland Cavaliers,2024-01-11
12,Day'Ron Sharpe,Not With Team,Brooklyn Nets,Cleveland Cavaliers,2024-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
