,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Julius Randle,38:36,13,23,.565,3,7,.429,6,7,.857,0,6,6,4,2,1,3,3,35,+13,Chicago Bulls,New York Knicks,2024-01-03
1,Jalen Brunson,38:19,13,22,.591,4,9,.444,1,1,1.000,0,3,3,13,0,0,4,3,31,+31,Chicago Bulls,New York Knicks,2024-01-03
2,Isaiah Hartenstein,36:35,4,6,.667,0,0,,2,3,.667,7,13,20,1,0,5,2,2,10,+32,Chicago Bulls,New York Knicks,2024-01-03
3,OG Anunoby,34:24,5,9,.556,1,4,.250,0,0,,2,6,8,2,2,0,1,2,11,+35,Chicago Bulls,New York Knicks,2024-01-03
4,Donte DiVincenzo,25:00,4,10,.400,3,8,.375,0,0,,1,4,5,5,1,0,3,2,11,+18,Chicago Bulls,New York Knicks,2024-01-03
6,Josh Hart,25:24,1,5,.200,1,2,.500,0,0,,1,4,5,3,0,0,2,2,3,+2,Chicago Bulls,New York Knicks,2024-01-03
7,Quentin Grimes,18:20,3,9,.333,2,6,.333,0,0,,0,1,1,0,1,0,0,0,8,-20,Chicago Bulls,New York Knicks,2024-01-03
8,Precious Achiuwa,11:25,2,2,1.000,0,0,,0,0,,2,1,3,1,0,1,0,2,4,-16,Chicago Bulls,New York Knicks,2024-01-03
9,Miles McBride,9:41,1,3,.333,1,2,.500,0,0,,0,0,0,0,0,0,0,1,3,-15,Chicago Bulls,New York Knicks,2024-01-03
10,Ryan Arcidiacono,1:08,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,Chicago Bulls,New York Knicks,2024-01-03
11,Jericho Sims,1:08,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0,Chicago Bulls,New York Knicks,2024-01-03
12,Evan Fournier,0:0,Chicago Bulls,New York Knicks,2024-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Taj Gibson,0:0,Chicago Bulls,New York Knicks,2024-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
