,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Obi Toppin,36:25,6,9,.667,2,5,.400,2,2,1.000,0,3,3,1,2,0,3,1,16,+5,Toronto Raptors,Indiana Pacers,2023-11-22
1,Buddy Hield,35:18,12,17,.706,7,12,.583,0,0,,0,2,2,5,2,1,1,2,31,+10,Toronto Raptors,Indiana Pacers,2023-11-22
2,Bruce Brown,34:28,5,9,.556,1,4,.250,3,3,1.000,0,4,4,3,2,0,3,4,14,+8,Toronto Raptors,Indiana Pacers,2023-11-22
3,Tyrese Haliburton,34:26,12,22,.545,5,10,.500,4,5,.800,1,2,3,16,0,1,3,3,33,+4,Toronto Raptors,Indiana Pacers,2023-11-22
4,Myles Turner,28:38,7,11,.636,2,3,.667,1,2,.500,1,7,8,0,1,2,2,3,17,+13,Toronto Raptors,Indiana Pacers,2023-11-22
6,Bennedict Mathurin,23:48,2,7,.286,0,1,.000,1,2,.500,0,0,0,2,1,1,0,1,5,-10,Toronto Raptors,Indiana Pacers,2023-11-22
7,Jalen Smith,19:22,3,5,.600,0,1,.000,2,2,1.000,0,5,5,0,0,1,1,2,8,-14,Toronto Raptors,Indiana Pacers,2023-11-22
8,Jordan Nwora,14:00,0,5,.000,0,2,.000,0,0,,3,1,4,1,1,0,1,3,0,-16,Toronto Raptors,Indiana Pacers,2023-11-22
9,T.J. McConnell,13:34,3,6,.500,1,1,1.000,0,0,,0,2,2,5,1,0,0,5,7,-5,Toronto Raptors,Indiana Pacers,2023-11-22
10,Isaiah Jackson,0:0,Toronto Raptors,Indiana Pacers,2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Ben Sheppard,0:0,Toronto Raptors,Indiana Pacers,2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jarace Walker,0:0,Toronto Raptors,Indiana Pacers,2023-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
