,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Klay Thompson,12:00,2,6,.333,0,4,.000,0,0,,0,0,0,1,1,0,2,1,4,-8,Los Angeles Lakers,Golden State Warriors,2024-01-27
1,Draymond Green,10:36,0,2,.000,0,2,.000,0,0,,0,3,3,3,0,0,0,1,0,-1,Los Angeles Lakers,Golden State Warriors,2024-01-27
2,Stephen Curry,7:33,4,10,.400,1,5,.200,0,0,,0,0,0,0,1,0,2,2,9,-9,Los Angeles Lakers,Golden State Warriors,2024-01-27
3,Jonathan Kuminga,7:19,1,3,.333,0,1,.000,0,0,,2,1,3,0,0,0,0,2,2,-11,Los Angeles Lakers,Golden State Warriors,2024-01-27
4,Andrew Wiggins,7:33,0,1,.000,0,0,,0,2,.000,1,1,2,0,1,0,1,2,0,-9,Los Angeles Lakers,Golden State Warriors,2024-01-27
6,Brandin Podziemski,4:41,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,+3,Los Angeles Lakers,Golden State Warriors,2024-01-27
7,Dario Šarić, ,Los Angeles Lakers,Golden State Warriors,2024-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Cory Joseph,4:27,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,+1,Los Angeles Lakers,Golden State Warriors,2024-01-27
9,Trayce Jackson-Davis,5:51,2,2,1.000,0,0,,0,1,.000,0,1,1,0,1,0,0,1,4,-6,Los Angeles Lakers,Golden State Warriors,2024-01-27
10,Kevon Looney, ,Los Angeles Lakers,Golden State Warriors,2024-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Lester Quinones,0:0,Los Angeles Lakers,Golden State Warriors,2024-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Gui Santos,0:0,Los Angeles Lakers,Golden State Warriors,2024-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
