,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Trae Young,34:18,12,27,.444,5,15,.333,12,13,.923,2,2,4,8,3,0,3,1,41,+1,Atlanta Hawks,Orlando Magic,2023-11-09
1,Dejounte Murray,33:04,6,15,.400,3,7,.429,1,2,.500,0,3,3,2,2,0,4,2,16,+5,Atlanta Hawks,Orlando Magic,2023-11-09
2,Jalen Johnson,30:47,7,9,.778,2,4,.500,3,4,.750,2,7,9,2,0,1,3,4,19,+15,Atlanta Hawks,Orlando Magic,2023-11-09
3,De'Andre Hunter,26:19,3,9,.333,2,5,.400,4,5,.800,0,0,0,1,1,1,2,4,12,+6,Atlanta Hawks,Orlando Magic,2023-11-09
4,Clint Capela,26:07,2,4,.500,0,0,,2,4,.500,2,9,11,4,0,1,0,2,6,+12,Atlanta Hawks,Orlando Magic,2023-11-09
6,Saddiq Bey,28:39,1,4,.250,0,0,,0,0,,1,2,3,0,1,0,1,3,2,-8,Atlanta Hawks,Orlando Magic,2023-11-09
7,Bogdan Bogdanović,28:38,6,11,.545,3,6,.500,0,0,,0,4,4,3,3,0,1,3,15,-4,Atlanta Hawks,Orlando Magic,2023-11-09
8,Onyeka Okongwu,20:37,3,4,.750,0,1,.000,1,2,.500,1,1,2,2,3,4,1,4,7,-18,Atlanta Hawks,Orlando Magic,2023-11-09
9,AJ Griffin,10:14,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,2,1,2,-11,Atlanta Hawks,Orlando Magic,2023-11-09
10,Bruno Fernando,1:16,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,+7,Atlanta Hawks,Orlando Magic,2023-11-09
11,Trent Forrest,0:0,Atlanta Hawks,Orlando Magic,2023-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Garrison Mathews,0:0,Atlanta Hawks,Orlando Magic,2023-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Patty Mills,0:0,Atlanta Hawks,Orlando Magic,2023-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
