,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Paul George,29:39,9,17,.529,3,7,.429,0,0,,1,2,3,2,1,2,1,1,21,-27,Boston Celtics,Los Angeles Clippers,2023-12-23
1,James Harden,28:41,6,13,.462,2,5,.400,0,0,,0,4,4,9,1,0,4,4,14,-34,Boston Celtics,Los Angeles Clippers,2023-12-23
2,Ivica Zubac,26:50,7,9,.778,0,0,,2,2,1.000,5,5,10,0,0,1,2,3,16,-28,Boston Celtics,Los Angeles Clippers,2023-12-23
3,Terance Mann,24:18,0,10,.000,0,6,.000,0,0,,1,3,4,3,0,0,0,2,0,-33,Boston Celtics,Los Angeles Clippers,2023-12-23
4,Amir Coffey,17:24,1,3,.333,0,1,.000,0,0,,0,2,2,1,0,0,1,0,2,-11,Boston Celtics,Los Angeles Clippers,2023-12-23
6,Kobe Brown,25:22,2,2,1.000,2,2,1.000,0,0,,0,2,2,4,1,0,0,3,6,-18,Boston Celtics,Los Angeles Clippers,2023-12-23
7,Norman Powell,25:01,3,9,.333,1,3,.333,0,0,,0,0,0,0,0,0,1,5,7,-10,Boston Celtics,Los Angeles Clippers,2023-12-23
8,Daniel Theis,21:10,5,5,1.000,2,2,1.000,3,3,1.000,0,1,1,1,1,0,0,2,15,-9,Boston Celtics,Los Angeles Clippers,2023-12-23
9,Russell Westbrook,20:35,4,11,.364,0,2,.000,4,4,1.000,1,4,5,5,0,1,1,3,12,0,Boston Celtics,Los Angeles Clippers,2023-12-23
10,Brandon Boston Jr.,13:12,3,6,.500,1,4,.250,6,6,1.000,1,2,3,0,0,0,0,1,13,-4,Boston Celtics,Los Angeles Clippers,2023-12-23
11,Bones Hyland,7:48,1,4,.250,0,2,.000,0,0,,0,0,0,0,0,0,0,0,2,-11,Boston Celtics,Los Angeles Clippers,2023-12-23
12,P.J. Tucker,0:0,Boston Celtics,Los Angeles Clippers,2023-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
