,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Nikola Jokić,38:16,11,16,.688,1,1,1.000,4,4,1.000,7,15,22,12,1,2,4,3,27,+20,Portland Trail Blazers,Denver Nuggets,2024-02-02
1,Michael Porter Jr.,34:59,5,14,.357,3,10,.300,0,0,,0,4,4,1,0,0,1,0,13,+8,Portland Trail Blazers,Denver Nuggets,2024-02-02
2,Kentavious Caldwell-Pope,33:46,4,8,.500,1,2,.500,7,7,1.000,0,1,1,2,0,1,0,3,16,+22,Portland Trail Blazers,Denver Nuggets,2024-02-02
3,Jamal Murray,32:44,5,21,.238,3,15,.200,0,0,,4,5,9,10,0,2,2,1,13,+9,Portland Trail Blazers,Denver Nuggets,2024-02-02
4,Aaron Gordon,27:41,7,9,.778,1,1,1.000,3,3,1.000,2,2,4,5,0,0,3,4,18,+20,Portland Trail Blazers,Denver Nuggets,2024-02-02
6,Reggie Jackson,24:18,5,9,.556,1,3,.333,2,3,.667,0,0,0,3,0,0,0,3,13,-9,Portland Trail Blazers,Denver Nuggets,2024-02-02
7,Peyton Watson,21:48,6,8,.750,2,2,1.000,0,0,,1,4,5,0,0,1,0,4,14,0,Portland Trail Blazers,Denver Nuggets,2024-02-02
8,Justin Holiday,11:34,0,2,.000,0,1,.000,0,0,,0,0,0,1,1,0,0,0,0,+1,Portland Trail Blazers,Denver Nuggets,2024-02-02
9,Christian Braun,8:06,1,2,.500,0,1,.000,0,0,,1,1,2,0,0,0,1,1,2,-7,Portland Trail Blazers,Denver Nuggets,2024-02-02
10,DeAndre Jordan,4:36,1,1,1.000,0,0,,0,0,,1,0,1,0,0,0,0,1,2,-10,Portland Trail Blazers,Denver Nuggets,2024-02-02
11,Collin Gillespie,0:44,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,+2,Portland Trail Blazers,Denver Nuggets,2024-02-02
12,Jay Huff,0:44,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,+2,Portland Trail Blazers,Denver Nuggets,2024-02-02
13,Braxton Key,0:44,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2,Portland Trail Blazers,Denver Nuggets,2024-02-02
14,Zeke Nnaji,0:0,Portland Trail Blazers,Denver Nuggets,2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Julian Strawther,0:0,Portland Trail Blazers,Denver Nuggets,2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
