Rk,Unnamed: 1,Salary
1,Nikola Jokić,"$47,607,350"
2,Jamal Murray,"$33,833,400"
3,Michael Porter Jr.,"$33,386,850"
4,Aaron Gordon,"$22,266,182"
5,Kentavious Caldwell-Pope,"$14,704,938"
6,Reggie Jackson,"$5,000,000"
7,Zeke Nnaji,"$4,306,281"
8,Christian Braun,"$2,949,120"
9,Julian Strawther,"$2,431,080"
10,Peyton Watson,"$2,303,520"
11,Vlatko Čančar,"$2,234,359"
12,Justin Holiday,"$2,019,706"
13,DeAndre Jordan,"$2,019,706"
14,Jalen Pickett,"$1,708,143"
15,Hunter Tyson,"$1,119,563"
