Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameDetails
0,Myles Turner,25:56,5.0,9.0,0.556,0.0,3.0,0.0,2.0,3.0,0.667,2.0,5.0,7.0,4.0,2.0,2.0,3.0,2.0,12.0,9.0,IndianaPacersatAtlantaHawksBoxScore January12
3,Myles Turner,25:26,4.0,7.0,0.571,0.0,2.0,0.0,3.0,4.0,0.75,1.0,8.0,9.0,1.0,0.0,4.0,1.0,3.0,11.0,5.0,IndianaPacersatAtlantaHawksBoxScore November21
3,Myles Turner,25:54,7.0,18.0,0.389,2.0,7.0,0.286,1.0,4.0,0.25,1.0,4.0,5.0,1.0,0.0,1.0,3.0,4.0,17.0,7.0,IndianaPacersatBostonCelticsBoxScore January30
1,Myles Turner,21:44,4.0,12.0,0.333,0.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,3.0,1.0,1.0,1.0,1.0,8.0,-20.0,IndianaPacersatBostonCelticsBoxScore November1
3,Myles Turner,26:01,7.0,14.0,0.5,0.0,3.0,0.0,2.0,2.0,1.0,3.0,7.0,10.0,2.0,1.0,0.0,0.0,3.0,16.0,16.0,IndianaPacersatCharlotteHornetsBoxScore February4
2,Myles Turner,26:25,8.0,12.0,0.667,1.0,2.0,0.5,7.0,7.0,1.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,5.0,24.0,30.0,IndianaPacersatChicagoBullsBoxScore December28
2,Myles Turner,29:25,7.0,14.0,0.5,1.0,5.0,0.2,5.0,5.0,1.0,1.0,11.0,12.0,1.0,0.0,2.0,2.0,5.0,20.0,-5.0,IndianaPacersatClevelandCavaliersBoxScore October28
3,Myles Turner,25:35,5.0,11.0,0.455,0.0,4.0,0.0,2.0,3.0,0.667,1.0,3.0,4.0,1.0,2.0,1.0,3.0,5.0,12.0,-5.0,IndianaPacersatDenverNuggetsBoxScore January14
2,Myles Turner,30:44,10.0,15.0,0.667,0.0,2.0,0.0,3.0,6.0,0.5,3.0,5.0,8.0,1.0,1.0,3.0,2.0,2.0,23.0,12.0,IndianaPacersatDetroitPistonsBoxScore December11
3,Myles Turner,23:45,5.0,9.0,0.556,2.0,3.0,0.667,6.0,7.0,0.857,1.0,4.0,5.0,1.0,0.0,2.0,0.0,5.0,18.0,4.0,IndianaPacersatHoustonRocketsBoxScore December26
1,Myles Turner,35:35,5.0,10.0,0.5,0.0,2.0,0.0,5.0,5.0,1.0,3.0,3.0,6.0,2.0,1.0,4.0,4.0,5.0,15.0,-2.0,IndianaPacersatMemphisGrizzliesBoxScore December21
2,Myles Turner,30:19,8.0,12.0,0.667,1.0,4.0,0.25,0.0,0.0,0.0,2.0,8.0,10.0,1.0,0.0,2.0,2.0,4.0,17.0,10.0,IndianaPacersatMiamiHeatBoxScore December2
4,Myles Turner,29:04,5.0,14.0,0.357,0.0,5.0,0.0,3.0,5.0,0.6,4.0,5.0,9.0,2.0,0.0,1.0,0.0,3.0,13.0,-13.0,IndianaPacersatMiamiHeatBoxScore November30
0,Myles Turner,32:36,8.0,14.0,0.571,2.0,2.0,1.0,4.0,4.0,1.0,4.0,5.0,9.0,0.0,0.0,2.0,2.0,4.0,22.0,-5.0,IndianaPacersatMilwaukeeBucksBoxScore December13
1,Myles Turner,31:50,9.0,18.0,0.5,2.0,8.0,0.25,6.0,8.0,0.75,1.0,9.0,10.0,2.0,1.0,3.0,0.0,2.0,26.0,-5.0,IndianaPacersatMilwaukeeBucksBoxScore December7
1,Myles Turner,27:38,3.0,5.0,0.6,0.0,2.0,0.0,7.0,7.0,1.0,1.0,3.0,4.0,0.0,0.0,2.0,0.0,5.0,13.0,-20.0,IndianaPacersatMilwaukeeBucksBoxScore January1
2,Myles Turner,21:06,2.0,7.0,0.286,1.0,2.0,0.5,7.0,8.0,0.875,2.0,3.0,5.0,0.0,1.0,0.0,1.0,1.0,12.0,-15.0,IndianaPacersatMinnesotaTimberwolvesBoxScore December16
3,Myles Turner,24:12,2.0,6.0,0.333,0.0,0.0,0.0,1.0,3.0,0.333,0.0,4.0,4.0,1.0,1.0,0.0,1.0,5.0,5.0,-6.0,IndianaPacersatNewYorkKnicksBoxScore February1
2,Myles Turner,29:25,7.0,17.0,0.412,4.0,9.0,0.444,4.0,4.0,1.0,2.0,3.0,5.0,0.0,1.0,3.0,3.0,4.0,22.0,-6.0,IndianaPacersatPhiladelphia76ersBoxScore November12
3,Myles Turner,19:13,5.0,11.0,0.455,1.0,4.0,0.25,6.0,8.0,0.75,1.0,2.0,3.0,0.0,1.0,1.0,1.0,6.0,17.0,5.0,IndianaPacersatPhiladelphia76ersBoxScore November14
3,Myles Turner,18:34,5.0,11.0,0.455,1.0,2.0,0.5,1.0,2.0,0.5,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,12.0,-25.0,IndianaPacersatPhoenixSunsBoxScore January21
3,Myles Turner,34:06,10.0,17.0,0.588,6.0,10.0,0.6,3.0,3.0,1.0,2.0,10.0,12.0,1.0,0.0,5.0,1.0,3.0,29.0,6.0,IndianaPacersatPortlandTrailBlazersBoxScore January19
3,Myles Turner,32:00,6.0,12.0,0.5,1.0,4.0,0.25,5.0,7.0,0.714,0.0,2.0,2.0,1.0,0.0,1.0,1.0,4.0,18.0,-8.0,IndianaPacersatSacramentoKingsBoxScore January18
4,Myles Turner,17:09,4.0,8.0,0.5,1.0,2.0,0.5,3.0,4.0,0.75,1.0,3.0,4.0,0.0,0.0,0.0,2.0,5.0,12.0,-8.0,IndianaPacersatUtahJazzBoxScore January15
4,Myles Turner,19:50,2.0,10.0,0.2,1.0,4.0,0.25,1.0,2.0,0.5,2.0,2.0,4.0,1.0,0.0,3.0,1.0,1.0,6.0,-17.0,IndianaPacersatWashingtonWizardsBoxScore December15
