Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameDetails,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
10,Andre Drummond,12:58,2.0,5.0,0.4,0.0,0.0,0.0,1.0,6.0,0.167,2.0,4.0,6.0,0.0,0.0,1.0,0.0,1.0,5.0,-11.0,ChicagoBullsatBostonCelticsBoxScore November28,,,,,,,,,,,,,,,
8,Andre Drummond,11:22,1.0,2.0,0.5,0.0,0.0,0.0,2.0,3.0,0.667,2.0,3.0,5.0,0.0,1.0,0.0,2.0,3.0,4.0,-11.0,ChicagoBullsatBrooklynNetsBoxScore November26,,,,,,,,,,,,,,,
7,Andre Drummond,15:13,5.0,8.0,0.625,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,8.0,1.0,0.0,0.0,0.0,2.0,10.0,4.0,ChicagoBullsatCharlotteHornetsBoxScore January31,,,,,,,,,,,,,,,
4,Andre Drummond,22:31,9.0,12.0,0.75,0.0,0.0,0.0,3.0,3.0,1.0,5.0,10.0,15.0,0.0,0.0,0.0,2.0,1.0,21.0,16.0,ChicagoBullsatCharlotteHornetsBoxScore January8,,,,,,,,,,,,,,,
6,Andre Drummond,22:13,3.0,3.0,1.0,0.0,0.0,0.0,2.0,4.0,0.5,3.0,7.0,10.0,1.0,2.0,2.0,2.0,2.0,8.0,4.0,ChicagoBullsatClevelandCavaliersBoxScore January15,,,,,,,,,,,,,,,
9,Andre Drummond,12:21,4.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,2.0,8.0,-3.0,ChicagoBullsatDallasMavericksBoxScore November1,,,,,,,,,,,,,,,
8,Andre Drummond,15:05,2.0,3.0,0.667,0.0,0.0,0.0,1.0,2.0,0.5,4.0,7.0,11.0,0.0,1.0,0.0,0.0,1.0,5.0,7.0,ChicagoBullsatDenverNuggetsBoxScore November4,,,,,,,,,,,,,,,
9,Andre Drummond,14:28,1.0,6.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,2.0,3.0,1.0,0.0,0.0,2.0,-5.0,ChicagoBullsatDetroitPistonsBoxScore October28,,,,,,,,,,,,,,,
9,Andre Drummond,13:43,2.0,4.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,2.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,5.0,7.0,ChicagoBullsatIndianaPacersBoxScore October30,,,,,,,,,,,,,,,
7,Andre Drummond,16:51,5.0,7.0,0.714,0.0,0.0,0.0,1.0,2.0,0.5,5.0,4.0,9.0,1.0,1.0,0.0,1.0,0.0,11.0,0.0,ChicagoBullsatLosAngelesLakersBoxScore January25,,,,,,,,,,,,,,,
6,Andre Drummond,31:19,10.0,11.0,0.909,0.0,0.0,0.0,1.0,3.0,0.333,3.0,10.0,13.0,1.0,1.0,1.0,1.0,1.0,21.0,7.0,ChicagoBullsatMemphisGrizzliesBoxScore February8,,,,,,,,,,,,,,,
9,Andre Drummond,12:01,3.0,4.0,0.75,0.0,0.0,0.0,1.0,2.0,0.5,1.0,4.0,5.0,0.0,0.0,0.0,0.0,3.0,7.0,-4.0,ChicagoBullsatMiamiHeatBoxScore December14,,,,,,,,,,,,,,,
9,Andre Drummond,10:44,1.0,2.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,4.0,-3.0,ChicagoBullsatMiamiHeatBoxScore December16,,,,,,,,,,,,,,,
7,Andre Drummond,14:28,3.0,12.0,0.25,0.0,0.0,0.0,3.0,3.0,1.0,11.0,5.0,16.0,1.0,1.0,0.0,0.0,1.0,9.0,-2.0,ChicagoBullsatMilwaukeeBucksBoxScore December11,,,,,,,,,,,,,,,
9,Andre Drummond,11:39,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,1.0,2.0,4.0,-8.0,ChicagoBullsatMilwaukeeBucksBoxScore November13,,,,,,,,,,,,,,,
3,Andre Drummond,30:27,5.0,12.0,0.417,0.0,0.0,0.0,3.0,6.0,0.5,8.0,8.0,16.0,0.0,2.0,1.0,1.0,3.0,13.0,-15.0,ChicagoBullsatNewYorkKnicksBoxScore January3,,,,,,,,,,,,,,,
9,Andre Drummond,10:42,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,2.0,2.0,-11.0,ChicagoBullsatOklahomaCityThunderBoxScore November22,,,,,,,,,,,,,,,
8,Andre Drummond,14:24,2.0,3.0,0.667,0.0,0.0,0.0,1.0,2.0,0.5,3.0,5.0,8.0,0.0,1.0,1.0,0.0,0.0,5.0,8.0,ChicagoBullsatPhiladelphia76ersBoxScore December18,,,,,,,,,,,,,,,
2,Andre Drummond,28:24,5.0,13.0,0.385,0.0,1.0,0.0,1.0,4.0,0.25,10.0,7.0,17.0,0.0,1.0,1.0,2.0,2.0,11.0,-31.0,ChicagoBullsatPhiladelphia76ersBoxScore January2,,,,,,,,,,,,,,,
7,Andre Drummond,11:19,2.0,4.0,0.5,0.0,0.0,0.0,2.0,4.0,0.5,3.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,6.0,-12.0,ChicagoBullsatPhoenixSunsBoxScore January22,,,,,,,,,,,,,,,
7,Andre Drummond,17:09,6.0,11.0,0.545,0.0,0.0,0.0,3.0,3.0,1.0,4.0,3.0,7.0,0.0,1.0,1.0,0.0,3.0,15.0,3.0,ChicagoBullsatPortlandTrailBlazersBoxScore January28,,,,,,,,,,,,,,,
8,Andre Drummond,12:00,3.0,7.0,0.429,0.0,0.0,0.0,1.0,4.0,0.25,6.0,2.0,8.0,0.0,0.0,0.0,0.0,2.0,7.0,-6.0,ChicagoBullsatSanAntonioSpursBoxScore December8,,,,,,,,,,,,,,,
8,Andre Drummond,16:51,3.0,7.0,0.429,0.0,0.0,0.0,1.0,3.0,0.333,4.0,6.0,10.0,1.0,1.0,1.0,0.0,2.0,7.0,-7.0,ChicagoBullsatSanAntonioSpursBoxScore January13,,,,,,,,,,,,,,,
9,Andre Drummond,9:42,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,0.75,0.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,5.0,-12.0,ChicagoBullsatTorontoRaptorsBoxScore January18,,,,,,,,,,,,,,,
10,Andre Drummond,6:09,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,-10.0,ChicagoBullsatTorontoRaptorsBoxScore November24,,,,,,,,,,,,,,,
1,Andre Drummond,38:30,11.0,13.0,0.846,0.0,0.0,0.0,2.0,2.0,1.0,10.0,15.0,25.0,1.0,3.0,2.0,2.0,4.0,24.0,4.0,AtlantaHawksatChicagoBullsBoxScore December26,,,,,,,,,,,,,,,
9,Andre Drummond,12:20,3.0,3.0,1.0,0.0,0.0,0.0,1.0,4.0,0.25,0.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,7.0,-9.0,BrooklynNetsatChicagoBullsBoxScore November3,,,,,,,,,,,,,,,
8,Andre Drummond,13:48,3.0,8.0,0.375,0.0,0.0,0.0,1.0,2.0,0.5,5.0,4.0,9.0,1.0,1.0,0.0,3.0,3.0,7.0,10.0,CharlotteHornetsatChicagoBullsBoxScore December6,,,,,,,,,,,,,,,
3,Andre Drummond,23:05,3.0,7.0,0.429,0.0,0.0,0.0,1.0,2.0,0.5,3.0,7.0,10.0,0.0,1.0,3.0,2.0,1.0,7.0,8.0,CharlotteHornetsatChicagoBullsBoxScore January5,,,,,,,,,,,,,,,
4,Andre Drummond,22:31,,,,,,,,,,,,,,,,,,,,ChicagoBullsatCharlotteHornetsBoxScore January8,0.788,0.75,0.0,0.25,28.0,44.4,37.2,0.0,0.0,0.0,13.1,31.2,142.0,106.0,7.6
7,Andre Drummond,14:28,,,,,,,,,,,,,,,,,,,,ChicagoBullsatMilwaukeeBucksBoxScore December11,0.338,0.25,0.0,0.25,67.2,47.0,59.2,10.2,3.4,0.0,0.0,37.3,118.0,116.0,-0.5
8,Andre Drummond,13:24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,2.0,4.0,6.0,0.0,1.0,0.0,1.0,4.0,1.0,-10.0,ClevelandCavaliersatChicagoBullsBoxScore December23,,,,,,,,,,,,,,,
