Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameDetails
1,Brandon Ingram,36:19,12.0,24.0,0.5,2.0,8.0,0.25,2.0,3.0,0.667,1.0,6.0,7.0,6.0,1.0,1.0,2.0,2.0,28.0,2.0,NewOrleansPelicansatBostonCelticsBoxScore January29
2,Brandon Ingram,31:52,3.0,8.0,0.375,0.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,7.0,0.0,0.0,9.0,3.0,8.0,5.0,NewOrleansPelicansatCharlotteHornetsBoxScore December15
0,Brandon Ingram,35:45,10.0,15.0,0.667,0.0,0.0,0.0,3.0,6.0,0.5,0.0,6.0,6.0,6.0,3.0,0.0,2.0,1.0,23.0,1.0,NewOrleansPelicansatChicagoBullsBoxScore December2
2,Brandon Ingram,28:22,6.0,12.0,0.5,1.0,3.0,0.333,4.0,4.0,1.0,1.0,6.0,7.0,6.0,0.0,0.0,3.0,2.0,17.0,12.0,NewOrleansPelicansatClevelandCavaliersBoxScore December21
1,Brandon Ingram,32:05,3.0,14.0,0.214,0.0,4.0,0.0,6.0,8.0,0.75,0.0,5.0,5.0,5.0,1.0,0.0,1.0,3.0,12.0,-19.0,NewOrleansPelicansatDallasMavericksBoxScore January15
1,Brandon Ingram,33:48,4.0,11.0,0.364,0.0,1.0,0.0,1.0,2.0,0.5,0.0,4.0,4.0,6.0,0.0,0.0,2.0,2.0,9.0,-14.0,NewOrleansPelicansatDenverNuggetsBoxScore January12
2,Brandon Ingram,35:48,10.0,22.0,0.455,0.0,4.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,0.0,0.0,5.0,1.0,22.0,-29.0,NewOrleansPelicansatDenverNuggetsBoxScore November6
3,Brandon Ingram,22:39,5.0,12.0,0.417,1.0,3.0,0.333,2.0,2.0,1.0,1.0,4.0,5.0,1.0,1.0,0.0,2.0,4.0,13.0,7.0,NewOrleansPelicansatGoldenStateWarriorsBoxScore January10
0,Brandon Ingram,36:09,9.0,19.0,0.474,0.0,3.0,0.0,6.0,7.0,0.857,4.0,6.0,10.0,4.0,0.0,2.0,6.0,4.0,24.0,4.0,NewOrleansPelicansatHoustonRocketsBoxScore January31
2,Brandon Ingram,38:41,11.0,24.0,0.458,3.0,11.0,0.273,6.0,9.0,0.667,0.0,6.0,6.0,5.0,0.0,1.0,4.0,2.0,31.0,1.0,NewOrleansPelicansatHoustonRocketsBoxScore November10
1,Brandon Ingram,35:31,7.0,14.0,0.5,0.0,4.0,0.0,1.0,2.0,0.5,1.0,7.0,8.0,6.0,1.0,1.0,2.0,0.0,15.0,14.0,NewOrleansPelicansatLosAngelesClippersBoxScore February7
1,Brandon Ingram,35:18,12.0,21.0,0.571,2.0,5.0,0.4,4.0,6.0,0.667,0.0,4.0,4.0,5.0,0.0,0.0,3.0,3.0,30.0,13.0,NewOrleansPelicansatLosAngelesClippersBoxScore November24
0,Brandon Ingram,31:12,4.0,13.0,0.308,0.0,3.0,0.0,1.0,2.0,0.5,1.0,2.0,3.0,7.0,0.0,0.0,3.0,3.0,9.0,-33.0,NewOrleansPelicansatLosAngelesLakersBoxScore December7
2,Brandon Ingram,35:57,7.0,18.0,0.389,0.0,3.0,0.0,5.0,6.0,0.833,0.0,7.0,7.0,6.0,2.0,0.0,5.0,3.0,19.0,-2.0,NewOrleansPelicansatMemphisGrizzliesBoxScore October25
1,Brandon Ingram,27:52,9.0,18.0,0.5,2.0,2.0,1.0,6.0,8.0,0.75,0.0,6.0,6.0,1.0,0.0,0.0,1.0,0.0,26.0,-22.0,NewOrleansPelicansatMilwaukeeBucksBoxScore January27
1,Brandon Ingram,32:17,7.0,11.0,0.636,1.0,3.0,0.333,4.0,5.0,0.8,0.0,4.0,4.0,7.0,2.0,0.0,3.0,3.0,19.0,13.0,NewOrleansPelicansatMinnesotaTimberwolvesBoxScore January3
0,Brandon Ingram,31:37,11.0,25.0,0.44,1.0,6.0,0.167,1.0,1.0,1.0,0.0,3.0,3.0,6.0,0.0,0.0,2.0,1.0,24.0,-24.0,NewOrleansPelicansatMinnesotaTimberwolvesBoxScore November8
0,Brandon Ingram,40:26,10.0,20.0,0.5,3.0,6.0,0.5,7.0,9.0,0.778,2.0,6.0,8.0,6.0,1.0,0.0,2.0,2.0,30.0,3.0,NewOrleansPelicansatSacramentoKingsBoxScore December4
0,Brandon Ingram,29:49,6.0,12.0,0.5,1.0,3.0,0.333,2.0,2.0,1.0,0.0,4.0,4.0,8.0,1.0,1.0,1.0,0.0,15.0,34.0,NewOrleansPelicansatSacramentoKingsBoxScore January7
0,Brandon Ingram,26:54,10.0,17.0,0.588,5.0,7.0,0.714,1.0,1.0,1.0,0.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,26.0,23.0,NewOrleansPelicansatSanAntonioSpursBoxScore December17
1,Brandon Ingram,36:24,7.0,15.0,0.467,1.0,2.0,0.5,4.0,4.0,1.0,2.0,2.0,4.0,6.0,2.0,1.0,2.0,4.0,19.0,-6.0,NewOrleansPelicansatSanAntonioSpursBoxScore February2
1,Brandon Ingram,36:59,10.0,22.0,0.455,1.0,4.0,0.25,5.0,8.0,0.625,1.0,5.0,6.0,8.0,1.0,0.0,1.0,4.0,26.0,3.0,NewOrleansPelicansatUtahJazzBoxScore November25
0,Brandon Ingram,35:12,11.0,22.0,0.5,0.0,2.0,0.0,3.0,4.0,0.75,0.0,4.0,4.0,5.0,0.0,0.0,2.0,3.0,25.0,4.0,NewOrleansPelicansatUtahJazzBoxScore November27
2,Brandon Ingram,30:39,14.0,23.0,0.609,1.0,4.0,0.25,11.0,12.0,0.917,1.0,1.0,2.0,3.0,0.0,1.0,1.0,2.0,40.0,12.0,NewOrleansPelicansatWashingtonWizardsBoxScore December13
3,Brandon Ingram,31:32,6.0,10.0,0.6,1.0,3.0,0.333,3.0,3.0,1.0,1.0,6.0,7.0,3.0,0.0,1.0,1.0,1.0,16.0,-10.0,AtlantaHawksatNewOrleansPelicansBoxScore November4
1,Brandon Ingram,24:59,5.0,9.0,0.556,2.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,5.0,5.0,0.0,1.0,1.0,2.0,12.0,20.0,BrooklynNetsatNewOrleansPelicansBoxScore January2
0,Brandon Ingram,33:37,8.0,19.0,0.421,7.0,11.0,0.636,5.0,5.0,1.0,1.0,9.0,10.0,10.0,3.0,0.0,2.0,3.0,28.0,20.0,CharlotteHornetsatNewOrleansPelicansBoxScore January17
1,Brandon Ingram,30:51,9.0,17.0,0.529,1.0,3.0,0.333,1.0,4.0,0.25,0.0,5.0,5.0,5.0,0.0,0.0,1.0,2.0,20.0,-10.0,DallasMavericksatNewOrleansPelicansBoxScore November12
0,Brandon Ingram,36:00,11.0,20.0,0.55,1.0,5.0,0.2,2.0,2.0,1.0,1.0,8.0,9.0,7.0,2.0,0.0,2.0,0.0,25.0,18.0,DallasMavericksatNewOrleansPelicansBoxScore November14
0,Brandon Ingram,38:12,9.0,19.0,0.474,2.0,4.0,0.5,1.0,1.0,1.0,1.0,2.0,3.0,8.0,1.0,0.0,2.0,3.0,21.0,-5.0,DenverNuggetsatNewOrleansPelicansBoxScore November17
12,Brandon Ingram,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GoldenStateWarriorsatNewOrleansPelicansBoxScore October30
0,Brandon Ingram,36:11,6.0,12.0,0.5,0.0,2.0,0.0,7.0,9.0,0.778,1.0,2.0,3.0,5.0,0.0,2.0,0.0,2.0,19.0,2.0,HoustonRocketsatNewOrleansPelicansBoxScore December23
1,Brandon Ingram,30:28,3.0,9.0,0.333,0.0,1.0,0.0,6.0,7.0,0.857,0.0,1.0,1.0,4.0,0.0,0.0,2.0,2.0,12.0,-12.0,LosAngelesClippersatNewOrleansPelicansBoxScore January5
