Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameDetails
3,Mark Williams,31:38,5.0,12.0,0.417,0.0,0.0,0.0,2.0,2.0,1.0,5.0,7.0,12.0,1.0,1.0,3.0,0.0,2.0,12.0,-2.0,CharlotteHornetsatBrooklynNetsBoxScore November30
4,Mark Williams,27:17,8.0,8.0,1.0,0.0,0.0,0.0,3.0,6.0,0.5,2.0,8.0,10.0,1.0,0.0,0.0,2.0,3.0,19.0,-1.0,CharlotteHornetsatDallasMavericksBoxScore November5
4,Mark Williams,25:17,3.0,4.0,0.75,0.0,0.0,0.0,3.0,6.0,0.5,3.0,3.0,6.0,1.0,2.0,2.0,1.0,0.0,9.0,-1.0,CharlotteHornetsatHoustonRocketsBoxScore November1
4,Mark Williams,30:03,9.0,12.0,0.75,0.0,0.0,0.0,9.0,9.0,1.0,4.0,3.0,7.0,1.0,2.0,2.0,3.0,2.0,27.0,-3.0,CharlotteHornetsatIndianaPacersBoxScore November4
2,Mark Williams,23:28,4.0,5.0,0.8,0.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,0.0,1.0,3.0,10.0,-22.0,CharlotteHornetsatNewYorkKnicksBoxScore November12
4,Mark Williams,25:10,5.0,9.0,0.556,0.0,0.0,0.0,2.0,2.0,1.0,6.0,6.0,12.0,0.0,1.0,0.0,0.0,2.0,12.0,-7.0,CharlotteHornetsatNewYorkKnicksBoxScore November28
3,Mark Williams,21:47,5.0,6.0,0.833,0.0,0.0,0.0,2.0,2.0,1.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,4.0,12.0,-11.0,CharlotteHornetsatOrlandoMagicBoxScore November26
4,Mark Williams,29:46,10.0,21.0,0.476,0.0,0.0,0.0,1.0,2.0,0.5,15.0,9.0,24.0,3.0,0.0,0.0,0.0,0.0,21.0,19.0,CharlotteHornetsatWashingtonWizardsBoxScore November10
4,Mark Williams,29:55,5.0,6.0,0.833,0.0,0.0,0.0,3.0,3.0,1.0,4.0,11.0,15.0,1.0,3.0,1.0,2.0,2.0,13.0,19.0,AtlantaHawksatCharlotteHornetsBoxScore October25
3,Mark Williams,23:13,8.0,8.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,6.0,7.0,1.0,0.0,0.0,1.0,1.0,18.0,-7.0,BrooklynNetsatCharlotteHornetsBoxScore October30
4,Mark Williams,20:42,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,5.0,2.0,-17.0,DetroitPistonsatCharlotteHornetsBoxScore October27
3,Mark Williams,23:01,5.0,5.0,1.0,0.0,0.0,0.0,1.0,4.0,0.25,4.0,3.0,7.0,0.0,1.0,0.0,0.0,2.0,11.0,-11.0,MiamiHeatatCharlotteHornetsBoxScore November14
1,Mark Williams,31:46,4.0,7.0,0.571,0.0,0.0,0.0,3.0,4.0,0.75,6.0,10.0,16.0,2.0,1.0,0.0,0.0,1.0,11.0,-14.0,MilwaukeeBucksatCharlotteHornetsBoxScore November17
4,Mark Williams,29:03,4.0,6.0,0.667,0.0,0.0,0.0,3.0,4.0,0.75,2.0,4.0,6.0,0.0,0.0,0.0,1.0,6.0,11.0,-8.0,MinnesotaTimberwolvesatCharlotteHornetsBoxScore December2
4,Mark Williams,30:14,3.0,5.0,0.6,0.0,0.0,0.0,1.0,2.0,0.5,2.0,6.0,8.0,4.0,0.0,1.0,1.0,3.0,7.0,-1.0,NewYorkKnicksatCharlotteHornetsBoxScore November18
4,Mark Williams,20:16,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,4.0,5.0,TorontoRaptorsatCharlotteHornetsBoxScore December8
2,Mark Williams,34:34,4.0,10.0,0.4,0.0,0.0,0.0,3.0,6.0,0.5,5.0,10.0,15.0,0.0,0.0,3.0,0.0,4.0,11.0,6.0,WashingtonWizardsatCharlotteHornetsBoxScore November22
4,Mark Williams,18:20,5.0,5.0,1.0,0.0,0.0,0.0,4.0,6.0,0.667,2.0,5.0,7.0,0.0,0.0,1.0,1.0,4.0,14.0,2.0,WashingtonWizardsatCharlotteHornetsBoxScore November8
