Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameDetails
4,Cam Thomas,26:53,3.0,10.0,0.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,6.0,-5.0,BrooklynNetsatAtlantaHawksBoxScore December6
0,Cam Thomas,37:59,10.0,17.0,0.588,1.0,4.0,0.25,12.0,14.0,0.857,0.0,2.0,2.0,2.0,0.0,0.0,2.0,4.0,33.0,8.0,BrooklynNetsatCharlotteHornetsBoxScore October30
4,Cam Thomas,30:55,6.0,18.0,0.333,3.0,9.0,0.333,2.0,2.0,1.0,1.0,4.0,5.0,4.0,0.0,1.0,0.0,1.0,17.0,-5.0,BrooklynNetsatChicagoBullsBoxScore November3
6,Cam Thomas,34:30,9.0,21.0,0.429,1.0,5.0,0.2,7.0,11.0,0.636,0.0,6.0,6.0,2.0,0.0,1.0,0.0,3.0,26.0,2.0,BrooklynNetsatClevelandCavaliersBoxScore January11
2,Cam Thomas,33:10,12.0,19.0,0.632,1.0,4.0,0.25,5.0,5.0,1.0,0.0,7.0,7.0,2.0,1.0,1.0,0.0,2.0,30.0,3.0,BrooklynNetsatDallasMavericksBoxScore October27
0,Cam Thomas,27:17,5.0,13.0,0.385,0.0,2.0,0.0,3.0,6.0,0.5,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,13.0,-25.0,BrooklynNetsatDenverNuggetsBoxScore December14
4,Cam Thomas,22:46,7.0,13.0,0.538,0.0,1.0,0.0,3.0,4.0,0.75,0.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,17.0,-4.0,BrooklynNetsatDetroitPistonsBoxScore December26
2,Cam Thomas,36:37,15.0,24.0,0.625,5.0,13.0,0.385,6.0,6.0,1.0,0.0,5.0,5.0,2.0,1.0,0.0,5.0,5.0,41.0,-3.0,BrooklynNetsatGoldenStateWarriorsBoxScore December16
9,Cam Thomas,17:29,0.0,7.0,0.0,0.0,2.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,4.0,-10.0,BrooklynNetsatHoustonRocketsBoxScore January3
6,Cam Thomas,27:16,8.0,17.0,0.471,1.0,5.0,0.2,3.0,4.0,0.75,0.0,2.0,2.0,6.0,0.0,0.0,4.0,2.0,20.0,-19.0,BrooklynNetsatLosAngelesClippersBoxScore January21
6,Cam Thomas,31:50,13.0,18.0,0.722,4.0,7.0,0.571,3.0,4.0,0.75,0.0,3.0,3.0,4.0,1.0,0.0,1.0,2.0,33.0,12.0,BrooklynNetsatLosAngelesLakersBoxScore January19
12,Cam Thomas,Not With Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BrooklynNetsatMiamiHeatBoxScore November16
1,Cam Thomas,34:17,4.0,19.0,0.211,2.0,7.0,0.286,3.0,4.0,0.75,0.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,13.0,-9.0,BrooklynNetsatMiamiHeatBoxScore November1
7,Cam Thomas,20:18,0.0,11.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,-14.0,BrooklynNetsatNewOrleansPelicansBoxScore January2
6,Cam Thomas,26:05,7.0,18.0,0.389,3.0,8.0,0.375,3.0,7.0,0.429,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,20.0,-9.0,BrooklynNetsatOklahomaCityThunderBoxScore December31
0,Cam Thomas,36:29,14.0,26.0,0.538,5.0,11.0,0.455,7.0,8.0,0.875,1.0,2.0,3.0,5.0,1.0,0.0,3.0,3.0,40.0,23.0,BrooklynNetsatPhiladelphia76ersBoxScore February3
4,Cam Thomas,28:00,6.0,17.0,0.353,4.0,8.0,0.5,8.0,8.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,0.0,24.0,-5.0,BrooklynNetsatPhoenixSunsBoxScore December13
6,Cam Thomas,21:40,2.0,7.0,0.286,2.0,4.0,0.5,2.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,8.0,-1.0,BrooklynNetsatPortlandTrailBlazersBoxScore January17
3,Cam Thomas,30:59,8.0,21.0,0.381,2.0,6.0,0.333,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,20.0,-15.0,BrooklynNetsatSacramentoKingsBoxScore December11
0,Cam Thomas,36:48,12.0,23.0,0.522,5.0,7.0,0.714,3.0,3.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,3.0,1.0,32.0,-17.0,BrooklynNetsatUtahJazzBoxScore December18
6,Cam Thomas,24:01,6.0,15.0,0.4,0.0,1.0,0.0,3.0,6.0,0.5,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,15.0,-14.0,BrooklynNetsatWashingtonWizardsBoxScore December29
1,Cam Thomas,37:22,11.0,24.0,0.458,2.0,6.0,0.333,3.0,3.0,1.0,0.0,5.0,5.0,3.0,1.0,1.0,0.0,2.0,27.0,-9.0,BostonCelticsatBrooklynNetsBoxScore November4
