Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameDetails,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
12,Aaron Holiday,8:49,2.0,6.0,0.333,0.0,3.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,-13.0,HoustonRocketsatBostonCelticsBoxScore January13,,,,,,,,,,,,,,,
7,Aaron Holiday,18:03,3.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,2.0,6.0,1.0,HoustonRocketsatBrooklynNetsBoxScore January27,,,,,,,,,,,,,,,
8,Aaron Holiday,18:36,4.0,6.0,0.667,2.0,4.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,2.0,2.0,10.0,12.0,HoustonRocketsatCharlotteHornetsBoxScore January26,,,,,,,,,,,,,,,
9,Aaron Holiday,11:14,1.0,3.0,0.333,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,-1.0,HoustonRocketsatChicagoBullsBoxScore January10,,,,,,,,,,,,,,,
8,Aaron Holiday,17:13,5.0,9.0,0.556,2.0,5.0,0.4,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,14.0,2.0,HoustonRocketsatClevelandCavaliersBoxScore December18,,,,,,,,,,,,,,,
7,Aaron Holiday,20:54,3.0,8.0,0.375,2.0,4.0,0.5,0.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,0.0,1.0,3.0,8.0,-6.0,HoustonRocketsatDallasMavericksBoxScore November28,,,,,,,,,,,,,,,
8,Aaron Holiday,16:20,3.0,5.0,0.6,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,8.0,19.0,HoustonRocketsatDenverNuggetsBoxScore December8,,,,,,,,,,,,,,,
0,Aaron Holiday,35:04,4.0,10.0,0.4,0.0,5.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,2.0,9.0,-16.0,HoustonRocketsatDenverNuggetsBoxScore November29,,,,,,,,,,,,,,,
10,Aaron Holiday,3:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,HoustonRocketsatDetroitPistonsBoxScore January12,,,,,,,,,,,,,,,
6,Aaron Holiday,28:24,4.0,5.0,0.8,3.0,4.0,0.75,2.0,3.0,0.667,0.0,4.0,4.0,1.0,4.0,0.0,0.0,3.0,13.0,8.0,HoustonRocketsatGoldenStateWarriorsBoxScore November20,,,,,,,,,,,,,,,
