Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameDetails
1,Kentavious Caldwell-Pope,29:47,1.0,6.0,0.167,0.0,2.0,0.0,6.0,8.0,0.75,0.0,3.0,3.0,2.0,0.0,1.0,2.0,2.0,8.0,11.0,DenverNuggetsatAtlantaHawksBoxScore December11
4,Kentavious Caldwell-Pope,36:47,2.0,6.0,0.333,1.0,3.0,0.333,0.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,DenverNuggetsatBostonCelticsBoxScore January19
4,Kentavious Caldwell-Pope,30:14,1.0,6.0,0.167,1.0,2.0,0.5,0.0,0.0,0.0,1.0,4.0,5.0,4.0,2.0,0.0,1.0,3.0,3.0,15.0,DenverNuggetsatBrooklynNetsBoxScore December22
3,Kentavious Caldwell-Pope,31:40,1.0,3.0,0.333,1.0,2.0,0.5,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,4.0,0.0,1.0,3.0,11.0,DenverNuggetsatCharlotteHornetsBoxScore December23
4,Kentavious Caldwell-Pope,12:32,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,10.0,DenverNuggetsatChicagoBullsBoxScore December12
1,Kentavious Caldwell-Pope,30:39,2.0,9.0,0.222,1.0,5.0,0.2,4.0,4.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,9.0,-13.0,DenverNuggetsatClevelandCavaliersBoxScore November19
2,Kentavious Caldwell-Pope,35:31,8.0,17.0,0.471,2.0,5.0,0.4,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,20.0,3.0,DenverNuggetsatDetroitPistonsBoxScore November20
2,Kentavious Caldwell-Pope,34:46,4.0,8.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,0.0,8.0,4.0,DenverNuggetsatGoldenStateWarriorsBoxScore January4
3,Kentavious Caldwell-Pope,37:33,2.0,5.0,0.4,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,5.0,6.0,DenverNuggetsatHoustonRocketsBoxScore November12
1,Kentavious Caldwell-Pope,39:16,7.0,15.0,0.467,1.0,5.0,0.2,5.0,5.0,1.0,3.0,2.0,5.0,3.0,3.0,0.0,2.0,4.0,20.0,-7.0,DenverNuggetsatHoustonRocketsBoxScore November24
2,Kentavious Caldwell-Pope,34:46,5.0,12.0,0.417,2.0,6.0,0.333,2.0,2.0,1.0,2.0,3.0,5.0,0.0,1.0,0.0,1.0,3.0,14.0,7.0,DenverNuggetsatIndianaPacersBoxScore January23
1,Kentavious Caldwell-Pope,34:10,1.0,4.0,0.25,1.0,3.0,0.333,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,2.0,DenverNuggetsatLosAngelesClippersBoxScore December6
1,Kentavious Caldwell-Pope,38:05,3.0,14.0,0.214,0.0,1.0,0.0,6.0,6.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0,12.0,15.0,DenverNuggetsatLosAngelesClippersBoxScore November27
1,Kentavious Caldwell-Pope,34:58,3.0,10.0,0.3,2.0,6.0,0.333,0.0,0.0,0.0,0.0,2.0,2.0,1.0,5.0,1.0,0.0,1.0,8.0,6.0,DenverNuggetsatMemphisGrizzliesBoxScore October27
2,Kentavious Caldwell-Pope,26:22,2.0,4.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,6.0,-20.0,DenverNuggetsatMinnesotaTimberwolvesBoxScore November1
2,Kentavious Caldwell-Pope,34:52,3.0,7.0,0.429,2.0,4.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,2.0,0.0,0.0,8.0,4.0,DenverNuggetsatNewOrleansPelicansBoxScore November17
3,Kentavious Caldwell-Pope,22:19,2.0,6.0,0.333,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,-21.0,DenverNuggetsatNewYorkKnicksBoxScore January25
3,Kentavious Caldwell-Pope,36:16,3.0,10.0,0.3,3.0,9.0,0.333,2.0,2.0,1.0,1.0,5.0,6.0,3.0,1.0,0.0,3.0,4.0,11.0,13.0,DenverNuggetsatOklahomaCityThunderBoxScore January31
2,Kentavious Caldwell-Pope,29:52,2.0,5.0,0.4,1.0,4.0,0.25,2.0,2.0,1.0,0.0,3.0,3.0,1.0,2.0,0.0,1.0,2.0,7.0,21.0,DenverNuggetsatOklahomaCityThunderBoxScore October29
2,Kentavious Caldwell-Pope,34:16,3.0,8.0,0.375,2.0,5.0,0.4,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,10.0,5.0,DenverNuggetsatOrlandoMagicBoxScore November22
4,Kentavious Caldwell-Pope,32:47,5.0,13.0,0.385,2.0,7.0,0.286,1.0,1.0,1.0,0.0,5.0,5.0,2.0,1.0,0.0,0.0,2.0,13.0,-3.0,DenverNuggetsatPhiladelphia76ersBoxScore January16
2,Kentavious Caldwell-Pope,34:37,6.0,10.0,0.6,3.0,6.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,6.0,3.0,0.0,0.0,2.0,15.0,6.0,DenverNuggetsatPhoenixSunsBoxScore December1
1,Kentavious Caldwell-Pope,38:00,4.0,12.0,0.333,0.0,3.0,0.0,1.0,2.0,0.5,0.0,5.0,5.0,3.0,4.0,0.0,4.0,1.0,9.0,9.0,DenverNuggetsatSacramentoKingsBoxScore December2
3,Kentavious Caldwell-Pope,31:45,4.0,5.0,0.8,2.0,3.0,0.667,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,10.0,15.0,DenverNuggetsatTorontoRaptorsBoxScore December20
3,Kentavious Caldwell-Pope,28:20,4.0,9.0,0.444,2.0,5.0,0.4,2.0,2.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,12.0,-20.0,DenverNuggetsatUtahJazzBoxScore January10
2,Kentavious Caldwell-Pope,35:21,4.0,9.0,0.444,1.0,5.0,0.2,1.0,2.0,0.5,0.0,3.0,3.0,3.0,3.0,0.0,2.0,2.0,10.0,10.0,DenverNuggetsatWashingtonWizardsBoxScore January21
1,Kentavious Caldwell-Pope,29:05,2.0,6.0,0.333,0.0,3.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,4.0,1.0,0.0,0.0,3.0,5.0,28.0,CharlotteHornetsatDenverNuggetsBoxScore January1
3,Kentavious Caldwell-Pope,29:45,4.0,8.0,0.5,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,10.0,29.0,ChicagoBullsatDenverNuggetsBoxScore November4
1,Kentavious Caldwell-Pope,26:26,4.0,6.0,0.667,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,9.0,17.0,DallasMavericksatDenverNuggetsBoxScore December18
