Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameDetails
0,CJ McCollum,36:41,7.0,14.0,0.5,1.0,5.0,0.2,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,4.0,3.0,16.0,-1.0,NewOrleansPelicansatBostonCelticsBoxScore January29
1,CJ McCollum,35:05,7.0,18.0,0.389,3.0,9.0,0.333,2.0,2.0,1.0,2.0,3.0,5.0,4.0,1.0,1.0,2.0,0.0,19.0,4.0,NewOrleansPelicansatCharlotteHornetsBoxScore December15
0,CJ McCollum,33:32,7.0,15.0,0.467,2.0,8.0,0.25,2.0,2.0,1.0,0.0,6.0,6.0,4.0,4.0,1.0,2.0,2.0,18.0,13.0,NewOrleansPelicansatClevelandCavaliersBoxScore December21
3,CJ McCollum,29:00,9.0,17.0,0.529,3.0,7.0,0.429,2.0,2.0,1.0,0.0,6.0,6.0,4.0,1.0,0.0,0.0,5.0,23.0,15.0,NewOrleansPelicansatDallasMavericksBoxScore January15
2,CJ McCollum,30:10,4.0,10.0,0.4,3.0,8.0,0.375,1.0,2.0,0.5,0.0,5.0,5.0,7.0,1.0,0.0,2.0,2.0,12.0,-13.0,NewOrleansPelicansatDenverNuggetsBoxScore January12
1,CJ McCollum,26:15,5.0,13.0,0.385,2.0,7.0,0.286,2.0,2.0,1.0,0.0,3.0,3.0,8.0,2.0,1.0,0.0,0.0,14.0,22.0,NewOrleansPelicansatGoldenStateWarriorsBoxScore January10
1,CJ McCollum,35:55,7.0,15.0,0.467,3.0,7.0,0.429,2.0,2.0,1.0,0.0,5.0,5.0,3.0,1.0,2.0,3.0,1.0,19.0,3.0,NewOrleansPelicansatHoustonRocketsBoxScore January31
0,CJ McCollum,36:29,10.0,17.0,0.588,5.0,11.0,0.455,0.0,0.0,0.0,0.0,7.0,7.0,4.0,1.0,0.0,3.0,3.0,25.0,4.0,NewOrleansPelicansatLosAngelesClippersBoxScore February7
3,CJ McCollum,25:20,4.0,14.0,0.286,1.0,4.0,0.25,0.0,0.0,0.0,1.0,3.0,4.0,2.0,2.0,0.0,1.0,2.0,9.0,-38.0,NewOrleansPelicansatLosAngelesLakersBoxScore December7
1,CJ McCollum,37:20,8.0,16.0,0.5,6.0,11.0,0.545,2.0,2.0,1.0,1.0,3.0,4.0,6.0,2.0,1.0,2.0,3.0,24.0,-1.0,NewOrleansPelicansatMemphisGrizzliesBoxScore October25
3,CJ McCollum,22:33,2.0,7.0,0.286,1.0,4.0,0.25,2.0,2.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,2.0,2.0,7.0,-30.0,NewOrleansPelicansatMilwaukeeBucksBoxScore January27
2,CJ McCollum,29:40,8.0,16.0,0.5,4.0,6.0,0.667,4.0,4.0,1.0,0.0,3.0,3.0,5.0,0.0,1.0,2.0,2.0,24.0,12.0,NewOrleansPelicansatMinnesotaTimberwolvesBoxScore January3
1,CJ McCollum,36:57,10.0,17.0,0.588,5.0,8.0,0.625,4.0,7.0,0.571,1.0,10.0,11.0,5.0,0.0,1.0,1.0,2.0,29.0,16.0,NewOrleansPelicansatOklahomaCityThunderBoxScore November1
1,CJ McCollum,35:53,7.0,14.0,0.5,3.0,5.0,0.6,0.0,0.0,0.0,0.0,2.0,2.0,7.0,2.0,2.0,2.0,2.0,17.0,-4.0,NewOrleansPelicansatSacramentoKingsBoxScore December4
1,CJ McCollum,27:24,11.0,16.0,0.688,7.0,10.0,0.7,1.0,2.0,0.5,1.0,6.0,7.0,4.0,0.0,2.0,3.0,0.0,30.0,31.0,NewOrleansPelicansatSacramentoKingsBoxScore January7
1,CJ McCollum,26:20,10.0,15.0,0.667,6.0,7.0,0.857,3.0,3.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,3.0,2.0,29.0,21.0,NewOrleansPelicansatSanAntonioSpursBoxScore December17
0,CJ McCollum,38:31,8.0,17.0,0.471,3.0,10.0,0.3,2.0,4.0,0.5,1.0,3.0,4.0,4.0,1.0,1.0,2.0,3.0,21.0,13.0,NewOrleansPelicansatSanAntonioSpursBoxScore February2
1,CJ McCollum,32:14,8.0,14.0,0.571,4.0,6.0,0.667,2.0,2.0,1.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,3.0,22.0,13.0,NewOrleansPelicansatWashingtonWizardsBoxScore December13
0,CJ McCollum,33:20,5.0,12.0,0.417,1.0,6.0,0.167,2.0,3.0,0.667,0.0,1.0,1.0,6.0,2.0,3.0,0.0,3.0,13.0,-19.0,AtlantaHawksatNewOrleansPelicansBoxScore November4
2,CJ McCollum,24:30,6.0,11.0,0.545,4.0,8.0,0.5,0.0,0.0,0.0,2.0,4.0,6.0,5.0,0.0,0.0,2.0,0.0,16.0,12.0,BrooklynNetsatNewOrleansPelicansBoxScore January2
1,CJ McCollum,28:53,8.0,15.0,0.533,4.0,9.0,0.444,2.0,2.0,1.0,2.0,3.0,5.0,6.0,0.0,2.0,1.0,2.0,22.0,4.0,CharlotteHornetsatNewOrleansPelicansBoxScore January17
0,CJ McCollum,35:10,10.0,23.0,0.435,3.0,10.0,0.3,10.0,11.0,0.909,1.0,3.0,4.0,5.0,0.0,0.0,4.0,3.0,33.0,-17.0,DetroitPistonsatNewOrleansPelicansBoxScore November2
1,CJ McCollum,33:29,7.0,21.0,0.333,2.0,8.0,0.25,3.0,4.0,0.75,2.0,4.0,6.0,5.0,1.0,0.0,0.0,1.0,19.0,-19.0,GoldenStateWarriorsatNewOrleansPelicansBoxScore October30
2,CJ McCollum,33:43,4.0,10.0,0.4,2.0,7.0,0.286,3.0,4.0,0.75,1.0,4.0,5.0,2.0,1.0,1.0,4.0,4.0,13.0,-2.0,HoustonRocketsatNewOrleansPelicansBoxScore December23
0,CJ McCollum,31:11,4.0,13.0,0.308,4.0,9.0,0.444,0.0,0.0,0.0,1.0,5.0,6.0,3.0,1.0,0.0,1.0,3.0,12.0,-10.0,LosAngelesClippersatNewOrleansPelicansBoxScore January5
