Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameDetails,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
4,Josh Giddey,22:22,3.0,7.0,0.429,2.0,3.0,0.667,1.0,2.0,0.5,2.0,1.0,3.0,4.0,1.0,0.0,2.0,1.0,9.0,1.0,OklahomaCityThunderatAtlantaHawksBoxScore January3,,,,,,,,,,,,,,,
4,Josh Giddey,23:36,5.0,9.0,0.556,0.0,1.0,0.0,3.0,4.0,0.75,0.0,8.0,8.0,5.0,1.0,1.0,2.0,3.0,13.0,-7.0,OklahomaCityThunderatBrooklynNetsBoxScore January5,,,,,,,,,,,,,,,
3,Josh Giddey,31:47,7.0,14.0,0.5,2.0,3.0,0.667,0.0,0.0,0.0,1.0,5.0,6.0,6.0,0.0,0.0,3.0,1.0,16.0,19.0,OklahomaCityThunderatChicagoBullsBoxScore October25,,,,,,,,,,,,,,,
4,Josh Giddey,28:26,1.0,8.0,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,3.0,1.0,2.0,-12.0,OklahomaCityThunderatClevelandCavaliersBoxScore October27,,,,,,,,,,,,,,,
4,Josh Giddey,16:36,4.0,13.0,0.308,2.0,6.0,0.333,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,10.0,1.0,OklahomaCityThunderatDallasMavericksBoxScore December2,,,,,,,,,,,,,,,
4,Josh Giddey,15:20,2.0,4.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,4.0,-7.0,OklahomaCityThunderatDenverNuggetsBoxScore December16,,,,,,,,,,,,,,,
4,Josh Giddey,21:16,6.0,10.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,4.0,1.0,0.0,3.0,1.0,12.0,16.0,OklahomaCityThunderatDenverNuggetsBoxScore December29,,,,,,,,,,,,,,,
2,Josh Giddey,27:10,5.0,10.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,2.0,7.0,9.0,5.0,0.0,1.0,2.0,0.0,12.0,-15.0,OklahomaCityThunderatDetroitPistonsBoxScore January28,,,,,,,,,,,,,,,
3,Josh Giddey,26:07,8.0,14.0,0.571,3.0,3.0,1.0,0.0,0.0,0.0,2.0,4.0,6.0,1.0,2.0,0.0,3.0,1.0,19.0,-3.0,OklahomaCityThunderatGoldenStateWarriorsBoxScore November16,,,,,,,,,,,,,,,
4,Josh Giddey,22:21,4.0,10.0,0.4,1.0,2.0,0.5,2.0,2.0,1.0,2.0,3.0,5.0,2.0,1.0,2.0,0.0,2.0,11.0,4.0,OklahomaCityThunderatGoldenStateWarriorsBoxScore November18,,,,,,,,,,,,,,,
3,Josh Giddey,24:48,3.0,11.0,0.273,2.0,5.0,0.4,0.0,0.0,0.0,1.0,3.0,4.0,6.0,1.0,0.0,0.0,3.0,8.0,-11.0,OklahomaCityThunderatHoustonRocketsBoxScore December6,,,,,,,,,,,,,,,
4,Josh Giddey,19:14,4.0,9.0,0.444,1.0,3.0,0.333,0.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,9.0,-2.0,OklahomaCityThunderatLosAngelesClippersBoxScore January16,,,,,,,,,,,,,,,
4,Josh Giddey,21:32,2.0,8.0,0.25,2.0,5.0,0.4,2.0,2.0,1.0,2.0,3.0,5.0,3.0,0.0,1.0,0.0,1.0,8.0,-6.0,OklahomaCityThunderatLosAngelesLakersBoxScore January15,,,,,,,,,,,,,,,
4,Josh Giddey,20:28,3.0,5.0,0.6,1.0,2.0,0.5,2.0,2.0,1.0,0.0,7.0,7.0,2.0,1.0,0.0,2.0,0.0,9.0,7.0,OklahomaCityThunderatMiamiHeatBoxScore January10,,,,,,,,,,,,,,,
