Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameDetails
1,Chuma Okeke,29:50,3.0,9.0,0.333,0.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,1.0,3.0,1.0,1.0,1.0,6.0,-8.0,OrlandoMagicatAtlantaHawksBoxScore January17
13,Chuma Okeke,3:26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,OrlandoMagicatBostonCelticsBoxScore December15
12,Chuma Okeke,2:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,OrlandoMagicatBostonCelticsBoxScore December17
11,Chuma Okeke,4:22,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.0,OrlandoMagicatBrooklynNetsBoxScore December2
12,Chuma Okeke,2:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,OrlandoMagicatBrooklynNetsBoxScore November14
13,Chuma Okeke,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OrlandoMagicatChicagoBullsBoxScore November15
12,Chuma Okeke,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OrlandoMagicatChicagoBullsBoxScore November17
11,Chuma Okeke,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OrlandoMagicatClevelandCavaliersBoxScore December6
10,Chuma Okeke,9:11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,OrlandoMagicatDallasMavericksBoxScore January29
3,Chuma Okeke,28:31,1.0,3.0,0.333,1.0,3.0,0.333,0.0,2.0,0.0,3.0,4.0,7.0,1.0,1.0,1.0,4.0,1.0,3.0,-2.0,OrlandoMagicatDenverNuggetsBoxScore January5
