Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameDetails
2,Gordon Hayward,31:47,8.0,14.0,0.571,2.0,4.0,0.5,4.0,4.0,1.0,2.0,4.0,6.0,6.0,0.0,0.0,2.0,1.0,22.0,3.0,CharlotteHornetsatBrooklynNetsBoxScore November30
3,Gordon Hayward,35:23,10.0,18.0,0.556,2.0,4.0,0.5,5.0,5.0,1.0,2.0,2.0,4.0,4.0,3.0,1.0,5.0,2.0,27.0,2.0,CharlotteHornetsatChicagoBullsBoxScore December6
3,Gordon Hayward,33:47,9.0,23.0,0.391,1.0,4.0,0.25,1.0,4.0,0.25,2.0,2.0,4.0,8.0,1.0,0.0,1.0,2.0,20.0,-4.0,CharlotteHornetsatDallasMavericksBoxScore November5
3,Gordon Hayward,30:52,6.0,11.0,0.545,0.0,1.0,0.0,5.0,7.0,0.714,2.0,5.0,7.0,5.0,1.0,1.0,1.0,1.0,17.0,-3.0,CharlotteHornetsatHoustonRocketsBoxScore November1
3,Gordon Hayward,23:44,3.0,5.0,0.6,1.0,1.0,1.0,4.0,6.0,0.667,0.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,11.0,-25.0,CharlotteHornetsatIndianaPacersBoxScore December20
0,Gordon Hayward,33:55,10.0,17.0,0.588,1.0,2.0,0.5,2.0,2.0,1.0,1.0,5.0,6.0,3.0,0.0,2.0,1.0,3.0,23.0,-3.0,CharlotteHornetsatIndianaPacersBoxScore November4
3,Gordon Hayward,23:51,3.0,8.0,0.375,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,0.0,1.0,2.0,8.0,-4.0,CharlotteHornetsatLosAngelesClippersBoxScore December26
3,Gordon Hayward,34:41,7.0,12.0,0.583,1.0,2.0,0.5,5.0,5.0,1.0,1.0,4.0,5.0,7.0,0.0,0.0,4.0,2.0,20.0,1.0,CharlotteHornetsatMiamiHeatBoxScore December13
1,Gordon Hayward,29:06,3.0,9.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,3.0,6.0,-16.0,CharlotteHornetsatNewYorkKnicksBoxScore November12
3,Gordon Hayward,27:51,2.0,7.0,0.286,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,6.0,0.0,0.0,2.0,1.0,4.0,-3.0,CharlotteHornetsatNewYorkKnicksBoxScore November28
2,Gordon Hayward,32:47,4.0,11.0,0.364,2.0,4.0,0.5,0.0,2.0,0.0,0.0,5.0,5.0,2.0,0.0,1.0,3.0,1.0,10.0,-15.0,CharlotteHornetsatOrlandoMagicBoxScore November26
2,Gordon Hayward,36:01,10.0,20.0,0.5,1.0,4.0,0.25,6.0,8.0,0.75,0.0,5.0,5.0,9.0,4.0,1.0,0.0,0.0,27.0,16.0,CharlotteHornetsatWashingtonWizardsBoxScore November10
1,Gordon Hayward,33:20,4.0,8.0,0.5,0.0,1.0,0.0,2.0,3.0,0.667,3.0,5.0,8.0,7.0,1.0,1.0,6.0,1.0,10.0,15.0,AtlantaHawksatCharlotteHornetsBoxScore October25
2,Gordon Hayward,31:16,6.0,11.0,0.545,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,4.0,15.0,-8.0,BrooklynNetsatCharlotteHornetsBoxScore October30
2,Gordon Hayward,31:18,4.0,7.0,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,1.0,2.0,4.0,2.0,8.0,-3.0,DenverNuggetsatCharlotteHornetsBoxScore December23
1,Gordon Hayward,33:52,6.0,15.0,0.4,2.0,4.0,0.5,5.0,6.0,0.833,1.0,8.0,9.0,4.0,3.0,0.0,3.0,2.0,19.0,-10.0,DetroitPistonsatCharlotteHornetsBoxScore October27
2,Gordon Hayward,32:11,7.0,12.0,0.583,1.0,3.0,0.333,2.0,4.0,0.5,0.0,6.0,6.0,7.0,1.0,0.0,0.0,4.0,17.0,-13.0,MiamiHeatatCharlotteHornetsBoxScore December11
