Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameDetails,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
2,Jalen Duren,39:39,5.0,6.0,0.833,0.0,0.0,0.0,5.0,6.0,0.833,8.0,6.0,14.0,2.0,0.0,0.0,0.0,1.0,15.0,-6.0,DetroitPistonsatBostonCelticsBoxScore December28,,,,,,,,,,,,,,,
1,Jalen Duren,34:51,7.0,8.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,17.0,3.0,1.0,2.0,5.0,3.0,14.0,6.0,DetroitPistonsatCharlotteHornetsBoxScore October27,,,,,,,,,,,,,,,
11,Jalen Duren,Not With Team,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DetroitPistonsatChicagoBullsBoxScore November12,,,,,,,,,,,,,,,
1,Jalen Duren,30:24,5.0,9.0,0.556,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,9.0,0.0,0.0,0.0,2.0,1.0,10.0,-19.0,DetroitPistonsatClevelandCavaliersBoxScore January31,,,,,,,,,,,,,,,
12,Jalen Duren,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DetroitPistonsatClevelandCavaliersBoxScore November17,,,,,,,,,,,,,,,
1,Jalen Duren,29:59,8.0,12.0,0.667,0.0,0.0,0.0,4.0,6.0,0.667,2.0,3.0,5.0,4.0,0.0,0.0,1.0,1.0,20.0,-14.0,DetroitPistonsatDenverNuggetsBoxScore January7,,,,,,,,,,,,,,,
2,Jalen Duren,32:46,6.0,6.0,1.0,0.0,0.0,0.0,1.0,2.0,0.5,4.0,8.0,12.0,2.0,0.0,2.0,1.0,2.0,13.0,-5.0,DetroitPistonsatGoldenStateWarriorsBoxScore January5,,,,,,,,,,,,,,,
4,Jalen Duren,22:20,6.0,8.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,14.0,1.0,0.0,0.0,1.0,5.0,12.0,0.0,DetroitPistonsatHoustonRocketsBoxScore January1,,,,,,,,,,,,,,,
6,Jalen Duren,28:58,5.0,10.0,0.5,0.0,1.0,0.0,3.0,4.0,0.75,4.0,9.0,13.0,4.0,1.0,1.0,2.0,5.0,13.0,-11.0,DetroitPistonsatIndianaPacersBoxScore November24,,,,,,,,,,,,,,,
2,Jalen Duren,31:49,8.0,11.0,0.727,0.0,0.0,0.0,1.0,3.0,0.333,6.0,8.0,14.0,4.0,0.0,4.0,4.0,4.0,17.0,-4.0,DetroitPistonsatMiamiHeatBoxScore October25,,,,,,,,,,,,,,,
4,Jalen Duren,28:27,5.0,10.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,3.0,9.0,12.0,5.0,0.0,0.0,2.0,5.0,11.0,-3.0,DetroitPistonsatMilwaukeeBucksBoxScore November8,,,,,,,,,,,,,,,
3,Jalen Duren,25:04,5.0,8.0,0.625,0.0,0.0,0.0,2.0,2.0,1.0,0.0,5.0,5.0,1.0,0.0,0.0,1.0,5.0,12.0,-12.0,DetroitPistonsatNewOrleansPelicansBoxScore November2,,,,,,,,,,,,,,,
1,Jalen Duren,33:32,5.0,7.0,0.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,2.0,0.0,0.0,2.0,3.0,10.0,1.0,DetroitPistonsatNewYorkKnicksBoxScore November30,,,,,,,,,,,,,,,
4,Jalen Duren,23:19,4.0,11.0,0.364,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,7.0,1.0,1.0,0.0,1.0,3.0,8.0,-8.0,DetroitPistonsatOklahomaCityThunderBoxScore October30,,,,,,,,,,,,,,,
2,Jalen Duren,37:27,9.0,15.0,0.6,0.0,1.0,0.0,9.0,10.0,0.9,8.0,14.0,22.0,1.0,0.0,3.0,3.0,5.0,27.0,4.0,DetroitPistonsatPortlandTrailBlazersBoxScore February8,,,,,,,,,,,,,,,
1,Jalen Duren,37:13,7.0,10.0,0.7,0.0,0.0,0.0,6.0,6.0,1.0,2.0,13.0,15.0,6.0,0.0,0.0,3.0,4.0,20.0,11.0,DetroitPistonsatSacramentoKingsBoxScore February7,,,,,,,,,,,,,,,
11,Jalen Duren,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DetroitPistonsatTorontoRaptorsBoxScore November19,,,,,,,,,,,,,,,
