Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameDetails
11,Johnny Davis,10:28,3.0,6.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,7.0,-9.0,WashingtonWizardsatAtlantaHawksBoxScore November1
12,Johnny Davis,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WashingtonWizardsatBrooklynNetsBoxScore November12
10,Johnny Davis,5:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,WashingtonWizardsatCharlotteHornetsBoxScore November22
13,Johnny Davis,2:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,WashingtonWizardsatCharlotteHornetsBoxScore November8
13,Johnny Davis,5:13,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,WashingtonWizardsatClevelandCavaliersBoxScore January3
11,Johnny Davis,6:16,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,WashingtonWizardsatClevelandCavaliersBoxScore January5
10,Johnny Davis,7:29,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,WashingtonWizardsatDetroitPistonsBoxScore November27
12,Johnny Davis,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WashingtonWizardsatIndianaPacersBoxScore January10
9,Johnny Davis,13:06,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,19.0,WashingtonWizardsatMiamiHeatBoxScore November3
9,Johnny Davis,12:27,2.0,4.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,1.0,6.0,-5.0,WashingtonWizardsatMilwaukeeBucksBoxScore November24
12,Johnny Davis,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WashingtonWizardsatNewYorkKnicksBoxScore January18
10,Johnny Davis,6:10,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,WashingtonWizardsatOrlandoMagicBoxScore December1
11,Johnny Davis,9:38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-2.0,WashingtonWizardsatOrlandoMagicBoxScore November29
8,Johnny Davis,13:50,2.0,8.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,-6.0,WashingtonWizardsatPhiladelphia76ersBoxScore November6
12,Johnny Davis,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WashingtonWizardsatTorontoRaptorsBoxScore November13
12,Johnny Davis,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AtlantaHawksatWashingtonWizardsBoxScore December31
11,Johnny Davis,15:44,2.0,5.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,4.0,5.0,AtlantaHawksatWashingtonWizardsBoxScore November25
8,Johnny Davis,15:46,2.0,4.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,5.0,8.0,BostonCelticsatWashingtonWizardsBoxScore October30
13,Johnny Davis,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BrooklynNetsatWashingtonWizardsBoxScore December29
12,Johnny Davis,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CharlotteHornetsatWashingtonWizardsBoxScore November10
12,Johnny Davis,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ClevelandCavaliersatWashingtonWizardsBoxScore February7
10,Johnny Davis,6:37,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,11.0,DallasMavericksatWashingtonWizardsBoxScore November15
12,Johnny Davis,1:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,DetroitPistonsatWashingtonWizardsBoxScore January15
10,Johnny Davis,12:00,1.0,3.0,0.333,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,11.0,LosAngelesClippersatWashingtonWizardsBoxScore January31
10,Johnny Davis,1:58,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,MiamiHeatatWashingtonWizardsBoxScore February2
10,Johnny Davis,6:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-10.0,MilwaukeeBucksatWashingtonWizardsBoxScore November20
12,Johnny Davis,3:27,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,NewYorkKnicksatWashingtonWizardsBoxScore January6
13,Johnny Davis,2:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,NewYorkKnicksatWashingtonWizardsBoxScore November17
12,Johnny Davis,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OklahomaCityThunderatWashingtonWizardsBoxScore January8
12,Johnny Davis,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OrlandoMagicatWashingtonWizardsBoxScore December26
9,Johnny Davis,17:38,1.0,7.0,0.143,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,-8.0,PhoenixSunsatWashingtonWizardsBoxScore February4
13,Johnny Davis,6:16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0,TorontoRaptorsatWashingtonWizardsBoxScore December27
13,Johnny Davis,0:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UtahJazzatWashingtonWizardsBoxScore January25
