Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameDetails
11,Malaki Branham,9:51,2.0,4.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,-21.0,SanAntonioSpursatAtlantaHawksBoxScore January15
8,Malaki Branham,16:27,4.0,9.0,0.444,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,-20.0,SanAntonioSpursatBostonCelticsBoxScore January17
11,Malaki Branham,7:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SanAntonioSpursatCharlotteHornetsBoxScore January19
3,Malaki Branham,29:16,6.0,11.0,0.545,1.0,4.0,0.25,0.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,3.0,1.0,13.0,-4.0,SanAntonioSpursatChicagoBullsBoxScore December21
9,Malaki Branham,15:00,1.0,5.0,0.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,-20.0,SanAntonioSpursatClevelandCavaliersBoxScore January7
3,Malaki Branham,24:20,5.0,11.0,0.455,1.0,4.0,0.25,1.0,1.0,1.0,0.0,3.0,3.0,4.0,0.0,0.0,1.0,2.0,12.0,-22.0,SanAntonioSpursatDallasMavericksBoxScore December23
2,Malaki Branham,24:47,6.0,11.0,0.545,3.0,5.0,0.6,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,15.0,-15.0,SanAntonioSpursatDenverNuggetsBoxScore November26
8,Malaki Branham,20:55,2.0,7.0,0.286,1.0,3.0,0.333,2.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,7.0,5.0,SanAntonioSpursatDetroitPistonsBoxScore January10
4,Malaki Branham,18:50,3.0,9.0,0.333,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,6.0,-8.0,SanAntonioSpursatGoldenStateWarriorsBoxScore November24
2,Malaki Branham,34:02,6.0,13.0,0.462,0.0,3.0,0.0,1.0,1.0,1.0,0.0,6.0,6.0,7.0,1.0,0.0,3.0,0.0,13.0,-10.0,SanAntonioSpursatHoustonRocketsBoxScore December11
0,Malaki Branham,28:27,3.0,6.0,0.5,0.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,-28.0,SanAntonioSpursatIndianaPacersBoxScore November6
6,Malaki Branham,21:02,3.0,12.0,0.25,2.0,4.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,9.0,-10.0,SanAntonioSpursatLosAngelesClippersBoxScore October29
4,Malaki Branham,7:29,1.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,-3.0,SanAntonioSpursatMemphisGrizzliesBoxScore January2
11,Malaki Branham,8:11,1.0,4.0,0.25,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,4.0,SanAntonioSpursatMiamiHeatBoxScore February7
4,Malaki Branham,26:41,5.0,11.0,0.455,2.0,4.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,12.0,0.0,SanAntonioSpursatMilwaukeeBucksBoxScore December19
9,Malaki Branham,10:21,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,-7.0,SanAntonioSpursatMinnesotaTimberwolvesBoxScore December6
4,Malaki Branham,21:32,4.0,7.0,0.571,2.0,3.0,0.667,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,10.0,2.0,SanAntonioSpursatNewOrleansPelicansBoxScore December1
4,Malaki Branham,23:34,6.0,9.0,0.667,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,14.0,-9.0,SanAntonioSpursatNewYorkKnicksBoxScore November8
6,Malaki Branham,25:43,5.0,13.0,0.385,0.0,4.0,0.0,1.0,2.0,0.5,1.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,11.0,-23.0,SanAntonioSpursatOklahomaCityThunderBoxScore November14
9,Malaki Branham,20:00,1.0,5.0,0.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,1.0,3.0,2.0,-5.0,SanAntonioSpursatOrlandoMagicBoxScore February8
11,Malaki Branham,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SanAntonioSpursatPhiladelphia76ersBoxScore January22
8,Malaki Branham,20:05,1.0,7.0,0.143,1.0,6.0,0.167,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,5.0,SanAntonioSpursatPhoenixSunsBoxScore November2
10,Malaki Branham,8:59,1.0,7.0,0.143,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,SanAntonioSpursatPhoenixSunsBoxScore October31
2,Malaki Branham,28:31,4.0,10.0,0.4,3.0,6.0,0.5,2.0,2.0,1.0,2.0,3.0,5.0,4.0,1.0,0.0,2.0,5.0,13.0,4.0,SanAntonioSpursatPortlandTrailBlazersBoxScore December28
1,Malaki Branham,28:50,5.0,12.0,0.417,1.0,3.0,0.333,0.0,0.0,0.0,3.0,3.0,6.0,3.0,1.0,0.0,3.0,1.0,11.0,-24.0,SanAntonioSpursatPortlandTrailBlazersBoxScore December29
11,Malaki Branham,4:25,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,SanAntonioSpursatWashingtonWizardsBoxScore January20
4,Malaki Branham,17:26,1.0,5.0,0.2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,3.0,1.0,2.0,7.0,AtlantaHawksatSanAntonioSpursBoxScore November30
3,Malaki Branham,22:57,4.0,9.0,0.444,1.0,5.0,0.2,2.0,3.0,0.667,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,-25.0,BostonCelticsatSanAntonioSpursBoxScore December31
6,Malaki Branham,20:28,3.0,7.0,0.429,2.0,3.0,0.667,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,2.0,0.0,8.0,19.0,CharlotteHornetsatSanAntonioSpursBoxScore January12
4,Malaki Branham,23:29,3.0,6.0,0.5,2.0,4.0,0.5,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,10.0,-17.0,ChicagoBullsatSanAntonioSpursBoxScore December8
8,Malaki Branham,21:43,6.0,15.0,0.4,2.0,8.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,14.0,3.0,ChicagoBullsatSanAntonioSpursBoxScore January13
11,Malaki Branham,9:57,0.0,5.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,-4.0,ClevelandCavaliersatSanAntonioSpursBoxScore February3
8,Malaki Branham,17:45,3.0,7.0,0.429,0.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,7.0,-2.0,DallasMavericksatSanAntonioSpursBoxScore October25
8,Malaki Branham,20:37,4.0,6.0,0.667,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,10.0,-19.0,LosAngelesClippersatSanAntonioSpursBoxScore November20
4,Malaki Branham,21:14,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,LosAngelesClippersatSanAntonioSpursBoxScore November22
4,Malaki Branham,28:24,8.0,13.0,0.615,2.0,5.0,0.4,1.0,1.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,3.0,1.0,19.0,3.0,LosAngelesLakersatSanAntonioSpursBoxScore December13
1,Malaki Branham,32:39,5.0,8.0,0.625,2.0,3.0,0.667,0.0,0.0,0.0,0.0,4.0,4.0,8.0,1.0,1.0,0.0,3.0,12.0,18.0,LosAngelesLakersatSanAntonioSpursBoxScore December15
8,Malaki Branham,18:21,2.0,6.0,0.333,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,4.0,2.0,MemphisGrizzliesatSanAntonioSpursBoxScore November18
7,Malaki Branham,20:29,4.0,7.0,0.571,4.0,5.0,0.8,1.0,1.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,2.0,13.0,0.0,MiamiHeatatSanAntonioSpursBoxScore November12
11,Malaki Branham,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MilwaukeeBucksatSanAntonioSpursBoxScore January4
11,Malaki Branham,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MinnesotaTimberwolvesatSanAntonioSpursBoxScore January27
7,Malaki Branham,16:11,3.0,11.0,0.273,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,6.0,-13.0,MinnesotaTimberwolvesatSanAntonioSpursBoxScore November10
3,Malaki Branham,29:41,4.0,8.0,0.5,1.0,3.0,0.333,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,11.0,-23.0,NewOrleansPelicansatSanAntonioSpursBoxScore December17
8,Malaki Branham,15:43,3.0,4.0,0.75,1.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,7.0,-4.0,NewOrleansPelicansatSanAntonioSpursBoxScore February2
6,Malaki Branham,27:30,3.0,5.0,0.6,1.0,2.0,0.5,4.0,4.0,1.0,0.0,3.0,3.0,2.0,2.0,1.0,0.0,1.0,11.0,-28.0,OklahomaCityThunderatSanAntonioSpursBoxScore January24
8,Malaki Branham,15:25,2.0,4.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,1.0,0.0,4.0,-1.0,OrlandoMagicatSanAntonioSpursBoxScore January31
12,Malaki Branham,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortlandTrailBlazersatSanAntonioSpursBoxScore January26
