Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameDetails
7,Wendell Carter Jr.,24:00,6.0,7.0,0.857,3.0,4.0,0.75,3.0,4.0,0.75,2.0,3.0,5.0,2.0,2.0,1.0,0.0,1.0,18.0,0.0,OrlandoMagicatAtlantaHawksBoxScore January17
2,Wendell Carter Jr.,28:45,2.0,7.0,0.286,1.0,4.0,0.25,4.0,5.0,0.8,5.0,3.0,8.0,2.0,0.0,0.0,1.0,6.0,9.0,-1.0,OrlandoMagicatDallasMavericksBoxScore January29
11,Wendell Carter Jr.,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OrlandoMagicatDenverNuggetsBoxScore January5
3,Wendell Carter Jr.,27:34,3.0,4.0,0.75,0.0,1.0,0.0,1.0,3.0,0.333,1.0,3.0,4.0,2.0,1.0,0.0,3.0,2.0,7.0,9.0,OrlandoMagicatDetroitPistonsBoxScore February4
8,Wendell Carter Jr.,19:52,1.0,5.0,0.2,0.0,1.0,0.0,4.0,4.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,6.0,4.0,OrlandoMagicatGoldenStateWarriorsBoxScore January2
4,Wendell Carter Jr.,16:29,2.0,6.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,4.0,0.0,0.0,1.0,1.0,4.0,-16.0,OrlandoMagicatIndianaPacersBoxScore December23
4,Wendell Carter Jr.,29:42,2.0,8.0,0.25,0.0,2.0,0.0,3.0,6.0,0.5,1.0,7.0,8.0,3.0,1.0,0.0,2.0,2.0,7.0,-16.0,OrlandoMagicatLosAngelesClippersBoxScore October31
1,Wendell Carter Jr.,35:13,4.0,8.0,0.5,1.0,3.0,0.333,1.0,2.0,0.5,2.0,6.0,8.0,1.0,0.0,1.0,0.0,4.0,10.0,2.0,OrlandoMagicatLosAngelesLakersBoxScore October30
1,Wendell Carter Jr.,35:24,8.0,9.0,0.889,2.0,3.0,0.667,2.0,3.0,0.667,3.0,6.0,9.0,2.0,2.0,2.0,1.0,3.0,20.0,-5.0,OrlandoMagicatMemphisGrizzliesBoxScore January26
2,Wendell Carter Jr.,27:53,6.0,9.0,0.667,2.0,4.0,0.5,1.0,2.0,0.5,1.0,5.0,6.0,3.0,0.0,0.0,0.0,5.0,15.0,-22.0,OrlandoMagicatMiamiHeatBoxScore February6
