Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameDetails,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
6,Ayo Dosunmu,23:55,4.0,10.0,0.4,1.0,3.0,0.333,1.0,2.0,0.5,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,10.0,-16.0,ChicagoBullsatBostonCelticsBoxScore November28,,,,,,,,,,,,,,,
7,Ayo Dosunmu,14:07,2.0,3.0,0.667,0.0,1.0,0.0,1.0,2.0,0.5,1.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,5.0,-21.0,ChicagoBullsatBrooklynNetsBoxScore November26,,,,,,,,,,,,,,,
1,Ayo Dosunmu,38:51,7.0,10.0,0.7,2.0,5.0,0.4,0.0,0.0,0.0,0.0,1.0,1.0,6.0,3.0,1.0,1.0,3.0,16.0,18.0,ChicagoBullsatCharlotteHornetsBoxScore January31,,,,,,,,,,,,,,,
8,Ayo Dosunmu,17:35,2.0,3.0,0.667,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,6.0,-3.0,ChicagoBullsatCharlotteHornetsBoxScore January8,,,,,,,,,,,,,,,
7,Ayo Dosunmu,19:13,3.0,7.0,0.429,1.0,2.0,0.5,3.0,3.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,10.0,6.0,ChicagoBullsatClevelandCavaliersBoxScore January15,,,,,,,,,,,,,,,
10,Ayo Dosunmu,10:37,3.0,4.0,0.75,2.0,3.0,0.667,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,8.0,ChicagoBullsatDallasMavericksBoxScore November1,,,,,,,,,,,,,,,
8,Ayo Dosunmu,14:59,2.0,7.0,0.286,1.0,2.0,0.5,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,-6.0,ChicagoBullsatDetroitPistonsBoxScore October28,,,,,,,,,,,,,,,
10,Ayo Dosunmu,10:06,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,-2.0,ChicagoBullsatIndianaPacersBoxScore October30,,,,,,,,,,,,,,,
6,Ayo Dosunmu,29:31,6.0,11.0,0.545,2.0,5.0,0.4,4.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,18.0,-11.0,ChicagoBullsatLosAngelesLakersBoxScore January25,,,,,,,,,,,,,,,
4,Ayo Dosunmu,27:28,4.0,5.0,0.8,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,10.0,-1.0,ChicagoBullsatMemphisGrizzliesBoxScore February8,,,,,,,,,,,,,,,
6,Ayo Dosunmu,35:19,10.0,12.0,0.833,3.0,4.0,0.75,1.0,4.0,0.25,2.0,6.0,8.0,5.0,1.0,0.0,0.0,3.0,24.0,-1.0,ChicagoBullsatMiamiHeatBoxScore December14,,,,,,,,,,,,,,,
1,Ayo Dosunmu,40:53,3.0,11.0,0.273,2.0,7.0,0.286,0.0,0.0,0.0,1.0,3.0,4.0,3.0,2.0,1.0,2.0,4.0,8.0,6.0,ChicagoBullsatMiamiHeatBoxScore December16,,,,,,,,,,,,,,,
4,Ayo Dosunmu,26:29,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,ChicagoBullsatMilwaukeeBucksBoxScore December11,,,,,,,,,,,,,,,
7,Ayo Dosunmu,25:30,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,5.0,-13.0,ChicagoBullsatMilwaukeeBucksBoxScore November13,,,,,,,,,,,,,,,
6,Ayo Dosunmu,31:23,2.0,12.0,0.167,1.0,6.0,0.167,2.0,2.0,1.0,0.0,4.0,4.0,4.0,0.0,2.0,0.0,1.0,7.0,-11.0,ChicagoBullsatNewYorkKnicksBoxScore January3,,,,,,,,,,,,,,,
6,Ayo Dosunmu,20:51,4.0,7.0,0.571,3.0,5.0,0.6,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,11.0,-9.0,ChicagoBullsatOklahomaCityThunderBoxScore November22,,,,,,,,,,,,,,,
4,Ayo Dosunmu,19:22,1.0,3.0,0.333,0.0,1.0,0.0,2.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,4.0,-23.0,ChicagoBullsatPhiladelphia76ersBoxScore December18,,,,,,,,,,,,,,,
6,Ayo Dosunmu,31:31,7.0,14.0,0.5,1.0,4.0,0.25,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,3.0,2.0,15.0,-19.0,ChicagoBullsatPhiladelphia76ersBoxScore January2,,,,,,,,,,,,,,,
6,Ayo Dosunmu,30:09,6.0,11.0,0.545,0.0,2.0,0.0,1.0,2.0,0.5,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,13.0,-10.0,ChicagoBullsatPhoenixSunsBoxScore January22,,,,,,,,,,,,,,,
3,Ayo Dosunmu,32:58,5.0,12.0,0.417,1.0,4.0,0.25,0.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,3.0,1.0,1.0,11.0,1.0,ChicagoBullsatPortlandTrailBlazersBoxScore January28,,,,,,,,,,,,,,,
6,Ayo Dosunmu,26:02,2.0,5.0,0.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,4.0,-2.0,ChicagoBullsatSanAntonioSpursBoxScore December8,,,,,,,,,,,,,,,
6,Ayo Dosunmu,29:20,8.0,9.0,0.889,3.0,3.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,2.0,4.0,21.0,7.0,ChicagoBullsatSanAntonioSpursBoxScore January13,,,,,,,,,,,,,,,
6,Ayo Dosunmu,32:02,4.0,9.0,0.444,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,2.0,10.0,10.0,ChicagoBullsatTorontoRaptorsBoxScore January18,,,,,,,,,,,,,,,
8,Ayo Dosunmu,12:31,1.0,4.0,0.25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,-5.0,ChicagoBullsatTorontoRaptorsBoxScore November24,,,,,,,,,,,,,,,
6,Ayo Dosunmu,35:17,6.0,14.0,0.429,2.0,4.0,0.5,5.0,6.0,0.833,4.0,3.0,7.0,4.0,3.0,0.0,0.0,1.0,19.0,11.0,AtlantaHawksatChicagoBullsBoxScore December26,,,,,,,,,,,,,,,
6,Ayo Dosunmu,21:53,3.0,9.0,0.333,2.0,4.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,4.0,2.0,8.0,11.0,CharlotteHornetsatChicagoBullsBoxScore December6,,,,,,,,,,,,,,,
0,Ayo Dosunmu,40:09,5.0,9.0,0.556,2.0,3.0,0.667,0.0,0.0,0.0,0.0,5.0,5.0,4.0,1.0,2.0,0.0,2.0,12.0,14.0,CharlotteHornetsatChicagoBullsBoxScore January5,,,,,,,,,,,,,,,
8,Ayo Dosunmu,17:35,,,,,,,,,,,,,,,,,,,,ChicagoBullsatCharlotteHornetsBoxScore January8,0.773,0.667,0.0,0.667,7.2,0.0,3.2,15.5,0.0,5.8,20.5,12.7,140.0,121.0,-1.4
4,Ayo Dosunmu,26:29,,,,,,,,,,,,,,,,,,,,ChicagoBullsatMilwaukeeBucksBoxScore December11,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,130.0,-18.7
6,Ayo Dosunmu,19:35,2.0,6.0,0.333,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,-8.0,ClevelandCavaliersatChicagoBullsBoxScore December23,,,,,,,,,,,,,,,
0,Ayo Dosunmu,37:39,3.0,7.0,0.429,1.0,4.0,0.25,2.0,2.0,1.0,0.0,3.0,3.0,3.0,0.0,1.0,2.0,4.0,9.0,-6.0,DenverNuggetsatChicagoBullsBoxScore December12,,,,,,,,,,,,,,,
6,Ayo Dosunmu,26:38,6.0,7.0,0.857,0.0,1.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,3.0,3.0,0.0,0.0,3.0,13.0,19.0,DetroitPistonsatChicagoBullsBoxScore November12,,,,,,,,,,,,,,,
7,Ayo Dosunmu,16:39,2.0,4.0,0.5,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,6.0,-23.0,GoldenStateWarriorsatChicagoBullsBoxScore January12,,,,,,,,,,,,,,,
6,Ayo Dosunmu,33:21,7.0,15.0,0.467,0.0,2.0,0.0,1.0,2.0,0.5,1.0,4.0,5.0,3.0,0.0,0.0,0.0,3.0,15.0,-9.0,IndianaPacersatChicagoBullsBoxScore December28,,,,,,,,,,,,,,,
6,Ayo Dosunmu,21:59,5.0,8.0,0.625,4.0,6.0,0.667,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,14.0,0.0,LosAngelesLakersatChicagoBullsBoxScore December20,,,,,,,,,,,,,,,
6,Ayo Dosunmu,27:55,7.0,10.0,0.7,3.0,5.0,0.6,3.0,3.0,1.0,0.0,6.0,6.0,4.0,1.0,1.0,3.0,1.0,20.0,28.0,MemphisGrizzliesatChicagoBullsBoxScore January20,,,,,,,,,,,,,,,
10,Ayo Dosunmu,13:01,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,16.0,MiamiHeatatChicagoBullsBoxScore November18,,,,,,,,,,,,,,,
10,Ayo Dosunmu,12:02,1.0,3.0,0.333,0.0,1.0,0.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,6.0,2.0,MiamiHeatatChicagoBullsBoxScore November20,,,,,,,,,,,,,,,
6,Ayo Dosunmu,32:42,6.0,9.0,0.667,1.0,4.0,0.25,2.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,15.0,8.0,NewOrleansPelicansatChicagoBullsBoxScore December2,,,,,,,,,,,,,,,
10,Ayo Dosunmu,9:18,3.0,5.0,0.6,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,8.0,3.0,OklahomaCityThunderatChicagoBullsBoxScore October25,,,,,,,,,,,,,,,
7,Ayo Dosunmu,18:27,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,5.0,-6.0,OrlandoMagicatChicagoBullsBoxScore November15,,,,,,,,,,,,,,,
8,Ayo Dosunmu,13:36,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-12.0,OrlandoMagicatChicagoBullsBoxScore November17,,,,,,,,,,,,,,,
6,Ayo Dosunmu,29:16,3.0,11.0,0.273,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,1.0,0.0,2.0,6.0,0.0,Philadelphia76ersatChicagoBullsBoxScore December30,,,,,,,,,,,,,,,
0,Ayo Dosunmu,39:01,7.0,16.0,0.438,3.0,9.0,0.333,1.0,2.0,0.5,1.0,3.0,4.0,5.0,2.0,0.0,2.0,3.0,18.0,-15.0,SacramentoKingsatChicagoBullsBoxScore February3,,,,,,,,,,,,,,,
6,Ayo Dosunmu,26:23,5.0,8.0,0.625,1.0,4.0,0.25,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,11.0,13.0,SanAntonioSpursatChicagoBullsBoxScore December21,,,,,,,,,,,,,,,
1,Ayo Dosunmu,39:03,8.0,11.0,0.727,4.0,5.0,0.8,1.0,2.0,0.5,1.0,4.0,5.0,2.0,0.0,1.0,4.0,4.0,21.0,-10.0,TorontoRaptorsatChicagoBullsBoxScore January30,,,,,,,,,,,,,,,
9,Ayo Dosunmu,16:26,2.0,5.0,0.4,2.0,3.0,0.667,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,6.0,UtahJazzatChicagoBullsBoxScore November6,,,,,,,,,,,,,,,
