Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameDetails
4,Derrick Jones Jr.,17:51,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,-2.0,DallasMavericksatAtlantaHawksBoxScore January26
4,Derrick Jones Jr.,21:40,1.0,3.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,1.0,1.0,0.0,0.0,0.0,2.0,8.0,DallasMavericksatBrooklynNetsBoxScore February6
1,Derrick Jones Jr.,24:23,3.0,9.0,0.333,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,6.0,-11.0,DallasMavericksatDenverNuggetsBoxScore December18
4,Derrick Jones Jr.,16:56,3.0,5.0,0.6,1.0,3.0,0.333,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,7.0,-16.0,DallasMavericksatDenverNuggetsBoxScore November3
3,Derrick Jones Jr.,24:09,3.0,7.0,0.429,0.0,3.0,0.0,1.0,2.0,0.5,2.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,7.0,-5.0,DallasMavericksatGoldenStateWarriorsBoxScore December30
3,Derrick Jones Jr.,22:24,1.0,4.0,0.25,0.0,1.0,0.0,1.0,2.0,0.5,2.0,2.0,4.0,1.0,0.0,0.0,1.0,3.0,3.0,-21.0,DallasMavericksatHoustonRocketsBoxScore December22
4,Derrick Jones Jr.,19:58,1.0,5.0,0.2,1.0,3.0,0.333,1.0,2.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,-26.0,DallasMavericksatLosAngelesClippersBoxScore November25
4,Derrick Jones Jr.,26:38,3.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,8.0,-25.0,DallasMavericksatLosAngelesLakersBoxScore January17
4,Derrick Jones Jr.,18:40,2.0,4.0,0.5,2.0,4.0,0.5,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,4.0,6.0,-10.0,DallasMavericksatLosAngelesLakersBoxScore November22
4,Derrick Jones Jr.,6:26,2.0,4.0,0.5,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,5.0,6.0,DallasMavericksatMemphisGrizzliesBoxScore December11
