Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameDetails,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
4,Max Strus,20:21,5.0,10.0,0.5,1.0,4.0,0.25,2.0,2.0,1.0,2.0,1.0,3.0,7.0,1.0,0.0,2.0,1.0,13.0,15.0,ClevelandCavaliersatAtlantaHawksBoxScore January20,,,,,,,,,,,,,,,
1,Max Strus,37:10,6.0,15.0,0.4,5.0,11.0,0.455,0.0,0.0,0.0,0.0,9.0,9.0,3.0,0.0,0.0,1.0,4.0,17.0,1.0,ClevelandCavaliersatBostonCelticsBoxScore December12,,,,,,,,,,,,,,,
3,Max Strus,31:17,2.0,5.0,0.4,1.0,4.0,0.25,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,5.0,5.0,-4.0,ClevelandCavaliersatBostonCelticsBoxScore December14,,,,,,,,,,,,,,,
4,Max Strus,21:21,3.0,5.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,1.0,0.0,1.0,2.0,6.0,20.0,ClevelandCavaliersatBrooklynNetsBoxScore February8,,,,,,,,,,,,,,,
0,Max Strus,38:58,9.0,17.0,0.529,7.0,13.0,0.538,2.0,2.0,1.0,0.0,12.0,12.0,2.0,1.0,1.0,0.0,4.0,27.0,13.0,ClevelandCavaliersatBrooklynNetsBoxScore October25,,,,,,,,,,,,,,,
0,Max Strus,40:32,9.0,22.0,0.409,5.0,17.0,0.294,3.0,3.0,1.0,0.0,1.0,1.0,7.0,2.0,1.0,3.0,2.0,26.0,15.0,ClevelandCavaliersatChicagoBullsBoxScore December23,,,,,,,,,,,,,,,
2,Max Strus,33:34,3.0,10.0,0.3,2.0,8.0,0.25,0.0,0.0,0.0,1.0,4.0,5.0,6.0,1.0,1.0,2.0,3.0,8.0,4.0,ClevelandCavaliersatDallasMavericksBoxScore December27,,,,,,,,,,,,,,,
0,Max Strus,37:42,9.0,16.0,0.563,4.0,10.0,0.4,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,0.0,1.0,4.0,22.0,10.0,ClevelandCavaliersatDetroitPistonsBoxScore December2,,,,,,,,,,,,,,,
2,Max Strus,32:52,6.0,9.0,0.667,2.0,3.0,0.667,2.0,2.0,1.0,1.0,7.0,8.0,4.0,1.0,0.0,0.0,2.0,16.0,6.0,ClevelandCavaliersatGoldenStateWarriorsBoxScore November11,,,,,,,,,,,,,,,
3,Max Strus,28:17,4.0,9.0,0.444,1.0,6.0,0.167,1.0,2.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,10.0,3.0,ClevelandCavaliersatIndianaPacersBoxScore November3,,,,,,,,,,,,,,,
