Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameDetails,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
6,Brandin Podziemski,38:52,6.0,12.0,0.5,0.0,2.0,0.0,3.0,5.0,0.6,2.0,9.0,11.0,5.0,0.0,1.0,0.0,4.0,15.0,-13.0,GoldenStateWarriorsatAtlantaHawksBoxScore February3,,,,,,,,,,,,,,,
0,Brandin Podziemski,37:56,6.0,14.0,0.429,0.0,4.0,0.0,3.0,4.0,0.75,3.0,8.0,11.0,3.0,0.0,0.0,0.0,3.0,15.0,11.0,GoldenStateWarriorsatBrooklynNetsBoxScore February5,,,,,,,,,,,,,,,
6,Brandin Podziemski,27:13,2.0,8.0,0.25,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,0.0,0.0,0.0,3.0,5.0,12.0,GoldenStateWarriorsatChicagoBullsBoxScore January12,,,,,,,,,,,,,,,
12,Brandin Podziemski,8:17,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,4.0,GoldenStateWarriorsatClevelandCavaliersBoxScore November5,,,,,,,,,,,,,,,
0,Brandin Podziemski,34:24,4.0,7.0,0.571,3.0,4.0,0.75,2.0,2.0,1.0,4.0,5.0,9.0,6.0,5.0,0.0,2.0,1.0,13.0,1.0,GoldenStateWarriorsatDenverNuggetsBoxScore December25,,,,,,,,,,,,,,,
10,Brandin Podziemski,11:14,2.0,3.0,0.667,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,5.0,8.0,GoldenStateWarriorsatDenverNuggetsBoxScore November8,,,,,,,,,,,,,,,
12,Brandin Podziemski,0:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,GoldenStateWarriorsatDetroitPistonsBoxScore November6,,,,,,,,,,,,,,,
13,Brandin Podziemski,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GoldenStateWarriorsatHoustonRocketsBoxScore October29,,,,,,,,,,,,,,,
0,Brandin Podziemski,33:52,3.0,9.0,0.333,0.0,1.0,0.0,3.0,4.0,0.75,1.0,6.0,7.0,7.0,2.0,1.0,2.0,3.0,9.0,23.0,GoldenStateWarriorsatIndianaPacersBoxScore February8,,,,,,,,,,,,,,,
0,Brandin Podziemski,34:33,2.0,11.0,0.182,0.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,2.0,3.0,1.0,3.0,2.0,4.0,-8.0,GoldenStateWarriorsatLosAngelesClippersBoxScore December14,,,,,,,,,,,,,,,
6,Brandin Podziemski,36:31,5.0,9.0,0.556,2.0,3.0,0.667,0.0,0.0,0.0,0.0,6.0,6.0,3.0,1.0,2.0,1.0,2.0,12.0,1.0,GoldenStateWarriorsatLosAngelesClippersBoxScore December2,,,,,,,,,,,,,,,
6,Brandin Podziemski,34:04,5.0,8.0,0.625,0.0,2.0,0.0,2.0,2.0,1.0,1.0,6.0,7.0,14.0,2.0,1.0,0.0,2.0,12.0,18.0,GoldenStateWarriorsatMemphisGrizzliesBoxScore February2,,,,,,,,,,,,,,,
7,Brandin Podziemski,26:53,4.0,12.0,0.333,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,0.0,0.0,2.0,4.0,8.0,-3.0,GoldenStateWarriorsatMemphisGrizzliesBoxScore January15,,,,,,,,,,,,,,,
0,Brandin Podziemski,35:44,10.0,14.0,0.714,3.0,5.0,0.6,0.0,1.0,0.0,1.0,9.0,10.0,3.0,2.0,0.0,0.0,3.0,23.0,-1.0,GoldenStateWarriorsatMilwaukeeBucksBoxScore January13,,,,,,,,,,,,,,,
7,Brandin Podziemski,22:48,2.0,5.0,0.4,0.0,1.0,0.0,1.0,2.0,0.5,1.0,7.0,8.0,2.0,0.0,0.0,2.0,4.0,5.0,15.0,GoldenStateWarriorsatNewOrleansPelicansBoxScore October30,,,,,,,,,,,,,,,
7,Brandin Podziemski,23:00,5.0,11.0,0.455,1.0,4.0,0.25,1.0,1.0,1.0,5.0,1.0,6.0,4.0,1.0,0.0,1.0,2.0,12.0,-1.0,GoldenStateWarriorsatOklahomaCityThunderBoxScore December8,,,,,,,,,,,,,,,
6,Brandin Podziemski,25:21,3.0,8.0,0.375,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,5.0,2.0,0.0,0.0,2.0,6.0,5.0,GoldenStateWarriorsatPhiladelphia76ersBoxScore February7,,,,,,,,,,,,,,,
7,Brandin Podziemski,28:36,9.0,14.0,0.643,2.0,4.0,0.5,0.0,1.0,0.0,5.0,6.0,11.0,5.0,1.0,0.0,3.0,2.0,20.0,18.0,GoldenStateWarriorsatPhoenixSunsBoxScore December12,,,,,,,,,,,,,,,
6,Brandin Podziemski,23:26,4.0,9.0,0.444,1.0,3.0,0.333,1.0,2.0,0.5,2.0,2.0,4.0,2.0,3.0,0.0,0.0,1.0,10.0,20.0,GoldenStateWarriorsatPhoenixSunsBoxScore November22,,,,,,,,,,,,,,,
0,Brandin Podziemski,33:24,4.0,8.0,0.5,0.0,2.0,0.0,2.0,2.0,1.0,0.0,5.0,5.0,5.0,1.0,0.0,1.0,3.0,10.0,1.0,GoldenStateWarriorsatPortlandTrailBlazersBoxScore December17,,,,,,,,,,,,,,,
13,Brandin Podziemski,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GoldenStateWarriorsatSacramentoKingsBoxScore November28,,,,,,,,,,,,,,,
12,Brandin Podziemski,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GoldenStateWarriorsatSacramentoKingsBoxScore October27,,,,,,,,,,,,,,,
