Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameDetails
4,Quentin Grimes,28:31,4.0,11.0,0.364,3.0,8.0,0.375,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,11.0,2.0,NewYorkKnicksatAtlantaHawksBoxScore November15
4,Quentin Grimes,24:57,2.0,6.0,0.333,2.0,5.0,0.4,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,6.0,8.0,NewYorkKnicksatAtlantaHawksBoxScore October27
9,Quentin Grimes,19:23,5.0,10.0,0.5,3.0,7.0,0.429,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,13.0,12.0,NewYorkKnicksatBostonCelticsBoxScore December8
4,Quentin Grimes,28:25,4.0,6.0,0.667,4.0,6.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,12.0,-10.0,NewYorkKnicksatBostonCelticsBoxScore November13
8,Quentin Grimes,17:59,2.0,7.0,0.286,1.0,4.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,-2.0,NewYorkKnicksatBrooklynNetsBoxScore December20
8,Quentin Grimes,20:04,2.0,5.0,0.4,1.0,4.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,5.0,5.0,NewYorkKnicksatBrooklynNetsBoxScore January23
6,Quentin Grimes,31:51,3.0,11.0,0.273,1.0,6.0,0.167,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,7.0,3.0,NewYorkKnicksatCharlotteHornetsBoxScore January29
4,Quentin Grimes,21:53,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,5.0,8.0,NewYorkKnicksatClevelandCavaliersBoxScore October31
8,Quentin Grimes,14:58,3.0,6.0,0.5,3.0,6.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,9.0,-8.0,NewYorkKnicksatDallasMavericksBoxScore January11
7,Quentin Grimes,23:32,3.0,8.0,0.375,2.0,5.0,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,8.0,-5.0,NewYorkKnicksatLosAngelesClippersBoxScore December16
9,Quentin Grimes,11:26,1.0,5.0,0.2,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,4.0,NewYorkKnicksatLosAngelesLakersBoxScore December18
7,Quentin Grimes,15:04,1.0,5.0,0.2,1.0,4.0,0.25,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,NewYorkKnicksatMemphisGrizzliesBoxScore January13
4,Quentin Grimes,18:03,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,-3.0,NewYorkKnicksatMilwaukeeBucksBoxScore December5
3,Quentin Grimes,33:34,6.0,11.0,0.545,5.0,10.0,0.5,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,1.0,3.0,17.0,3.0,NewYorkKnicksatMilwaukeeBucksBoxScore November3
3,Quentin Grimes,24:47,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,-18.0,NewYorkKnicksatMinnesotaTimberwolvesBoxScore November20
4,Quentin Grimes,26:30,2.0,9.0,0.222,1.0,6.0,0.167,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,1.0,5.0,-1.0,NewYorkKnicksatNewOrleansPelicansBoxScore October28
8,Quentin Grimes,11:14,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,6.0,0.0,NewYorkKnicksatOklahomaCityThunderBoxScore December27
9,Quentin Grimes,13:35,1.0,3.0,0.333,1.0,3.0,0.333,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,NewYorkKnicksatOrlandoMagicBoxScore December29
7,Quentin Grimes,23:37,6.0,13.0,0.462,4.0,9.0,0.444,3.0,3.0,1.0,2.0,6.0,8.0,2.0,1.0,1.0,1.0,3.0,19.0,37.0,NewYorkKnicksatPhiladelphia76ersBoxScore January5
