Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameDetails
9,Joe Ingles,20:14,1.0,5.0,0.2,1.0,5.0,0.2,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0,3.0,4.0,3.0,3.0,OrlandoMagicatAtlantaHawksBoxScore January17
11,Joe Ingles,6:09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-12.0,OrlandoMagicatBostonCelticsBoxScore December15
14,Joe Ingles,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OrlandoMagicatBostonCelticsBoxScore December17
9,Joe Ingles,16:29,1.0,2.0,0.5,1.0,1.0,1.0,2.0,3.0,0.667,1.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,5.0,-10.0,OrlandoMagicatBrooklynNetsBoxScore December2
8,Joe Ingles,20:51,4.0,4.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,11.0,-10.0,OrlandoMagicatBrooklynNetsBoxScore November14
9,Joe Ingles,17:36,1.0,3.0,0.333,1.0,3.0,0.333,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,OrlandoMagicatChicagoBullsBoxScore November15
7,Joe Ingles,25:32,3.0,8.0,0.375,2.0,7.0,0.286,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0,1.0,1.0,8.0,16.0,OrlandoMagicatChicagoBullsBoxScore November17
9,Joe Ingles,17:21,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0,0.0,3.0,0.0,-7.0,OrlandoMagicatClevelandCavaliersBoxScore December6
9,Joe Ingles,15:25,1.0,4.0,0.25,1.0,3.0,0.333,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,-9.0,OrlandoMagicatDallasMavericksBoxScore January29
9,Joe Ingles,15:01,1.0,3.0,0.333,1.0,3.0,0.333,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,OrlandoMagicatDetroitPistonsBoxScore February4
9,Joe Ingles,17:47,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,3.0,0.0,2.0,1.0,0.0,4.0,OrlandoMagicatIndianaPacersBoxScore November19
9,Joe Ingles,12:48,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-4.0,OrlandoMagicatLosAngelesClippersBoxScore October31
8,Joe Ingles,12:02,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,2.0,-2.0,OrlandoMagicatLosAngelesLakersBoxScore October30
9,Joe Ingles,17:12,1.0,5.0,0.2,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-9.0,OrlandoMagicatMemphisGrizzliesBoxScore January26
8,Joe Ingles,15:05,3.0,4.0,0.75,3.0,4.0,0.75,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,OrlandoMagicatMiamiHeatBoxScore February6
8,Joe Ingles,20:03,5.0,10.0,0.5,4.0,8.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,2.0,2.0,14.0,0.0,OrlandoMagicatMiamiHeatBoxScore January12
8,Joe Ingles,13:28,2.0,4.0,0.5,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,6.0,-10.0,OrlandoMagicatMinnesotaTimberwolvesBoxScore February2
8,Joe Ingles,20:16,3.0,6.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,2.0,6.0,6.0,OrlandoMagicatNewYorkKnicksBoxScore January15
9,Joe Ingles,15:03,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,3.0,OrlandoMagicatPortlandTrailBlazersBoxScore October27
10,Joe Ingles,15:14,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,0.0,2.0,2.0,0.0,5.0,OrlandoMagicatSanAntonioSpursBoxScore January31
7,Joe Ingles,23:30,1.0,5.0,0.2,1.0,4.0,0.25,1.0,2.0,0.5,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,-4.0,OrlandoMagicatUtahJazzBoxScore November2
8,Joe Ingles,17:54,1.0,6.0,0.167,1.0,3.0,0.333,0.0,0.0,0.0,2.0,1.0,3.0,5.0,3.0,1.0,0.0,1.0,3.0,27.0,AtlantaHawksatOrlandoMagicBoxScore November9
8,Joe Ingles,21:03,2.0,3.0,0.667,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,2.0,1.0,5.0,2.0,BostonCelticsatOrlandoMagicBoxScore November24
9,Joe Ingles,15:12,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,CharlotteHornetsatOrlandoMagicBoxScore November26
