Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameDetails
3,Aaron Gordon,28:33,7.0,10.0,0.7,0.0,0.0,0.0,4.0,5.0,0.8,7.0,5.0,12.0,1.0,0.0,0.0,2.0,2.0,18.0,9.0,DenverNuggetsatAtlantaHawksBoxScore December11
0,Aaron Gordon,41:34,0.0,6.0,0.0,0.0,3.0,0.0,2.0,3.0,0.667,2.0,8.0,10.0,3.0,0.0,1.0,1.0,3.0,2.0,1.0,DenverNuggetsatBostonCelticsBoxScore January19
3,Aaron Gordon,32:08,5.0,6.0,0.833,0.0,0.0,0.0,8.0,9.0,0.889,2.0,3.0,5.0,2.0,1.0,0.0,1.0,1.0,18.0,19.0,DenverNuggetsatBrooklynNetsBoxScore December22
2,Aaron Gordon,31:50,5.0,11.0,0.455,0.0,0.0,0.0,4.0,5.0,0.8,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,14.0,12.0,DenverNuggetsatCharlotteHornetsBoxScore December23
0,Aaron Gordon,32:20,6.0,13.0,0.462,1.0,2.0,0.5,1.0,2.0,0.5,5.0,2.0,7.0,6.0,0.0,0.0,0.0,1.0,14.0,8.0,DenverNuggetsatChicagoBullsBoxScore December12
0,Aaron Gordon,31:37,4.0,11.0,0.364,0.0,2.0,0.0,3.0,6.0,0.5,2.0,2.0,4.0,5.0,1.0,2.0,1.0,2.0,11.0,-18.0,DenverNuggetsatClevelandCavaliersBoxScore November19
1,Aaron Gordon,36:58,4.0,11.0,0.364,0.0,1.0,0.0,3.0,4.0,0.75,5.0,4.0,9.0,7.0,1.0,0.0,2.0,1.0,11.0,-2.0,DenverNuggetsatDetroitPistonsBoxScore November20
1,Aaron Gordon,35:12,11.0,17.0,0.647,2.0,4.0,0.5,6.0,7.0,0.857,5.0,4.0,9.0,2.0,0.0,1.0,0.0,2.0,30.0,6.0,DenverNuggetsatGoldenStateWarriorsBoxScore January4
0,Aaron Gordon,38:30,6.0,10.0,0.6,1.0,2.0,0.5,3.0,6.0,0.5,1.0,7.0,8.0,5.0,0.0,2.0,2.0,2.0,16.0,8.0,DenverNuggetsatHoustonRocketsBoxScore November12
2,Aaron Gordon,39:01,0.0,12.0,0.0,0.0,4.0,0.0,2.0,4.0,0.5,3.0,4.0,7.0,2.0,0.0,0.0,1.0,1.0,2.0,-9.0,DenverNuggetsatHoustonRocketsBoxScore November24
3,Aaron Gordon,32:16,3.0,5.0,0.6,0.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,9.0,5.0,DenverNuggetsatIndianaPacersBoxScore January23
3,Aaron Gordon,31:15,4.0,9.0,0.444,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,2.0,2.0,0.0,0.0,2.0,8.0,6.0,DenverNuggetsatLosAngelesClippersBoxScore December6
3,Aaron Gordon,31:55,5.0,8.0,0.625,0.0,2.0,0.0,1.0,2.0,0.5,0.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,11.0,18.0,DenverNuggetsatLosAngelesLakersBoxScore February8
3,Aaron Gordon,30:20,5.0,11.0,0.455,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,10.0,8.0,DenverNuggetsatMemphisGrizzliesBoxScore October27
4,Aaron Gordon,18:27,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,4.0,4.0,-13.0,DenverNuggetsatMinnesotaTimberwolvesBoxScore November1
0,Aaron Gordon,39:09,7.0,14.0,0.5,0.0,4.0,0.0,0.0,3.0,0.0,1.0,7.0,8.0,2.0,1.0,0.0,0.0,4.0,14.0,1.0,DenverNuggetsatNewOrleansPelicansBoxScore November17
1,Aaron Gordon,29:31,5.0,10.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,1.0,4.0,5.0,2.0,1.0,0.0,1.0,2.0,12.0,-28.0,DenverNuggetsatNewYorkKnicksBoxScore January25
0,Aaron Gordon,39:14,7.0,16.0,0.438,1.0,3.0,0.333,1.0,6.0,0.167,4.0,9.0,13.0,7.0,1.0,4.0,1.0,2.0,16.0,7.0,DenverNuggetsatOklahomaCityThunderBoxScore January31
4,Aaron Gordon,23:05,4.0,7.0,0.571,0.0,1.0,0.0,1.0,3.0,0.333,1.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,9.0,22.0,DenverNuggetsatOklahomaCityThunderBoxScore October29
0,Aaron Gordon,36:41,7.0,16.0,0.438,1.0,3.0,0.333,0.0,2.0,0.0,7.0,3.0,10.0,1.0,2.0,0.0,2.0,3.0,15.0,4.0,DenverNuggetsatOrlandoMagicBoxScore November22
0,Aaron Gordon,38:30,7.0,11.0,0.636,0.0,1.0,0.0,2.0,6.0,0.333,3.0,3.0,6.0,4.0,0.0,0.0,2.0,5.0,16.0,0.0,DenverNuggetsatPhiladelphia76ersBoxScore January16
3,Aaron Gordon,32:40,8.0,13.0,0.615,1.0,3.0,0.333,0.0,0.0,0.0,4.0,3.0,7.0,3.0,0.0,1.0,1.0,1.0,17.0,-11.0,DenverNuggetsatSacramentoKingsBoxScore December2
4,Aaron Gordon,30:11,6.0,9.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,2.0,0.0,0.0,1.0,1.0,12.0,14.0,DenverNuggetsatTorontoRaptorsBoxScore December20
2,Aaron Gordon,28:33,5.0,6.0,0.833,2.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,5.0,4.0,1.0,0.0,2.0,4.0,12.0,-20.0,DenverNuggetsatUtahJazzBoxScore January10
4,Aaron Gordon,31:03,4.0,10.0,0.4,0.0,0.0,0.0,3.0,7.0,0.429,3.0,7.0,10.0,2.0,1.0,3.0,1.0,0.0,11.0,12.0,DenverNuggetsatWashingtonWizardsBoxScore January21
2,Aaron Gordon,23:52,6.0,9.0,0.667,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,2.0,0.0,13.0,16.0,BrooklynNetsatDenverNuggetsBoxScore December14
4,Aaron Gordon,24:38,4.0,5.0,0.8,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,10.0,29.0,CharlotteHornetsatDenverNuggetsBoxScore January1
0,Aaron Gordon,34:41,4.0,9.0,0.444,1.0,3.0,0.333,6.0,8.0,0.75,3.0,9.0,12.0,5.0,2.0,1.0,3.0,2.0,15.0,26.0,ChicagoBullsatDenverNuggetsBoxScore November4
3,Aaron Gordon,24:15,7.0,9.0,0.778,2.0,3.0,0.667,5.0,6.0,0.833,1.0,4.0,5.0,5.0,1.0,0.0,0.0,1.0,21.0,18.0,DallasMavericksatDenverNuggetsBoxScore December18
