Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameDetails
3,Herbert Jones,27:27,3.0,4.0,0.75,3.0,4.0,0.75,0.0,0.0,0.0,2.0,1.0,3.0,4.0,0.0,0.0,2.0,4.0,9.0,-7.0,NewOrleansPelicansatBostonCelticsBoxScore January29
4,Herbert Jones,27:49,3.0,4.0,0.75,1.0,2.0,0.5,4.0,6.0,0.667,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,11.0,2.0,NewOrleansPelicansatCharlotteHornetsBoxScore December15
2,Herbert Jones,35:34,4.0,11.0,0.364,0.0,4.0,0.0,9.0,10.0,0.9,4.0,3.0,7.0,4.0,3.0,1.0,2.0,1.0,17.0,5.0,NewOrleansPelicansatChicagoBullsBoxScore December2
1,Herbert Jones,29:30,3.0,7.0,0.429,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,7.0,5.0,NewOrleansPelicansatClevelandCavaliersBoxScore December21
2,Herbert Jones,31:40,5.0,13.0,0.385,1.0,3.0,0.333,4.0,6.0,0.667,2.0,3.0,5.0,3.0,0.0,2.0,1.0,5.0,15.0,4.0,NewOrleansPelicansatDallasMavericksBoxScore January13
2,Herbert Jones,29:16,4.0,5.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,10.0,-14.0,NewOrleansPelicansatDallasMavericksBoxScore January15
4,Herbert Jones,19:11,3.0,4.0,0.75,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,-2.0,NewOrleansPelicansatDenverNuggetsBoxScore January12
3,Herbert Jones,31:05,1.0,3.0,0.333,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,4.0,-23.0,NewOrleansPelicansatDenverNuggetsBoxScore November6
2,Herbert Jones,23:21,4.0,7.0,0.571,4.0,7.0,0.571,0.0,0.0,0.0,1.0,4.0,5.0,4.0,1.0,2.0,1.0,1.0,12.0,10.0,NewOrleansPelicansatGoldenStateWarriorsBoxScore January10
3,Herbert Jones,30:22,5.0,11.0,0.455,2.0,3.0,0.667,1.0,2.0,0.5,2.0,5.0,7.0,2.0,0.0,0.0,1.0,2.0,13.0,7.0,NewOrleansPelicansatLosAngelesClippersBoxScore February7
4,Herbert Jones,24:03,5.0,7.0,0.714,3.0,4.0,0.75,1.0,2.0,0.5,2.0,2.0,4.0,4.0,1.0,1.0,3.0,5.0,14.0,22.0,NewOrleansPelicansatLosAngelesClippersBoxScore November24
