Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameDetails
6,Immanuel Quickley,28:23,6.0,11.0,0.545,3.0,5.0,0.6,5.0,6.0,0.833,0.0,0.0,0.0,4.0,1.0,0.0,2.0,3.0,20.0,-12.0,NewYorkKnicksatAtlantaHawksBoxScore November15
6,Immanuel Quickley,24:09,4.0,14.0,0.286,1.0,9.0,0.111,2.0,2.0,1.0,0.0,6.0,6.0,6.0,1.0,0.0,4.0,2.0,11.0,-3.0,NewYorkKnicksatAtlantaHawksBoxScore October27
8,Immanuel Quickley,25:04,4.0,10.0,0.4,3.0,8.0,0.375,6.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,17.0,15.0,NewYorkKnicksatBostonCelticsBoxScore December8
6,Immanuel Quickley,25:34,1.0,10.0,0.1,1.0,2.0,0.5,4.0,4.0,1.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,3.0,7.0,-12.0,NewYorkKnicksatBostonCelticsBoxScore November13
7,Immanuel Quickley,23:49,7.0,12.0,0.583,4.0,6.0,0.667,1.0,4.0,0.25,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,19.0,6.0,NewYorkKnicksatBrooklynNetsBoxScore December20
7,Immanuel Quickley,23:22,4.0,11.0,0.364,0.0,5.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,3.0,9.0,-1.0,NewYorkKnicksatCharlotteHornetsBoxScore November18
7,Immanuel Quickley,23:56,6.0,11.0,0.545,3.0,6.0,0.5,3.0,3.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,3.0,0.0,18.0,9.0,NewYorkKnicksatClevelandCavaliersBoxScore October31
8,Immanuel Quickley,19:10,3.0,8.0,0.375,0.0,3.0,0.0,3.0,4.0,0.75,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,9.0,3.0,NewYorkKnicksatLosAngelesClippersBoxScore December16
7,Immanuel Quickley,28:46,8.0,15.0,0.533,3.0,7.0,0.429,1.0,1.0,1.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,20.0,7.0,NewYorkKnicksatLosAngelesLakersBoxScore December18
7,Immanuel Quickley,19:00,1.0,7.0,0.143,1.0,4.0,0.25,4.0,4.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,7.0,-10.0,NewYorkKnicksatMilwaukeeBucksBoxScore December5
6,Immanuel Quickley,21:49,5.0,10.0,0.5,1.0,3.0,0.333,3.0,3.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,14.0,-1.0,NewYorkKnicksatMilwaukeeBucksBoxScore November3
8,Immanuel Quickley,17:09,4.0,14.0,0.286,1.0,7.0,0.143,6.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,15.0,-6.0,NewYorkKnicksatMinnesotaTimberwolvesBoxScore November20
8,Immanuel Quickley,19:04,4.0,9.0,0.444,0.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,10.0,-12.0,NewYorkKnicksatNewOrleansPelicansBoxScore October28
7,Immanuel Quickley,24:44,7.0,10.0,0.7,4.0,5.0,0.8,4.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,22.0,2.0,NewYorkKnicksatOklahomaCityThunderBoxScore December27
7,Immanuel Quickley,28:09,4.0,10.0,0.4,3.0,7.0,0.429,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,12.0,3.0,NewYorkKnicksatOrlandoMagicBoxScore December29
8,Immanuel Quickley,24:22,3.0,8.0,0.375,1.0,3.0,0.333,3.0,4.0,0.75,0.0,5.0,5.0,3.0,2.0,0.0,1.0,2.0,10.0,28.0,NewYorkKnicksatPhoenixSunsBoxScore December15
8,Immanuel Quickley,19:19,3.0,6.0,0.5,1.0,3.0,0.333,3.0,4.0,0.75,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,10.0,16.0,NewYorkKnicksatTorontoRaptorsBoxScore December1
8,Immanuel Quickley,18:26,6.0,8.0,0.75,3.0,4.0,0.75,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,15.0,-13.0,NewYorkKnicksatUtahJazzBoxScore December13
6,Immanuel Quickley,33:22,10.0,18.0,0.556,3.0,7.0,0.429,4.0,5.0,0.8,0.0,6.0,6.0,4.0,1.0,0.0,1.0,5.0,27.0,11.0,NewYorkKnicksatWashingtonWizardsBoxScore November17
3,Immanuel Quickley,30:49,6.0,13.0,0.462,3.0,6.0,0.5,3.0,4.0,0.75,0.0,3.0,3.0,4.0,0.0,0.0,0.0,1.0,18.0,-4.0,TorontoRaptorsatCharlotteHornetsBoxScore February7
3,Immanuel Quickley,26:03,4.0,10.0,0.4,1.0,4.0,0.25,0.0,0.0,0.0,1.0,4.0,5.0,10.0,1.0,0.0,0.0,0.0,9.0,4.0,TorontoRaptorsatGoldenStateWarriorsBoxScore January7
1,Immanuel Quickley,29:38,7.0,16.0,0.438,6.0,11.0,0.545,5.0,7.0,0.714,0.0,1.0,1.0,6.0,0.0,0.0,0.0,2.0,25.0,-6.0,TorontoRaptorsatHoustonRocketsBoxScore February2
1,Immanuel Quickley,36:28,7.0,16.0,0.438,2.0,4.0,0.5,9.0,9.0,1.0,0.0,4.0,4.0,6.0,1.0,0.0,1.0,1.0,25.0,-5.0,TorontoRaptorsatLosAngelesClippersBoxScore January10
4,Immanuel Quickley,26:03,8.0,14.0,0.571,4.0,6.0,0.667,1.0,3.0,0.333,1.0,4.0,5.0,5.0,0.0,0.0,1.0,6.0,21.0,2.0,TorontoRaptorsatLosAngelesLakersBoxScore January9
2,Immanuel Quickley,32:45,8.0,18.0,0.444,5.0,8.0,0.625,5.0,6.0,0.833,0.0,3.0,3.0,5.0,0.0,1.0,1.0,3.0,26.0,9.0,TorontoRaptorsatMemphisGrizzliesBoxScore January3
3,Immanuel Quickley,24:14,3.0,10.0,0.3,1.0,3.0,0.333,1.0,1.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,2.0,1.0,8.0,-20.0,TorontoRaptorsatNewOrleansPelicansBoxScore February5
1,Immanuel Quickley,31:19,4.0,8.0,0.5,2.0,4.0,0.5,2.0,3.0,0.667,0.0,2.0,2.0,11.0,1.0,0.0,2.0,1.0,12.0,-26.0,TorontoRaptorsatNewYorkKnicksBoxScore January20
2,Immanuel Quickley,42:37,7.0,20.0,0.35,2.0,9.0,0.222,1.0,2.0,0.5,1.0,2.0,3.0,11.0,1.0,0.0,1.0,1.0,17.0,-1.0,TorontoRaptorsatOklahomaCityThunderBoxScore February4
0,Immanuel Quickley,37:30,6.0,17.0,0.353,4.0,12.0,0.333,4.0,4.0,1.0,0.0,5.0,5.0,8.0,0.0,0.0,3.0,1.0,20.0,-3.0,TorontoRaptorsatSacramentoKingsBoxScore January5
3,Immanuel Quickley,24:54,4.0,8.0,0.5,3.0,3.0,1.0,4.0,4.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,15.0,-28.0,TorontoRaptorsatUtahJazzBoxScore January12
6,Immanuel Quickley,28:00,7.0,11.0,0.636,5.0,7.0,0.714,5.0,6.0,0.833,2.0,4.0,6.0,4.0,1.0,0.0,2.0,3.0,24.0,-3.0,BostonCelticsatNewYorkKnicksBoxScore October25
1,Immanuel Quickley,36:44,8.0,20.0,0.4,2.0,7.0,0.286,3.0,4.0,0.75,0.0,6.0,6.0,3.0,1.0,1.0,0.0,3.0,21.0,2.0,BostonCelticsatTorontoRaptorsBoxScore January15
7,Immanuel Quickley,25:35,5.0,9.0,0.556,4.0,6.0,0.667,3.0,3.0,1.0,0.0,5.0,5.0,9.0,0.0,0.0,1.0,1.0,17.0,22.0,CharlotteHornetsatNewYorkKnicksBoxScore November12
7,Immanuel Quickley,25:32,9.0,20.0,0.45,4.0,10.0,0.4,1.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,23.0,21.0,CharlotteHornetsatNewYorkKnicksBoxScore November28
1,Immanuel Quickley,34:56,4.0,10.0,0.4,2.0,7.0,0.286,2.0,2.0,1.0,0.0,3.0,3.0,3.0,1.0,0.0,2.0,2.0,12.0,-17.0,ChicagoBullsatTorontoRaptorsBoxScore January18
7,Immanuel Quickley,27:43,7.0,16.0,0.438,0.0,3.0,0.0,4.0,6.0,0.667,2.0,4.0,6.0,4.0,1.0,0.0,0.0,0.0,18.0,-1.0,ClevelandCavaliersatNewYorkKnicksBoxScore November1
4,Immanuel Quickley,28:01,5.0,13.0,0.385,2.0,5.0,0.4,2.0,3.0,0.667,0.0,6.0,6.0,3.0,2.0,0.0,0.0,4.0,14.0,7.0,ClevelandCavaliersatTorontoRaptorsBoxScore January1
8,Immanuel Quickley,18:59,2.0,10.0,0.2,1.0,5.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,5.0,3.0,DetroitPistonsatNewYorkKnicksBoxScore November30
7,Immanuel Quickley,20:18,3.0,5.0,0.6,1.0,3.0,0.333,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,7.0,22.0,LosAngelesClippersatNewYorkKnicksBoxScore November6
2,Immanuel Quickley,37:01,3.0,13.0,0.231,2.0,6.0,0.333,0.0,0.0,0.0,0.0,5.0,5.0,10.0,2.0,0.0,4.0,1.0,8.0,-9.0,MemphisGrizzliesatTorontoRaptorsBoxScore January22
8,Immanuel Quickley,25:48,8.0,17.0,0.471,4.0,8.0,0.5,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,1.0,2.0,1.0,20.0,22.0,MiamiHeatatNewYorkKnicksBoxScore November24
3,Immanuel Quickley,30:18,6.0,16.0,0.375,3.0,6.0,0.5,2.0,2.0,1.0,1.0,7.0,8.0,9.0,0.0,0.0,2.0,1.0,17.0,-2.0,MiamiHeatatTorontoRaptorsBoxScore January17
7,Immanuel Quickley,21:44,2.0,8.0,0.25,1.0,5.0,0.2,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,7.0,-11.0,MilwaukeeBucksatNewYorkKnicksBoxScore December23
7,Immanuel Quickley,22:29,7.0,10.0,0.7,2.0,4.0,0.5,4.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,20.0,14.0,MilwaukeeBucksatNewYorkKnicksBoxScore December25
6,Immanuel Quickley,28:38,4.0,10.0,0.4,3.0,5.0,0.6,7.0,8.0,0.875,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,18.0,5.0,PhoenixSunsatNewYorkKnicksBoxScore November26
6,Immanuel Quickley,27:45,8.0,17.0,0.471,3.0,9.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,19.0,-3.0,SanAntonioSpursatNewYorkKnicksBoxScore November8
14,Immanuel Quickley,Did Not Dress,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TorontoRaptorsatNewYorkKnicksBoxScore December11
2,Immanuel Quickley,5:00,1.0,3.0,0.333,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-8.0,TorontoRaptorsatOklahomaCityThunderBoxScore February4
