Unnamed: 0,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameDetails
15,Landry Shamet,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WashingtonWizardsatAtlantaHawksBoxScore January13
10,Landry Shamet,12:05,3.0,5.0,0.6,2.0,4.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,8.0,-4.0,WashingtonWizardsatAtlantaHawksBoxScore November1
9,Landry Shamet,19:33,3.0,7.0,0.429,2.0,4.0,0.5,0.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,0.0,1.0,1.0,8.0,12.0,WashingtonWizardsatBrooklynNetsBoxScore November12
8,Landry Shamet,17:48,2.0,6.0,0.333,1.0,3.0,0.333,2.0,3.0,0.667,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,7.0,1.0,WashingtonWizardsatCharlotteHornetsBoxScore November22
10,Landry Shamet,17:08,6.0,9.0,0.667,3.0,6.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,15.0,24.0,WashingtonWizardsatCharlotteHornetsBoxScore November8
10,Landry Shamet,15:08,3.0,6.0,0.5,2.0,3.0,0.667,1.0,2.0,0.5,0.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,9.0,-15.0,WashingtonWizardsatClevelandCavaliersBoxScore January3
9,Landry Shamet,12:42,1.0,8.0,0.125,0.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,-7.0,WashingtonWizardsatDetroitPistonsBoxScore January27
7,Landry Shamet,22:02,4.0,7.0,0.571,2.0,3.0,0.667,2.0,2.0,1.0,0.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,12.0,8.0,WashingtonWizardsatDetroitPistonsBoxScore November27
9,Landry Shamet,12:35,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,-16.0,WashingtonWizardsatGoldenStateWarriorsBoxScore December22
8,Landry Shamet,14:03,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-13.0,WashingtonWizardsatMiamiHeatBoxScore November3
7,Landry Shamet,24:00,6.0,11.0,0.545,3.0,7.0,0.429,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,15.0,0.0,WashingtonWizardsatMilwaukeeBucksBoxScore November24
8,Landry Shamet,14:00,5.0,6.0,0.833,3.0,4.0,0.75,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,13.0,-2.0,WashingtonWizardsatNewYorkKnicksBoxScore January18
9,Landry Shamet,17:35,5.0,8.0,0.625,3.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,13.0,3.0,WashingtonWizardsatOrlandoMagicBoxScore December1
8,Landry Shamet,18:25,2.0,6.0,0.333,1.0,3.0,0.333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,5.0,-8.0,WashingtonWizardsatOrlandoMagicBoxScore November29
15,Landry Shamet,0:0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WashingtonWizardsatPhiladelphia76ersBoxScore November6
9,Landry Shamet,10:00,2.0,4.0,0.5,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,5.0,WashingtonWizardsatSanAntonioSpursBoxScore January29
8,Landry Shamet,15:22,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,3.0,WashingtonWizardsatTorontoRaptorsBoxScore November13
7,Landry Shamet,18:31,2.0,6.0,0.333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,4.0,-11.0,AtlantaHawksatWashingtonWizardsBoxScore December31
9,Landry Shamet,16:31,5.0,9.0,0.556,2.0,5.0,0.4,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,12.0,-18.0,AtlantaHawksatWashingtonWizardsBoxScore November25
8,Landry Shamet,17:56,3.0,7.0,0.429,1.0,4.0,0.25,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,8.0,8.0,BrooklynNetsatWashingtonWizardsBoxScore December29
8,Landry Shamet,16:57,4.0,10.0,0.4,2.0,7.0,0.286,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,11.0,-3.0,CharlotteHornetsatWashingtonWizardsBoxScore November10
10,Landry Shamet,12:20,1.0,5.0,0.2,1.0,4.0,0.25,0.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,ClevelandCavaliersatWashingtonWizardsBoxScore February7
8,Landry Shamet,20:52,2.0,12.0,0.167,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,-12.0,DallasMavericksatWashingtonWizardsBoxScore November15
10,Landry Shamet,16:03,4.0,10.0,0.4,1.0,5.0,0.2,5.0,5.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,14.0,3.0,DenverNuggetsatWashingtonWizardsBoxScore January21
9,Landry Shamet,13:57,4.0,7.0,0.571,2.0,3.0,0.667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,11.0,6.0,DetroitPistonsatWashingtonWizardsBoxScore January15
