,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jerami Grant,40:31,.543,.452,.238,.619,6.2,19.7,12.0,24.3,0.0,0.0,13.0,28.4,115,122,0.8
1,Malcolm Brogdon,36:47,.684,.684,.421,.263,2.3,15.5,7.9,35.7,1.3,0.0,4.5,22.6,151,120,14.0
2,Scoot Henderson,36:19,.488,.413,.304,.261,4.6,3.1,4.0,21.6,1.3,0.0,19.0,32.7,96,122,-5.2
3,Toumani Camara,21:04,.085,.000,.200,.400,12.0,21.7,16.1,0.0,0.0,0.0,14.5,12.2,41,122,-16.1
4,Moses Brown,13:44,.333,.333,.000,.000,30.7,16.6,24.7,0.0,0.0,0.0,0.0,16.4,109,123,-11.1
5,player,,,,,,,,,,,,,,,,
6,Jabari Walker,29:35,.615,.500,.000,.500,5.7,27.0,14.8,0.0,1.6,3.3,17.0,7.4,120,115,-5.5
7,Matisse Thybulle,28:26,.254,.214,1.000,.286,0.0,8.0,3.4,5.1,3.4,0.0,0.0,10.4,74,117,-7.3
8,Ibou Badji,14:08,.902,1.000,.000,.667,29.8,32.3,30.9,0.0,0.0,20.8,0.0,10.3,190,104,11.0
9,Skylar Mays,13:56,.000,.000,.500,.000,6.0,16.4,10.4,0.0,3.5,0.0,0.0,21.5,8,115,-21.2
10,Ish Wainright,5:30,.000,.000,.800,.000,0.0,20.8,8.8,0.0,0.0,0.0,0.0,34.1,0,122,-37.7
11,Duop Reath,Did Not Dress,,,,,,,,,,,,,,,
12,Anfernee Simons,Did Not Dress,,,,,,,,,,,,,,,
