,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,LaMelo Ball,34:59,12,28,.429,2,9,.222,11,12,.917,0,5,5,5,1,0,6,2,37,-18
1,Mark Williams,31:46,4,7,.571,0,0,,3,4,.750,6,10,16,2,1,0,0,1,11,-14
2,Gordon Hayward,28:45,1,9,.111,0,3,.000,0,0,,0,4,4,0,0,0,0,2,2,-27
3,Brandon Miller,27:28,5,12,.417,0,3,.000,0,1,.000,2,2,4,3,1,0,1,2,10,-24
4,P.J. Washington,26:23,1,3,.333,1,3,.333,0,0,,0,3,3,1,0,0,0,4,3,-2
5,player,,,,,,,,,,,,,,,,,,,,
6,Miles Bridges,33:29,6,13,.462,2,5,.400,3,3,1.000,0,5,5,4,2,0,2,1,17,-10
7,Ish Smith,22:31,4,7,.571,0,0,,0,0,,0,2,2,2,0,1,1,0,8,-6
8,Bryce McGowens,9:47,1,3,.333,1,2,.500,2,2,1.000,0,0,0,1,0,0,0,0,5,-8
9,Nick Smith Jr.,9:04,1,6,.167,0,1,.000,0,0,,1,1,2,0,0,1,1,1,2,-18
10,Nick Richards,6:42,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,0,2,-5
11,JT Thor,5:30,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,1,2,-12
12,Théo Maledon,3:36,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-11
