,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Kyle Kuzma,34:32,9,20,.450,1,4,.250,4,5,.800,0,3,3,6,0,0,4,1,23,-11,Washington Wizards,Orlando Magic,2023-11-29
1,Deni Avdija,27:39,9,12,.750,1,2,.500,3,4,.750,3,1,4,5,2,0,0,1,22,-9,Washington Wizards,Orlando Magic,2023-11-29
2,Daniel Gafford,26:19,2,2,1.000,0,0,,0,0,,1,2,3,4,1,2,0,3,4,-6,Washington Wizards,Orlando Magic,2023-11-29
3,Jordan Poole,26:08,5,12,.417,4,7,.571,5,6,.833,0,5,5,2,2,1,2,3,19,-6,Washington Wizards,Orlando Magic,2023-11-29
4,Tyus Jones,20:49,3,10,.300,0,2,.000,1,2,.500,0,3,3,4,2,0,0,1,7,-8,Washington Wizards,Orlando Magic,2023-11-29
6,Bilal Coulibaly,25:07,2,5,.400,1,1,1.000,2,2,1.000,1,4,5,0,0,0,2,1,7,-17,Washington Wizards,Orlando Magic,2023-11-29
7,Corey Kispert,20:24,4,7,.571,2,5,.400,3,5,.600,0,1,1,2,2,0,1,1,13,-18,Washington Wizards,Orlando Magic,2023-11-29
8,Landry Shamet,18:25,2,6,.333,1,3,.333,0,0,,0,1,1,1,1,0,1,4,5,-8,Washington Wizards,Orlando Magic,2023-11-29
9,Danilo Gallinari,11:37,1,4,.250,0,1,.000,4,5,.800,0,1,1,0,0,0,0,1,6,-12,Washington Wizards,Orlando Magic,2023-11-29
10,Eugene Omoruyi,9:40,3,5,.600,1,2,.500,3,4,.750,1,0,1,1,1,0,0,3,10,-2,Washington Wizards,Orlando Magic,2023-11-29
11,Johnny Davis,9:38,0,1,.000,0,0,,0,0,,1,0,1,0,1,0,0,1,0,-2,Washington Wizards,Orlando Magic,2023-11-29
12,Jared Butler,5:07,1,2,.500,0,1,.000,2,2,1.000,0,0,0,3,2,0,0,0,4,+1,Washington Wizards,Orlando Magic,2023-11-29
13,Anthony Gill,4:35,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,+3,Washington Wizards,Orlando Magic,2023-11-29
14,Patrick Baldwin Jr.,0:0,Washington Wizards,Orlando Magic,2023-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Mike Muscala,0:0,Washington Wizards,Orlando Magic,2023-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
