,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Nikola Jokić,38:25,13,16,.813,2,2,1.000,6,7,.857,2,7,9,10,2,1,4,2,34,+4,Denver Nuggets,Golden State Warriors,2024-01-04
1,Aaron Gordon,35:12,11,17,.647,2,4,.500,6,7,.857,5,4,9,2,0,1,0,2,30,+6,Denver Nuggets,Golden State Warriors,2024-01-04
2,Kentavious Caldwell-Pope,34:46,4,8,.500,0,2,.000,0,0,,1,2,3,4,1,1,1,0,8,+4,Denver Nuggets,Golden State Warriors,2024-01-04
3,Jamal Murray,32:03,8,16,.500,1,6,.167,8,9,.889,0,2,2,6,2,0,0,4,25,+9,Denver Nuggets,Golden State Warriors,2024-01-04
4,Michael Porter Jr.,30:29,3,6,.500,2,5,.400,0,0,,0,4,4,0,0,0,0,3,8,+5,Denver Nuggets,Golden State Warriors,2024-01-04
6,Peyton Watson,19:12,6,10,.600,2,4,.500,5,6,.833,1,4,5,0,0,0,0,1,19,+7,Denver Nuggets,Golden State Warriors,2024-01-04
7,Christian Braun,18:28,1,4,.250,0,2,.000,0,0,,0,0,0,1,1,1,1,3,2,-5,Denver Nuggets,Golden State Warriors,2024-01-04
8,Reggie Jackson,15:57,1,6,.167,0,0,,0,0,,0,0,0,3,0,0,1,0,2,-6,Denver Nuggets,Golden State Warriors,2024-01-04
9,Julian Strawther,9:18,0,1,.000,0,1,.000,0,0,,1,0,1,1,1,0,0,0,0,-6,Denver Nuggets,Golden State Warriors,2024-01-04
10,Zeke Nnaji,6:10,1,1,1.000,0,0,,0,0,,1,2,3,1,0,0,0,0,2,-3,Denver Nuggets,Golden State Warriors,2024-01-04
11,Collin Gillespie,0:0,Denver Nuggets,Golden State Warriors,2024-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Justin Holiday,0:0,Denver Nuggets,Golden State Warriors,2024-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Jay Huff,0:0,Denver Nuggets,Golden State Warriors,2024-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,DeAndre Jordan,0:0,Denver Nuggets,Golden State Warriors,2024-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Braxton Key,0:0,Denver Nuggets,Golden State Warriors,2024-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
