,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Fred VanVleet,39:43,.466,.417,.389,.167,0.0,12.4,5.4,28.2,2.4,3.1,13.4,23.1,103,124,-1.2
1,Alperen Şengün,36:53,.626,.550,.000,.450,18.2,30.0,23.4,19.9,5.2,0.0,14.3,31.2,126,115,11.2
2,Jabari Smith Jr.,33:58,.421,.364,.455,.182,5.7,14.5,9.5,0.0,1.4,3.6,0.0,14.4,104,126,-7.8
3,Dillon Brooks,22:02,.477,.444,.111,.111,4.4,0.0,2.4,5.7,2.2,0.0,0.0,17.6,114,129,-3.3
4,Jalen Green,19:33,.317,.286,.429,.286,0.0,6.3,2.8,11.7,2.5,0.0,0.0,16.6,85,127,-7.1
5,player,,,,,,,,,,,,,,,,
6,Tari Eason,25:58,.576,.577,.154,.154,11.1,23.7,16.6,5.4,3.7,0.0,0.0,22.0,132,120,3.5
7,Aaron Holiday,25:04,.750,.750,.600,.000,0.0,14.7,6.5,5.4,1.9,0.0,9.1,18.1,139,126,4.2
8,Jae'Sean Tate,13:37,.644,.667,.000,.667,0.0,9.0,4.0,0.0,3.5,0.0,0.0,11.7,135,124,-0.8
9,Amen Thompson,12:27,.643,.600,.000,.200,15.4,19.8,17.3,0.0,7.7,0.0,15.5,21.3,122,111,5.3
10,Jeff Green,10:45,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,7.7,83,134,-12.3
11,Reggie Bullock,Did Not Play,,,,,,,,,,,,,,,
12,Nate Hinton,Did Not Play,,,,,,,,,,,,,,,
13,Jock Landale,Did Not Play,,,,,,,,,,,,,,,
14,Boban Marjanović,Did Not Play,,,,,,,,,,,,,,,
15,Cam Whitmore,Did Not Play,,,,,,,,,,,,,,,
