,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Kyle Kuzma,33:09,7,21,.333,3,9,.333,4,4,1.000,0,8,8,4,3,2,0,2,21,-17,Detroit Pistons,Washington Wizards,2024-01-15
1,Jordan Poole,31:50,6,14,.429,2,7,.286,2,2,1.000,0,0,0,2,0,0,1,3,16,-9,Detroit Pistons,Washington Wizards,2024-01-15
2,Tyus Jones,31:11,9,19,.474,4,10,.400,0,0,,2,4,6,7,1,0,0,0,22,-15,Detroit Pistons,Washington Wizards,2024-01-15
3,Deni Avdija,27:33,4,8,.500,1,2,.500,3,4,.750,0,2,2,4,0,2,3,1,12,-2,Detroit Pistons,Washington Wizards,2024-01-15
4,Daniel Gafford,26:11,4,6,.667,0,0,,0,0,,3,3,6,3,1,2,2,3,8,-12,Detroit Pistons,Washington Wizards,2024-01-15
6,Bilal Coulibaly,27:08,1,4,.250,0,1,.000,0,0,,1,3,4,2,0,0,0,2,2,-20,Detroit Pistons,Washington Wizards,2024-01-15
7,Delon Wright,15:44,2,6,.333,1,2,.500,0,0,,1,0,1,4,1,0,0,2,5,0,Detroit Pistons,Washington Wizards,2024-01-15
8,Corey Kispert,15:05,3,5,.600,2,3,.667,0,0,,0,2,2,3,0,0,1,3,8,-6,Detroit Pistons,Washington Wizards,2024-01-15
9,Landry Shamet,13:57,4,7,.571,2,3,.667,1,1,1.000,0,0,0,0,1,1,0,1,11,+6,Detroit Pistons,Washington Wizards,2024-01-15
10,Patrick Baldwin Jr.,13:25,3,3,1.000,3,3,1.000,0,0,,0,3,3,1,1,0,0,2,9,+8,Detroit Pistons,Washington Wizards,2024-01-15
11,Anthony Gill,2:37,1,2,.500,1,1,1.000,0,0,,1,0,1,0,0,0,1,0,3,+1,Detroit Pistons,Washington Wizards,2024-01-15
12,Johnny Davis,1:05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+3,Detroit Pistons,Washington Wizards,2024-01-15
13,Hamidou Diallo,1:05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+3,Detroit Pistons,Washington Wizards,2024-01-15
14,Jules Bernard,0:0,Detroit Pistons,Washington Wizards,2024-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
