,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Trae Young,35:42,3,14,.214,2,10,.200,11,12,.917,0,3,3,14,0,0,2,1,19,-14,Chicago Bulls,Atlanta Hawks,2024-02-12
1,Jalen Johnson,34:56,5,9,.556,0,2,.000,3,4,.750,1,7,8,2,0,0,0,3,13,-13,Chicago Bulls,Atlanta Hawks,2024-02-12
2,Dejounte Murray,33:49,7,17,.412,2,8,.250,1,2,.500,1,4,5,9,2,0,6,4,17,-5,Chicago Bulls,Atlanta Hawks,2024-02-12
3,Onyeka Okongwu,32:31,5,8,.625,0,1,.000,1,2,.500,5,7,12,1,0,1,0,3,11,-6,Chicago Bulls,Atlanta Hawks,2024-02-12
4,Saddiq Bey,32:17,5,11,.455,0,5,.000,1,2,.500,1,4,5,3,0,0,0,1,11,-7,Chicago Bulls,Atlanta Hawks,2024-02-12
6,De'Andre Hunter,28:13,6,14,.429,4,7,.571,7,7,1.000,2,4,6,0,1,2,2,4,23,+3,Chicago Bulls,Atlanta Hawks,2024-02-12
7,Bogdan Bogdanović,26:53,11,16,.688,6,10,.600,0,0,,1,1,2,4,1,0,1,1,28,-2,Chicago Bulls,Atlanta Hawks,2024-02-12
8,Bruno Fernando,11:31,2,5,.400,0,0,,0,0,,4,3,7,0,0,0,0,3,4,-4,Chicago Bulls,Atlanta Hawks,2024-02-12
9,Garrison Mathews,4:08,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-2,Chicago Bulls,Atlanta Hawks,2024-02-12
10,Kobe Bufkin,0:0,Chicago Bulls,Atlanta Hawks,2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Clint Capela,Did Not Dress,Chicago Bulls,Atlanta Hawks,2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Patty Mills,Did Not Dress,Chicago Bulls,Atlanta Hawks,2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
