,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,DeMar DeRozan,33:46,.479,.438,.063,.250,0.0,11.2,5.0,29.4,0.0,0.0,0.0,23.6,109,135,-4.6
1,Zach LaVine,30:38,.436,.375,.417,.333,0.0,16.5,7.3,19.1,1.7,0.0,17.9,24.5,81,130,-8.7
2,Coby White,30:38,.506,.450,.400,.200,0.0,8.2,3.6,23.9,3.3,3.5,15.5,18.8,97,126,-1.2
3,Nikola Vučević,29:44,.531,.500,.118,.118,6.7,21.2,13.1,18.6,0.0,0.0,10.1,30.0,102,133,-3.0
4,Torrey Craig,27:23,.543,.500,.167,.167,7.3,18.5,12.2,15.6,1.8,0.0,0.0,10.5,132,129,0.4
5,player,,,,,,,,,,,,,,,,
6,Patrick Williams,28:02,.400,.286,.714,.571,3.6,9.0,6.0,14.4,1.8,7.6,10.2,15.6,92,127,-2.2
7,Jevon Carter,17:44,.847,.889,.556,.111,0.0,0.0,0.0,11.9,0.0,0.0,9.6,26.4,127,138,9.0
8,Andre Drummond,15:05,.644,.667,.000,.667,26.5,58.6,40.7,0.0,3.4,0.0,0.0,11.5,153,116,2.5
9,Alex Caruso,14:16,.436,.333,.667,.333,0.0,0.0,0.0,18.9,3.5,0.0,36.8,17.1,69,129,-12.5
10,Onuralp Bitim,3:11,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,138,-10.8
11,Julian Phillips,3:11,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,138,-9.6
12,Terry Taylor,3:11,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,200,138,4.8
13,Dalen Terry,3:11,.347,.500,.500,1.000,0.0,39.7,17.5,63.0,0.0,0.0,0.0,40.5,80,128,-9.1
