,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tyrese Maxey,36:25,.586,.550,.550,.150,2.9,3.1,3.0,39.4,0.0,0.0,4.5,27.8,130,115,7.0
1,Tobias Harris,31:53,.385,.385,.308,.000,3.3,14.0,8.5,4.1,3.2,0.0,0.0,18.5,87,105,-7.3
2,Joel Embiid,31:14,.563,.479,.083,.417,6.7,35.7,20.7,51.0,0.0,2.9,3.4,42.7,129,104,15.1
3,De'Anthony Melton,27:16,1.006,1.000,.600,.100,0.0,20.5,9.9,5.9,5.7,0.0,8.7,19.0,162,97,15.9
4,Nicolas Batum,23:49,1.500,1.500,1.000,.000,0.0,14.1,6.8,14.4,0.0,0.0,0.0,1.9,259,112,-0.4
5,player,,,,,,,,,,,,,,,,
6,Jaden Springer,20:48,.727,.667,.667,.333,10.0,16.1,13.0,12.4,0.0,0.0,0.0,15.0,162,111,5.1
7,Danuel House Jr.,14:25,.375,.375,.500,.000,14.5,7.7,11.2,24.6,3.6,0.0,0.0,12.6,130,105,1.2
8,Paul Reed,13:41,.000,.000,.250,.000,7.6,24.5,15.8,8.0,0.0,13.2,0.0,13.2,41,99,-13.1
9,Patrick Beverley,11:34,.250,.250,.250,.000,0.0,9.7,4.7,20.8,0.0,0.0,20.0,19.6,63,113,-16.4
10,Robert Covington,10:49,1.000,1.000,.000,.000,0.0,20.6,10.0,0.0,4.8,8.4,0.0,8.4,200,93,8.9
11,Marcus Morris,6:11,1.500,1.500,1.000,.000,0.0,18.1,8.7,0.0,0.0,0.0,0.0,7.3,300,111,9.8
12,Furkan Korkmaz,4:24,.436,.333,.667,.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4,93,115,-19.2
13,KJ Martin,4:24,,,,,23.7,0.0,12.3,0.0,0.0,0.0,,0.0,236,115,-8.3
14,Mo Bamba,3:05,1.025,1.000,.000,.500,0.0,0.0,0.0,0.0,16.7,0.0,0.0,35.9,214,78,43.7
