,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jaden McDaniels,37:59,.739,.750,.250,.417,3.3,6.8,5.1,0.0,1.3,0.0,0.0,16.2,151,128,4.0
1,Karl-Anthony Towns,37:38,.710,.679,.143,.357,10.1,34.5,22.1,8.4,0.0,0.0,19.8,23.3,120,127,0.7
2,Anthony Edwards,36:16,.574,.500,.300,.400,3.5,21.5,12.4,22.0,0.0,0.0,4.1,29.4,126,128,3.7
3,Mike Conley,25:50,.571,.500,.571,.286,0.0,0.0,0.0,20.4,0.0,0.0,20.2,16.6,108,131,-4.3
4,Rudy Gobert,24:12,.820,.750,.000,.500,10.4,37.5,23.8,5.5,4.0,0.0,0.0,8.8,180,117,6.5
5,player,,,,,,,,,,,,,,,,
6,Naz Reid,20:03,.556,.556,.667,.000,6.3,6.5,6.4,7.4,0.0,3.9,30.8,28.1,80,127,-8.3
7,Nickeil Alexander-Walker,15:38,.667,.667,.333,.000,0.0,16.6,8.2,17.1,0.0,5.0,0.0,8.3,152,125,4.8
8,Shake Milton,13:15,.347,.000,.000,1.000,0.0,0.0,0.0,25.9,0.0,0.0,25.8,12.7,91,131,-6.2
9,Kyle Anderson,12:40,.200,.200,.000,.000,0.0,0.0,0.0,9.9,0.0,0.0,28.6,24.0,39,131,-20.1
10,Troy Brown Jr.,9:44,.625,.625,.500,.000,13.0,13.3,13.2,15.3,0.0,0.0,42.9,31.2,79,129,-7.0
11,Luka Garza,2:15,.000,.000,1.000,.000,0.0,57.7,28.4,50.8,0.0,0.0,0.0,19.3,59,123,-13.6
12,Jordan McLaughlin,2:15,,,,,0.0,0.0,0.0,50.8,0.0,0.0,,0.0,221,131,6.3
13,Wendell Moore Jr.,2:15,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,21.3,0.0,50.0,38.6,65,85,19.3
