,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Stephen Curry,35:02,.793,.773,.364,.136,0.0,9.6,4.9,5.5,0.0,8.2,11.4,31.7,135,125,11.7
1,Klay Thompson,33:32,.555,.474,.474,.316,7.0,10.0,8.5,12.6,1.5,0.0,0.0,27.2,135,125,0.6
2,Brandin Podziemski,32:08,.598,.600,.600,.133,3.6,13.9,8.9,22.3,4.6,3.0,23.9,27.4,102,115,1.3
3,Kevon Looney,26:38,.400,.400,.000,.000,4.4,25.1,15.0,13.4,1.8,0.0,0.0,7.9,125,119,-2.6
4,Jonathan Kuminga,20:52,.644,.500,.000,.667,11.2,10.7,11.0,12.4,0.0,4.6,11.4,17.7,140,126,0.0
5,player,,,,,,,,,,,,,,,,
6,Chris Paul,29:53,.250,.250,.500,.000,0.0,14.9,7.6,41.7,0.0,0.0,42.9,9.9,101,127,-8.7
7,Andrew Wiggins,26:32,.625,.500,.111,.556,8.8,12.6,10.8,4.9,1.9,0.0,0.0,17.8,149,123,1.3
8,Dario Šarić,20:53,.750,.750,.375,.000,16.8,16.0,16.4,14.1,2.4,0.0,20.0,20.2,131,121,2.8
9,Moses Moody,14:28,.333,.333,.000,.000,16.2,7.7,11.8,8.2,0.0,0.0,0.0,8.7,123,130,-6.3
10,Draymond Green,Player Suspended,,,,,,,,,,,,,,,
11,Trayce Jackson-Davis,Did Not Play,,,,,,,,,,,,,,,
12,Cory Joseph,Did Not Play,,,,,,,,,,,,,,,
13,Gary Payton II,Did Not Dress,,,,,,,,,,,,,,,
