,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Kyle Kuzma,31:49,8,21,.381,3,8,.375,0,0,,0,4,4,5,0,0,2,3,19,-20,New York Knicks,Washington Wizards,2023-11-17
1,Deni Avdija,31:39,7,11,.636,2,4,.500,2,2,1.000,0,4,4,2,1,1,3,4,18,-6,New York Knicks,Washington Wizards,2023-11-17
2,Tyus Jones,29:59,4,7,.571,1,2,.500,2,2,1.000,0,3,3,5,1,0,1,0,11,-18,New York Knicks,Washington Wizards,2023-11-17
3,Jordan Poole,28:31,2,11,.182,0,6,.000,4,4,1.000,0,1,1,4,0,0,5,2,8,-18,New York Knicks,Washington Wizards,2023-11-17
4,Daniel Gafford,27:37,4,8,.500,0,0,,2,2,1.000,4,3,7,0,1,0,1,4,10,-15,New York Knicks,Washington Wizards,2023-11-17
6,Bilal Coulibaly,30:55,2,7,.286,0,3,.000,2,3,.667,0,3,3,4,0,1,2,1,6,-17,New York Knicks,Washington Wizards,2023-11-17
7,Corey Kispert,26:16,3,5,.600,1,3,.333,1,1,1.000,2,1,3,1,1,0,0,1,8,+1,New York Knicks,Washington Wizards,2023-11-17
8,Danilo Gallinari,17:24,3,7,.429,1,3,.333,0,0,,1,5,6,1,0,2,0,3,7,-3,New York Knicks,Washington Wizards,2023-11-17
9,Landry Shamet,6:33,2,3,.667,1,2,.500,0,0,,0,0,0,2,0,0,0,0,5,-5,New York Knicks,Washington Wizards,2023-11-17
10,Eugene Omoruyi,2:19,2,2,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,5,-1,New York Knicks,Washington Wizards,2023-11-17
11,Anthony Gill,2:19,0,0,,0,0,,2,2,1.000,0,1,1,1,0,0,0,0,2,-1,New York Knicks,Washington Wizards,2023-11-17
12,Jared Butler,2:19,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1,New York Knicks,Washington Wizards,2023-11-17
13,Johnny Davis,2:19,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1,New York Knicks,Washington Wizards,2023-11-17
14,Mike Muscala,0:0,New York Knicks,Washington Wizards,2023-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
