,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Paul George,38:16,12,22,.545,5,9,.556,0,0,,0,7,7,6,2,1,0,4,29,+15,Toronto Raptors,Los Angeles Clippers,2024-01-10
1,Kawhi Leonard,37:45,10,18,.556,2,4,.500,7,7,1.000,2,1,3,7,1,2,0,3,29,-5,Toronto Raptors,Los Angeles Clippers,2024-01-10
2,James Harden,33:40,5,13,.385,2,7,.286,2,2,1.000,0,5,5,11,1,0,3,4,14,+8,Toronto Raptors,Los Angeles Clippers,2024-01-10
3,Ivica Zubac,31:10,6,8,.750,0,0,,0,0,,5,6,11,3,0,1,2,2,12,+1,Toronto Raptors,Los Angeles Clippers,2024-01-10
4,Terance Mann,23:41,5,5,1.000,3,3,1.000,0,0,,2,0,2,1,0,0,1,1,13,+6,Toronto Raptors,Los Angeles Clippers,2024-01-10
6,Norman Powell,27:22,4,11,.364,3,8,.375,2,2,1.000,0,3,3,1,0,0,0,1,13,+2,Toronto Raptors,Los Angeles Clippers,2024-01-10
7,Amir Coffey,17:52,3,5,.600,0,2,.000,0,0,,0,1,1,1,1,0,0,1,6,+3,Toronto Raptors,Los Angeles Clippers,2024-01-10
8,Daniel Theis,15:54,1,2,.500,0,0,,2,2,1.000,2,2,4,1,1,1,1,1,4,+2,Toronto Raptors,Los Angeles Clippers,2024-01-10
9,Russell Westbrook,14:20,3,9,.333,0,1,.000,0,0,,0,0,0,3,0,0,0,0,6,-2,Toronto Raptors,Los Angeles Clippers,2024-01-10
10,Brandon Boston Jr.,0:0,Toronto Raptors,Los Angeles Clippers,2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Kobe Brown,0:0,Toronto Raptors,Los Angeles Clippers,2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Bones Hyland,0:0,Toronto Raptors,Los Angeles Clippers,2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Mason Plumlee,0:0,Toronto Raptors,Los Angeles Clippers,2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,P.J. Tucker,0:0,Toronto Raptors,Los Angeles Clippers,2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
