,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Donovan Mitchell,38:09,7,21,.333,4,9,.444,4,4,1.000,0,2,2,5,1,1,2,0,22,-1,Cleveland Cavaliers,Sacramento Kings,2023-11-13
1,Max Strus,34:03,7,12,.583,5,9,.556,0,0,,2,3,5,4,1,0,1,3,19,+10,Cleveland Cavaliers,Sacramento Kings,2023-11-13
2,Darius Garland,33:42,5,14,.357,3,8,.375,3,4,.750,0,3,3,6,0,0,1,1,16,-14,Cleveland Cavaliers,Sacramento Kings,2023-11-13
3,Evan Mobley,30:06,8,14,.571,0,0,,0,0,,7,5,12,2,1,0,3,4,16,-3,Cleveland Cavaliers,Sacramento Kings,2023-11-13
4,Jarrett Allen,22:23,5,6,.833,0,0,,2,3,.667,4,5,9,1,0,0,2,2,12,-25,Cleveland Cavaliers,Sacramento Kings,2023-11-13
6,Caris LeVert,28:21,7,13,.538,2,3,.667,5,6,.833,1,2,3,1,0,0,2,3,21,-7,Cleveland Cavaliers,Sacramento Kings,2023-11-13
7,Georges Niang,21:42,5,7,.714,2,4,.500,0,0,,0,1,1,1,0,0,0,1,12,-12,Cleveland Cavaliers,Sacramento Kings,2023-11-13
8,Dean Wade,12:48,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,1,0,-18,Cleveland Cavaliers,Sacramento Kings,2023-11-13
9,Tristan Thompson,12:47,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,2,2,+8,Cleveland Cavaliers,Sacramento Kings,2023-11-13
10,Sam Merrill,2:58,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,+1,Cleveland Cavaliers,Sacramento Kings,2023-11-13
11,Craig Porter Jr.,2:58,0,1,.000,0,0,,0,0,,0,3,3,3,0,0,0,1,0,+1,Cleveland Cavaliers,Sacramento Kings,2023-11-13
12,Damian Jones,0:0,Cleveland Cavaliers,Sacramento Kings,2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
