,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Kyrie Irving,42:54,10,19,.526,2,7,.286,4,6,.667,1,6,7,4,0,2,2,3,26,+3,Washington Wizards,Dallas Mavericks,2024-02-12
1,Luka Dončić,37:17,8,16,.500,2,7,.286,8,11,.727,1,10,11,15,1,2,5,3,26,+19,Washington Wizards,Dallas Mavericks,2024-02-12
2,P.J. Washington,35:41,4,11,.364,0,5,.000,1,2,.500,0,5,5,3,0,0,2,2,9,+8,Washington Wizards,Dallas Mavericks,2024-02-12
3,Josh Green,29:04,5,8,.625,1,3,.333,2,3,.667,1,3,4,2,2,1,0,4,13,+3,Washington Wizards,Dallas Mavericks,2024-02-12
4,Daniel Gafford,24:07,7,13,.538,0,0,,2,3,.667,7,10,17,2,2,5,2,0,16,-6,Washington Wizards,Dallas Mavericks,2024-02-12
6,Maxi Kleber,23:52,2,5,.400,1,3,.333,0,1,.000,1,4,5,0,0,1,2,1,5,+14,Washington Wizards,Dallas Mavericks,2024-02-12
7,Tim Hardaway Jr.,21:58,2,13,.154,1,7,.143,0,0,,0,3,3,1,1,1,1,3,5,-4,Washington Wizards,Dallas Mavericks,2024-02-12
8,Jaden Hardy,12:55,4,9,.444,2,4,.500,0,0,,0,2,2,0,0,0,1,1,10,+9,Washington Wizards,Dallas Mavericks,2024-02-12
9,Derrick Jones Jr.,11:58,1,2,.500,0,0,,0,0,,1,1,2,0,1,0,1,1,2,-6,Washington Wizards,Dallas Mavericks,2024-02-12
10,A.J. Lawson,0:03,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,Washington Wizards,Dallas Mavericks,2024-02-12
11,Olivier-Maxence Prosper,0:03,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,Washington Wizards,Dallas Mavericks,2024-02-12
12,Brandon Williams,0:03,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,Washington Wizards,Dallas Mavericks,2024-02-12
13,Markieff Morris,0:0,Washington Wizards,Dallas Mavericks,2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Dwight Powell,0:0,Washington Wizards,Dallas Mavericks,2024-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
