,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Austin Reaves,32:29,.621,.444,.556,.778,0.0,18.1,10.7,23.0,1.4,1.8,14.2,18.5,125,105,-0.7,Detroit Pistons,Los Angeles Lakers,2024-02-13
1,D'Angelo Russell,31:41,.556,.556,.500,.111,3.8,2.7,3.1,14.7,0.0,1.9,13.7,29.5,97,115,-6.2,Detroit Pistons,Los Angeles Lakers,2024-02-13
2,LeBron James,30:42,.746,.700,.400,.267,0.0,2.7,1.6,43.2,0.0,0.0,19.3,28.9,126,117,4.7,Detroit Pistons,Los Angeles Lakers,2024-02-13
3,Rui Hachimura,30:05,.638,.700,.200,.400,8.0,8.4,8.2,10.0,0.0,0.0,0.0,16.7,134,114,-2.1,Detroit Pistons,Los Angeles Lakers,2024-02-13
4,Anthony Davis,28:23,.663,.542,.250,.583,12.7,32.6,24.4,20.6,0.0,12.7,6.2,24.2,142,94,12.2,Detroit Pistons,Los Angeles Lakers,2024-02-13
6,Spencer Dinwiddie,31:17,.466,.417,.833,.167,0.0,5.4,3.2,26.9,3.0,0.0,38.3,14.3,86,109,-6.9,Detroit Pistons,Los Angeles Lakers,2024-02-13
7,Taurean Prince,22:33,.735,.800,.600,.200,5.3,14.9,11.0,5.8,2.0,2.7,0.0,10.3,144,105,4.4,Detroit Pistons,Los Angeles Lakers,2024-02-13
8,Jaxson Hayes,13:28,1.136,,,,0.0,43.8,25.7,8.3,3.4,4.5,53.2,6.0,125,88,4.0,Detroit Pistons,Los Angeles Lakers,2024-02-13
9,Christian Wood,13:21,.698,.643,.286,.286,0.0,25.2,14.8,0.0,3.5,4.5,0.0,25.3,134,96,6.7,Detroit Pistons,Los Angeles Lakers,2024-02-13
10,Jalen Hood-Schifino,2:18,.500,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.2,93,118,-13.6,Detroit Pistons,Los Angeles Lakers,2024-02-13
11,Maxwell Lewis,2:18,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,118,-7.0,Detroit Pistons,Los Angeles Lakers,2024-02-13
12,Colin Castleton,1:25,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,116,-21.0,Detroit Pistons,Los Angeles Lakers,2024-02-13
