,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Damian Lillard,30:36,.621,.500,.444,.778,0.0,8.5,4.0,32.8,0.0,0.0,14.2,21.1,124,142,-3.6,Milwaukee Bucks,Toronto Raptors,2023-11-01
1,Giannis Antetokounmpo,27:41,.535,.455,.000,.818,12.4,4.7,8.8,13.2,1.8,0.0,16.7,29.7,104,139,-8.2,Milwaukee Bucks,Toronto Raptors,2023-11-01
2,Malik Beasley,25:15,1.000,1.000,.900,.000,0.0,10.3,4.8,0.0,4.0,0.0,0.0,18.2,179,132,15.6,Milwaukee Bucks,Toronto Raptors,2023-11-01
3,Khris Middleton,17:08,.506,.450,.400,.200,0.0,22.7,10.6,0.0,2.9,0.0,26.9,39.8,70,131,-17.0,Milwaukee Bucks,Toronto Raptors,2023-11-01
4,Brook Lopez,16:39,.307,.125,.500,.500,13.7,7.8,10.9,0.0,6.0,5.4,0.0,26.9,82,126,-9.3,Milwaukee Bucks,Toronto Raptors,2023-11-01
6,Jae Crowder,25:04,.712,.800,.600,.600,4.6,0.0,2.4,19.6,0.0,3.6,0.0,11.6,155,143,2.7,Milwaukee Bucks,Toronto Raptors,2023-11-01
7,Pat Connaughton,22:38,.521,.500,.500,1.000,0.0,11.5,5.4,6.5,0.0,0.0,25.8,7.9,87,141,-10.0,Milwaukee Bucks,Toronto Raptors,2023-11-01
8,Cameron Payne,19:06,.400,.400,.400,.000,0.0,13.6,6.4,8.4,0.0,0.0,16.7,14.4,74,140,-15.5,Milwaukee Bucks,Toronto Raptors,2023-11-01
9,Bobby Portis,18:42,.502,.333,.167,1.500,6.1,34.7,19.5,8.6,5.4,0.0,9.1,26.9,105,121,-2.3,Milwaukee Bucks,Toronto Raptors,2023-11-01
10,MarJon Beauchamp,15:59,.680,.600,1.000,.400,0.0,16.2,7.6,0.0,0.0,0.0,0.0,16.9,136,140,-0.6,Milwaukee Bucks,Toronto Raptors,2023-11-01
11,Andre Jackson Jr.,6:21,1.000,1.000,.000,.000,0.0,20.4,9.6,82.6,7.9,0.0,0.0,7.2,217,120,21.5,Milwaukee Bucks,Toronto Raptors,2023-11-01
12,A.J. Green,5:31,1.000,1.000,.000,.000,0.0,23.5,11.0,33.1,0.0,0.0,0.0,8.3,210,137,2.9,Milwaukee Bucks,Toronto Raptors,2023-11-01
13,Chris Livingston,5:31,1.250,1.250,.500,.000,0.0,0.0,0.0,49.4,0.0,0.0,0.0,16.6,248,145,24.8,Milwaukee Bucks,Toronto Raptors,2023-11-01
14,Thanasis Antetokounmpo,3:49,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,145,-20.9,Milwaukee Bucks,Toronto Raptors,2023-11-01
15,Robin Lopez,0:0,Milwaukee Bucks,Toronto Raptors,2023-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
