,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Cade Cunningham,32:09,8,15,.533,2,6,.333,3,4,.750,1,2,3,6,1,0,3,1,21,-20,Detroit Pistons,Orlando Magic,2023-12-08
1,Killian Hayes,31:54,7,11,.636,0,2,.000,2,3,.667,1,6,7,4,0,1,2,1,16,-22,Detroit Pistons,Orlando Magic,2023-12-08
2,Isaiah Stewart,28:47,1,3,.333,1,3,.333,0,0,,0,6,6,2,0,0,1,3,3,-19,Detroit Pistons,Orlando Magic,2023-12-08
3,Bojan Bogdanović,28:31,4,10,.400,1,3,.333,0,1,.000,0,3,3,1,1,0,2,1,9,-18,Detroit Pistons,Orlando Magic,2023-12-08
4,Marvin Bagley III,22:58,4,7,.571,0,0,,1,2,.500,2,3,5,0,0,0,4,1,9,-19,Detroit Pistons,Orlando Magic,2023-12-08
6,Jaden Ivey,21:28,2,7,.286,0,4,.000,4,4,1.000,0,2,2,0,0,0,0,2,8,-14,Detroit Pistons,Orlando Magic,2023-12-08
7,Ausar Thompson,19:36,2,12,.167,0,5,.000,1,2,.500,1,1,2,2,1,0,0,3,5,-15,Detroit Pistons,Orlando Magic,2023-12-08
8,James Wiseman,15:40,0,0,,0,0,,2,4,.500,2,3,5,0,0,0,1,2,2,-6,Detroit Pistons,Orlando Magic,2023-12-08
9,Alec Burks,12:30,4,7,.571,2,3,.667,4,4,1.000,1,2,3,0,0,0,1,1,14,-3,Detroit Pistons,Orlando Magic,2023-12-08
10,Isaiah Livers,11:54,0,5,.000,0,3,.000,0,0,,0,1,1,1,0,0,0,2,0,-11,Detroit Pistons,Orlando Magic,2023-12-08
11,Marcus Sasser,5:29,2,3,.667,0,1,.000,0,0,,0,0,0,1,0,0,0,0,4,-3,Detroit Pistons,Orlando Magic,2023-12-08
12,Kevin Knox,5:29,0,0,,0,0,,0,0,,0,1,1,0,0,0,1,0,0,-3,Detroit Pistons,Orlando Magic,2023-12-08
13,Joe Harris,3:34,0,1,.000,0,0,,0,0,,0,0,0,0,0,1,0,0,0,-7,Detroit Pistons,Orlando Magic,2023-12-08
