,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Fred VanVleet,39:43,7,18,.389,1,7,.143,3,3,1.000,0,4,4,9,2,1,3,2,18,-11
1,Alperen Şengün,36:53,11,20,.550,0,0,,8,9,.889,7,9,16,5,4,0,4,2,30,-8
2,Jabari Smith Jr.,33:58,4,11,.364,0,5,.000,2,2,1.000,2,4,6,0,1,1,0,4,10,-13
3,Dillon Brooks,22:02,4,9,.444,0,1,.000,1,1,1.000,1,0,1,1,1,0,0,0,9,-15
4,Jalen Green,19:33,2,7,.286,0,3,.000,1,2,.500,0,1,1,2,1,0,0,0,5,-19
5,player,,,,,,,,,,,,,,,,,,,,
6,Tari Eason,25:58,7,13,.538,1,2,.500,1,2,.500,3,5,8,1,2,0,0,3,16,+9
7,Aaron Holiday,25:04,6,10,.600,3,6,.500,0,0,,0,3,3,1,1,0,1,1,15,+9
8,Jae'Sean Tate,13:37,2,3,.667,0,0,,1,2,.500,0,1,1,0,1,0,0,1,5,+4
9,Amen Thompson,12:27,3,5,.600,0,0,,1,1,1.000,2,2,4,0,2,0,1,1,7,+9
10,Jeff Green,10:45,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,1,2,2,+5
11,Reggie Bullock,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Nate Hinton,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Jock Landale,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Boban Marjanović,Did Not Play,,,,,,,,,,,,,,,,,,,
15,Cam Whitmore,Did Not Play,,,,,,,,,,,,,,,,,,,
