,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Dillon Brooks,27:34,.654,.583,.500,.333,0.0,22.7,14.3,4.6,0.0,0.0,12.7,14.2,118,111,-5.8,Sacramento Kings,Houston Rockets,2023-11-06
1,Fred VanVleet,27:23,.619,.563,.625,.250,0.0,15.2,9.6,23.2,0.0,0.0,10.1,17.9,131,114,-2.2,Sacramento Kings,Houston Rockets,2023-11-06
2,Alperen Şengün,25:37,.576,.538,.154,.308,13.9,24.4,20.5,75.2,2.1,0.0,6.3,30.5,146,105,14.5,Sacramento Kings,Houston Rockets,2023-11-06
3,Jalen Green,25:36,.805,.722,.556,1.333,0.0,8.2,5.1,11.2,2.1,4.6,17.4,33.4,135,109,7.2,Sacramento Kings,Houston Rockets,2023-11-06
4,Jabari Smith Jr.,21:50,.813,.813,.625,.000,0.0,19.1,12.0,0.0,0.0,5.4,0.0,18.2,148,108,2.0,Sacramento Kings,Houston Rockets,2023-11-06
6,Aaron Holiday,21:09,1.009,1.000,.000,.167,0.0,14.8,9.3,7.7,2.5,0.0,23.7,19.8,140,108,2.9,Sacramento Kings,Houston Rockets,2023-11-06
7,Jae'Sean Tate,20:35,.800,.800,.800,.000,8.6,15.2,12.8,6.5,5.2,0.0,0.0,12.0,164,101,7.5,Sacramento Kings,Houston Rockets,2023-11-06
8,Jock Landale,15:53,.833,.833,.667,.000,11.2,0.0,4.1,8.2,3.4,0.0,40.0,15.6,106,110,-3.0,Sacramento Kings,Houston Rockets,2023-11-06
9,Reggie Bullock,12:00,.000,.000,1.000,.000,0.0,8.7,5.5,18.6,0.0,0.0,0.0,4.1,105,115,-5.5,Sacramento Kings,Houston Rockets,2023-11-06
10,Jermaine Samuels,12:00,1.000,1.000,.000,.000,14.8,17.4,16.4,0.0,0.0,9.8,0.0,8.3,208,107,3.9,Sacramento Kings,Houston Rockets,2023-11-06
11,Cam Whitmore,12:00,.595,.600,.200,.400,0.0,8.7,5.5,12.9,4.5,0.0,0.0,24.3,125,105,-0.4,Sacramento Kings,Houston Rockets,2023-11-06
12,Nate Hinton,6:30,.750,.750,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,130,118,3.6,Sacramento Kings,Houston Rockets,2023-11-06
13,Boban Marjanović,6:30,.000,.000,.333,.000,0.0,16.1,10.1,34.3,0.0,18.0,0.0,22.9,51,104,-9.4,Sacramento Kings,Houston Rockets,2023-11-06
14,Jeff Green,5:23,.798,1.000,.000,2.000,0.0,19.4,12.2,0.0,10.0,0.0,0.0,34.6,153,88,13.5,Sacramento Kings,Houston Rockets,2023-11-06
